chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
Senate,116,1,16,16,2019-02-05,S. 1 As Amended,On Passage of the Bill S. 1,Bill Passed,77,23,0,0
Senate,116,1,17,17,2019-02-05,Motion to Invoke Cloture on the Motion to Proceed to S. 47,On Cloture on the Motion to Proceed S. 47,Cloture on the Motion to Proceed Agreed to,99,1,0,0
Senate,116,1,19,19,2019-02-07,Motion to Table Lee Amdt. No. 162,"On the Motion to Table S.Amdt. 162 to S.Amdt. 111 to S. 47 (John D. Dingell, Jr. Conservation, Management, and Recreation Act)",Motion to Table Agreed to,68,30,0,2
Senate,116,1,21,21,2019-02-11,Motion to Invoke Cloture on S. 47,On the Cloture Motion S. 47,Cloture Motion Agreed to,87,7,0,6
Senate,116,1,20,20,2019-02-11,Motion to Table Lee Amdt. No. 187,On the Motion to Table S.Amdt. 187 to S.Amdt. 112 to S.Amdt. 111 to S. 47,Motion to Table Agreed to,60,33,0,7
Senate,116,1,22,22,2019-02-12,"S. 47, As Amended",On Passage of the Bill S. 47,Bill Passed,92,8,0,0
Senate,116,1,23,23,2019-02-12,Motion to Invoke Cloture Re: William Pelham Barr to be Attorney General,On the Cloture Motion PN17,Cloture Motion Agreed to,55,44,0,1
Senate,116,1,24,24,2019-02-14,"Confirmation William Pelham Barr, of Virginia, to Attorney General",On the Nomination PN17,Nomination Confirmed,54,45,0,1
Senate,116,1,25,25,2019-02-14,Motion to Invoke Cloture on the Conference Report to Accompany H.J. Res. 31,On the Cloture Motion H.J.Res. 31,Cloture Motion Agreed to,84,15,0,1
Senate,116,1,26,26,2019-02-14,Conference Report to Accompany H.J. Res. 31,On the Conference Report H.J.Res. 31,Conference Report Agreed to,83,16,0,1
Senate,116,1,27,27,2019-02-25,Motion to Invoke Cloture Re: The Motion to Proceed to S. 311,On Cloture on the Motion to Proceed S. 311,Cloture on the Motion to Proceed Rejected,53,44,0,3
Senate,116,1,28,28,2019-02-25,"Motion to Invoke Cloture Re: Eric D. Miller, to be United States Circuit Judge for the Ninth Circuit ",On the Cloture Motion PN239,Cloture Motion Agreed to,51,46,0,3
Senate,116,1,29,29,2019-02-26,"Confirmation Eric D. Miller, of Washington, to be United States Circuit Judge for the Ninth Circuit",On the Nomination PN239,Nomination Confirmed,53,46,0,1
Senate,116,1,30,30,2019-02-26,Motion to Invoke Cloture Re: Michael J. Desmond to be Chief Counsel for the Internal Revenue Service and an Assistant General Counsel in the Department of the Treasury,On the Cloture Motion PN89,Cloture Motion Agreed to,84,15,0,1
Senate,116,1,31,31,2019-02-27,"Confirmation Michael J. Desmond, of California, to be Chief Counsel for the Internal Revenue Service and an Assistant General Counsel, Department of the Treasury",On the Nomination PN89,Nomination Confirmed,83,15,0,2
Senate,116,1,32,32,2019-02-27,Motion to Invoke Cloture: Andrew Wheeler to be Administrator of the Environmental Protection Agency,On the Cloture Motion PN22,Cloture Motion Agreed to,52,46,0,2
Senate,116,1,33,33,2019-02-28,"Confirmation Andrew Wheeler, of Virginia, to be Administrator of the Environmental Protection Agency",On the Nomination PN22,Nomination Confirmed,52,47,0,1
Senate,116,1,34,34,2019-03-04,"Motion to Invoke Cloture on Allison Jones Rushing, of North Carolina, to be U.S. Circuit Judge for the Fourth Circuit",On the Cloture Motion PN251,Cloture Motion Agreed to,52,43,0,5
Senate,116,1,35,35,2019-03-05,"Confirmation Allison Jones Rushing, of North Carolina, to be United States Circuit Judge for the Fourth Circuit",On the Nomination PN251,Nomination Confirmed,53,44,0,3
Senate,116,1,36,36,2019-03-05,"Motion to Invoke Cloture Re: Chad A. Readler, of Ohio, to be United States Circuit Judge for the Sixth Circuit",On the Cloture Motion PN248,Cloture Motion Agreed to,53,45,0,2
Senate,116,1,37,37,2019-03-06,"Confirmation Chad A. Readler, of Ohio, to be United States Circuit Judge for the Sixth Circuit",On the Nomination PN248,Nomination Confirmed,52,47,0,1
Senate,116,1,38,38,2019-03-06,"Motion to Invoke Cloture Re: Eric E. Murphy, of Ohio, to be United States Circuit Judge for the Sixth Circuit",On the Cloture Motion PN242,Cloture Motion Agreed to,53,46,0,1
Senate,116,1,39,39,2019-03-07,"Confirmation Eric E. Murphy, of Ohio, to be United States Circuit Judge for the Sixth Circuit",On the Nomination PN242,Nomination Confirmed,52,46,0,2
Senate,116,1,40,40,2019-03-07,"Confirmation John Fleming, of Louisiana, to be Assistant Secretary of Commerce for Economic Development",On the Nomination PN78,Nomination Confirmed,67,30,0,3
Senate,116,1,41,41,2019-03-11,"Motion to Invoke Cloture on the Nomination of Paul Matey, of New Jersey, to be U.S. Circut Judge for the Third Circuit",On the Cloture Motion PN236,Cloture Motion Agreed to,50,44,0,6
Senate,116,1,42,42,2019-03-12,"Confirmation Paul B. Matey, of New Jersey, to be U.S. Circuit Judge for the Third Circuit",On the Nomination PN236,Nomination Confirmed,54,45,0,1
Senate,116,1,43,43,2019-03-12,"Motion to Invoke Cloture on Neomi J. Rao, of the District of Columbia, to be U.S. Circuit Judge for the D. C. Circuit",On the Cloture Motion PN247,Cloture Motion Agreed to,53,46,0,1
Senate,116,1,44,44,2019-03-13,"Confirmation Neomi J. Rao, of the District of Columbia, to be U.S. Circuit Judge for the District of Columbia Circuit",On the Nomination PN247,Nomination Confirmed,53,46,0,1
Senate,116,1,46,46,2019-03-13,"Confirmation William Beach, of Kansas, to be Commissioner of Labor Statistics, Department of Labor",On the Nomination PN171,Nomination Confirmed,55,44,0,1
Senate,116,1,45,45,2019-03-13,"Motion to Invoke Cloture: William Beach to be Commissioner of Labor Statistics, Department of Labor",On the Cloture Motion PN171,Cloture Motion Agreed to,55,43,0,2
Senate,116,1,47,47,2019-03-13,Motion to Table Inhofe Amdt. No. 194,On the Motion to Table S.Amdt. 194 to S.J.Res. 7 (No short title on file),Motion to Table Agreed to,52,48,0,0
Senate,116,1,48,48,2019-03-13,S.J.Res. 7 As Amended,On the Joint Resolution S.J.Res. 7,Joint Resolution Passed,54,46,0,0
Senate,116,1,49,49,2019-03-14,H.J. Res. 46,On the Joint Resolution H.J.Res. 46,Joint Resolution Passed,59,41,0,0
Senate,116,1,50,50,2019-03-25,"Motion to Invoke Cloture on the Nomination of Bridget S. Bade, of Arizona, to be United States Circuit Judge for the Ninth Circuit",On the Cloture Motion PN213,Cloture Motion Agreed to,77,20,0,3
Senate,116,1,51,51,2019-03-26,"Confirmation Bridget S. Bade, of Arizona, to be U.S. Circuit Judge for the Ninth Circuit",On the Nomination PN213,Nomination Confirmed,78,21,0,1
Senate,116,1,52,52,2019-03-26,Motion to Invoke Cloture on the Motion to Proceed to S.J. Res. 8,On the Cloture Motion S.J.Res. 8,Cloture Motion Rejected,0,57,43,0
Senate,116,1,53,53,2019-03-26,Motion to Invoke Cloture on the Motion to Proceed to H.R. 268,On the Cloture Motion H.R. 268,Cloture Motion Agreed to,90,10,0,0
Senate,116,1,54,54,2019-03-28,"Confirmation Nicole R. Nason, of New York, to be Administrator of the Federal Highway Administration",On the Nomination PN2,Nomination Confirmed,95,1,0,4
Senate,116,1,55,55,2019-04-01,Motion to Invoke Cloture Re: Amdt. No. 201 to H.R. 268,"On the Cloture Motion S.Amdt. 201 to H.R. 268 (Supplemental Appropriations Act, 2019)",Cloture Motion Rejected,44,49,0,7
Senate,116,1,56,56,2019-04-01,Motion to Invoke Cloture on H.R. 268,On the Cloture Motion H.R. 268,Cloture Motion Rejected,46,48,0,6
Senate,116,1,57,57,2019-04-02,Motion to Invoke Cloture Re: Motion to Proceed to S. Res. 50,On Cloture on the Motion to Proceed S.Res. 50,Cloture on the Motion to Proceed Rejected,51,48,0,1
Senate,116,1,58,58,2019-04-03,Motion to Invoke Cloture Re: Jeffrey Kessler to be an Assistant Secretary of Commerce,On the Cloture Motion PN92,Cloture Motion Agreed to,95,3,0,2
Senate,116,1,59,59,2019-04-03,Shall the Decision of the Chair Stand as the Judgment of the Senate?,On the Decision of the Chair PN92,Decision of Chair Not Sustained,48,51,0,1
Senate,116,1,60,60,2019-04-03,"Motion to Invoke Cloture on Roy Kalman Altman, of Florida, to be U.S. District Judge for the Southern District of Florida",On the Cloture Motion PN211,Cloture Motion Agreed to,66,33,0,1
Senate,116,1,61,61,2019-04-03,Shall the Decision of the Chair Stand as the Judgment of the Senate?,On the Decision of the Chair PN211,Decision of Chair Not Sustained,48,51,0,1
Senate,116,1,62,62,2019-04-04,"Confirmation Roy Kalman Altman, of Florida, to be U. S. District Judge for the Southern District of Florida",On the Nomination PN211,Nomination Confirmed,66,33,0,1
Senate,116,1,63,63,2019-04-04,Motion to Invoke Cloture Re: Mark Anthony Calabria to be Director of the Federal Housing Finance Agency,On the Cloture Motion PN1,Cloture Motion Agreed to,53,46,0,1
Senate,116,1,64,64,2019-04-04,"Confirmation Mark Anthony Calabria, of Virginia, to be Director of the Federal Housing Finance Agency",On the Nomination PN1,Nomination Confirmed,52,44,0,4
Senate,116,1,65,65,2019-04-09,"Motion to Invoke Cloture Daniel Desmond Domenico, to be U.S. District Judge for the District of Colorado",On the Cloture Motion PN228,Cloture Motion Agreed to,55,42,0,3
Senate,116,1,66,66,2019-04-09,"Confirmation Daniel Desmond Domenico, of Colorado, to be U.S. District Judge for the District of Colorado",On the Nomination PN228,Nomination Confirmed,57,42,0,1
Senate,116,1,67,67,2019-04-09,"Motion to Invoke Cloture Re: Patrick Wyrick, of Oklahoma, to be U.S. District Judge for the Western District of Oklahoma",On the Cloture Motion PN258,Cloture Motion Agreed to,53,46,0,1
Senate,116,1,68,68,2019-04-09,"Confirmation Patrick R. Wyrick, of Oklahoma, to be U.S. District Judge for the Western District of Oklahoma",On the Nomination PN258,Nomination Confirmed,53,47,0,0
Senate,116,1,69,69,2019-04-09,"Motion to Invoke Cloture: Cheryl Marie Stanton to be Administrator of the Wage and Hour Division, Department of Labor",On the Cloture Motion PN179,Cloture Motion Agreed to,53,47,0,0
Senate,116,1,70,70,2019-04-10,"Confirmation Cheryl Marie Stanton, of South Carolina, to be Administrator of the Wage and Hour Division, Department of Labor",On the Nomination PN179,Nomination Confirmed,53,45,0,2
Senate,116,1,71,71,2019-04-10,"Confirmation John P. Abizaid, of Nevada, to be Ambassador to the Kingdom of Saudi Arabia",On the Nomination PN103,Nomination Confirmed,92,7,0,1
Senate,116,1,73,73,2019-04-10,"Confirmation Holly A. Brady, of Indiana, to be U.S. District Judge for the Northern District of Indiana",On the Nomination PN222,Nomination Confirmed,56,42,0,2
Senate,116,1,72,72,2019-04-10,Motion to Invoke Cloture Holly A. Brady to be U.S. District Judge for the Northern District of Indiana,On the Cloture Motion PN222,Cloture Motion Agreed to,56,43,0,1
Senate,116,1,74,74,2019-04-10,"Motion to Invoke Cloture Re: David Steven Morales, of Texas, to be U.S. District Judge for the Southern District of Texas",On the Cloture Motion PN240,Cloture Motion Agreed to,57,41,0,2
Senate,116,1,75,75,2019-04-10,"Confirmation David Steven Morales, of Texas, to be U.S. District Judge for the Southern District of Texas",On the Nomination PN240,Nomination Confirmed,56,41,0,3
Senate,116,1,76,76,2019-04-10,"Motion to Invoke Cloture on the Nomination of David Bernhardt, of Virginia, to be Secretary of the Interior",On the Cloture Motion PN503,Cloture Motion Agreed to,56,41,0,3
Senate,116,1,77,77,2019-04-11,"Confirmation David Bernhardt, of Virginia, to be Secretary of the Interior",On the Nomination PN503,Nomination Confirmed,56,41,0,3
Senate,116,1,78,78,2019-04-29,"Motion to Invoke Cloture on the Nomination of William Cooper, of Maryland, to be General Counsel of the Department of Energy",On the Cloture Motion PN75,Cloture Motion Agreed to,63,32,0,5
Senate,116,1,79,79,2019-04-30,"Confirmation William Cooper, of Maryland, to be General Counsel, Department of Energy",On the Nomination PN75,Nomination Confirmed,68,31,0,1
Senate,116,1,80,80,2019-04-30,"Motion to Invoke Cloture R. Clarke Cooper, of Florida, to be an Assistant Secretary of State",On the Cloture Motion PN116,Cloture Motion Agreed to,91,8,0,1
Senate,116,1,81,81,2019-04-30,"Confirmation R. Clarke Cooper, of Florida, to be an Assistant Secretary of State",On the Nomination PN116,Nomination Confirmed,90,8,0,2
Senate,116,1,82,82,2019-04-30,Motion to Invoke Cloture Gordon Hartogensis to be Director of the Pension Benefit Guaranty Corporation,On the Cloture Motion PN150,Cloture Motion Agreed to,72,27,0,1
Senate,116,1,83,83,2019-04-30,"Confirmation Gordon Hartogensis, of Connecticut, to be Director of the Pension Benefit Guaranty Corporation ",On the Nomination PN150,Nomination Confirmed,72,27,0,1
Senate,116,1,84,84,2019-04-30,Motion to Invoke Cloture J. Campbell Barker to be U.S. District Judge for the Eastern District of Texas,On the Cloture Motion PN217,Cloture Motion Agreed to,52,46,0,2
Senate,116,1,85,85,2019-05-01,"Confirmation J. Campbell Barker, of Texas, to be U.S. District Judge for the Eastern District of Texas",On the Nomination PN217,Nomination Confirmed,51,47,0,2
Senate,116,1,86,86,2019-05-01,Motion to Invoke Cloture Andrew Lynn Brasher to be U.S. District Judge for the Middle District of Alabama,On the Cloture Motion PN223,Cloture Motion Agreed to,52,47,0,1
Senate,116,1,87,87,2019-05-01,"Confirmation Andrew Lynn Brasher, of Alabama, to be U.S. District Judge for the Middle District of Alabama",On the Nomination PN223,Nomination Confirmed,52,47,0,1
Senate,116,1,88,88,2019-05-01,Motion to Invoke Cloture Rodolfo Armando Ruiz II to be U.S. District Judge for the Southern District of Florida,On the Cloture Motion PN250,Cloture Motion Agreed to,89,10,0,1
Senate,116,1,89,89,2019-05-01,Motion to Invoke Cloture Raul M. Arias-Marxuach to be U.S. District Judge for the District of Puerto Rico,On the Cloture Motion PN212,Cloture Motion Agreed to,94,5,0,1
Senate,116,1,90,90,2019-05-01,Motion to Invoke Cloture Joshua Wolson to be U.S. District Judge for the Eastern District of Pennsylvania ,On the Cloture Motion PN257,Cloture Motion Agreed to,64,35,0,1
Senate,116,1,91,91,2019-05-02,"Confirmation Rodolfo Armando Ruiz II, of Florida, to be U.S. District Judge for the Southern District of Florida",On the Nomination PN250,Nomination Confirmed,90,8,0,2
Senate,116,1,92,92,2019-05-02,"Confirmation Raul M. Arias-Marxuach, of Puerto Rico, to be U.S. District Judge for the District of Puerto Rico",On the Nomination PN212,Nomination Confirmed,95,3,0,2
Senate,116,1,93,93,2019-05-02,"Confirmation Joshua Wolson, of Pennsylvania, to be U.S. District Judge for the Eastern District of Pennsylvania",On the Nomination PN257,Nomination Confirmed,65,33,0,2
Senate,116,1,94,94,2019-05-02,"Shall the Joint Resolution S.J. Res. 7 Pass, the Objections of the President of the United States Notwithstanding",On Overriding the Veto S.J.Res. 7,Veto Sustained,53,45,0,2
Senate,116,1,95,95,2019-05-06,Motion to Invoke Cloture: Joseph F. Bianco to be U.S. Circuit Judge for the Second Circuit,On the Cloture Motion PN220,Cloture Motion Agreed to,51,40,0,9
Senate,116,1,96,96,2019-05-07,Motion to Invoke Cloture: Kimberly A. Reed to be President of the Export-Import Bank of the United States,On the Cloture Motion PN55,Cloture Motion Agreed to,82,17,0,1
Senate,116,1,97,97,2019-05-07,"Motion to Invoke Cloture: Spencer Bachus III to be a Member, Export-Import Bank of the United States",On the Cloture Motion PN47,Cloture Motion Agreed to,74,24,0,2
Senate,116,1,98,98,2019-05-07,"Motion to Invoke Cloture: Judith DelZoppo Pryor to be a Member, Export-Import Bank of the United States",On the Cloture Motion PN54,Cloture Motion Agreed to,79,19,0,2
Senate,116,1,99,99,2019-05-08,"Confirmation Joseph F. Bianco, of New York, to be U.S. Circuit Judge for the Second Circuit",On the Nomination PN220,Nomination Confirmed,54,42,0,4
Senate,116,1,100,100,2019-05-08,"Confirmation Kimberly A. Reed, of West Virginia, to be President of the Export-Import Bank of the United States",On the Nomination PN55,Nomination Confirmed,79,17,0,4
Senate,116,1,101,101,2019-05-08,"Confirmation Spencer Bachus III, of Alabama, to be a Member of the Export-Import Bank of the United States",On the Nomination PN47,Nomination Confirmed,72,22,0,6
Senate,116,1,102,102,2019-05-08,"Confirmation Judith DelZoppo Pryor, of Ohio, to a Member of the Export-Import Bank of the United States",On the Nomination PN54,Nomination Confirmed,77,19,0,4
Senate,116,1,103,103,2019-05-08,Motion to Invoke Cloture: Janet Dhillon to be a Member of the Equal Employment Opportunity Commission,On the Cloture Motion PN173,Cloture Motion Agreed to,52,44,0,4
Senate,116,1,104,104,2019-05-08,"Confirmation Janet Dhillon, of Pennsylvania, to be a Member of the Equal Employment Opportunity Commission",On the Nomination PN173,Nomination Confirmed,50,43,0,7
Senate,116,1,105,105,2019-05-08,Motion to Invoke Cloture: Michael H. Park to be U.S. Circuit Judge for the Second Circuit,On the Cloture Motion PN245,Cloture Motion Agreed to,51,43,0,6
Senate,116,1,106,106,2019-05-09,"Confirmation Michael H. Park, of New York, to be U.S. Circuit Judge for the Second Circuit",On the Nomination PN245,Nomination Confirmed,52,41,0,7
Senate,116,1,107,107,2019-05-13,Motion to Invoke Cloture: Michael J. Truncale to be U.S. District Judge for the Eastern District of Texas,On the Cloture Motion PN253,Cloture Motion Agreed to,49,43,0,8
Senate,116,1,108,108,2019-05-14,"Confirmation Michael J. Truncale, of Texas, to be U.S. District Judge for the Eastern District of Texas",On the Nomination PN253,Nomination Confirmed,49,46,0,5
Senate,116,1,109,109,2019-05-14,Motion to Invoke Cloture: Kenneth Kiyul Lee to be U.S. Circuit Judge for the Ninth Circuit,On the Cloture Motion PN373,Cloture Motion Agreed to,50,45,0,5
Senate,116,1,110,110,2019-05-15,"Confirmation Kenneth Kiyul Lee, of California, to be U.S. Circuit Judge for the Ninth Circuit",On the Nomination PN373,Nomination Confirmed,52,45,0,3
Senate,116,1,111,111,2019-05-15,"Motion to Invoke Cloture: Wendy Vitter, of Louisiana, to be U.S. District Judge for the Eastern District of Louisiana",On the Cloture Motion PN254,Cloture Motion Agreed to,51,45,0,4
Senate,116,1,112,112,2019-05-15,Motion to Invoke Cloture: Brian J. Bulatao to be an Under Secretary of State,On the Cloture Motion PN111,Cloture Motion Agreed to,90,5,0,5
Senate,116,1,113,113,2019-05-15,Motion to Invoke Cloture: Jeffrey A. Rosen to be Deputy Attorney General,On the Cloture Motion PN526,Cloture Motion Agreed to,52,44,0,4
Senate,116,1,114,114,2019-05-16,"Confirmation Wendy Vitter, of Louisiana, to be U.S. District Judge for the Eastern District of Louisiana",On the Nomination PN254,Nomination Confirmed,52,45,0,3
Senate,116,1,116,116,2019-05-16,"Confirmation Jeffrey A. Rosen, of Virginia, to be Deputy Attorney General",On the Nomination PN526,Nomination Confirmed,52,45,0,3
Senate,116,1,115,115,2019-05-16,"Confirmation Brian J. Bulatao, of Texas, to be an Under Secretary of State",On the Nomination PN111,Nomination Confirmed,92,5,0,3
Senate,116,1,117,117,2019-05-20,Motion to Invoke Cloture: Daniel P. Collins to be U.S. Circuit Judge for the Ninth Circuit,On the Cloture Motion PN372,Cloture Motion Agreed to,51,43,0,6
Senate,116,1,119,119,2019-05-21,"Motion to Invoke Cloture: Howard C. Nielson, Jr., to be U.S. District Judge for the District of Utah",On the Cloture Motion PN244,Cloture Motion Agreed to,52,47,0,1
Senate,116,1,118,118,2019-05-21,"Confirmation Daniel P. Collins, of California, to be United States Circuit Judge for the Ninth Circuit",On the Nomination PN372,Nomination Confirmed,53,46,0,1
Senate,116,1,120,120,2019-05-21,"Motion to Invoke Cloture: Stephen R. Clark, Sr., to be U.S. District Judge for the Eastern District of Missouri ",On the Cloture Motion PN226,Cloture Motion Agreed to,53,45,0,2
Senate,116,1,122,122,2019-05-21,Motion to Invoke Cloture: Kenneth D. Bell to be U.S. District Judge for the Western District of North Carolina,On the Cloture Motion PN218,Cloture Motion Agreed to,56,42,0,2
Senate,116,1,121,121,2019-05-21,Motion to Invoke Cloture: Carl J. Nichols to be U.S. District Judge for the District of Columbia,On the Cloture Motion PN243,Cloture Motion Agreed to,55,42,0,3
Senate,116,1,123,123,2019-05-22,"Confirmation Howard C. Nielson, Jr., of Utah, to be U.S. District Judge for the District of Utah",On the Nomination PN244,Nomination Confirmed,51,47,0,2
Senate,116,1,124,124,2019-05-22,"Confirmation Stephen R. Clark, Sr., of Missouri, to be U.S. District Judge for the Eastern District of Missouri",On the Nomination PN226,Nomination Confirmed,53,45,0,2
Senate,116,1,125,125,2019-05-22,"Confirmation Carl J. Nichols, of the District of Columbia, to be U.S. District Judge for the District of Columbia",On the Nomination PN243,Nomination Confirmed,55,43,0,2
Senate,116,1,126,126,2019-05-22,"Confirmation Kenneth D. Bell, of North Carolina, to be U.S. District Judge for the Western District of North Carolina",On the Nomination PN218,Nomination Confirmed,55,43,0,2
Senate,116,1,128,128,2019-05-23,"Motion to Waive All Applicable Budgetary Discipline Re: H.R. 2157, As Amended","On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: H.R. 2157, As Amended)",Motion Agreed to,84,9,0,7
Senate,116,1,127,127,2019-05-23,"S. 151, As Amended",On Passage of the Bill S. 151,Bill Passed,97,1,0,2
Senate,116,1,129,129,2019-05-23,"H.R. 2157, As Amended",On Passage of the Bill H.R. 2157,Bill Passed,85,8,0,7
Senate,116,1,130,130,2019-06-03,Motion to Invoke Cloture: Motion to Proceed to S. 1332,On Cloture on the Motion to Proceed S. 1332,Cloture on the Motion to Proceed Rejected,22,69,0,9
Senate,116,1,131,131,2019-06-03,Motion to Invoke Cloture Andrew M. Saul to be Commissioner of Social Security,On the Cloture Motion PN94,Cloture Motion Agreed to,74,17,0,9
Senate,116,1,132,132,2019-06-04,S. Res. 212,On the Resolution S.Res. 212,Resolution Agreed to,93,0,0,7
Senate,116,1,133,133,2019-06-04,"Confirmation Andrew M. Saul, of New York, to be Commissioner of Social Security",On the Nomination PN94,Nomination Confirmed,77,16,0,7
Senate,116,1,134,134,2019-06-04,Motion to Invoke Cloture: David Schenker to be an Assistant Secretary of State,On the Cloture Motion PN139,Cloture Motion Agreed to,83,10,0,7
Senate,116,1,135,135,2019-06-04,Motion to Invoke Cloture: Heath P. Tarbert to be Chairman of the Commodity Futures Trading Commission,On the Cloture Motion PN18,Cloture Motion Agreed to,82,9,0,9
Senate,116,1,136,136,2019-06-04,Motion to Invoke Cloture: Heath P. Tarbert to be Commissioner of the Commodity Futures Trading Commission,On the Cloture Motion PN19,Cloture Motion Agreed to,83,10,0,7
Senate,116,1,137,137,2019-06-05,"Confirmation David Schenker, of New Jersey, to be an Assistant Secretary of State",On the Nomination PN139,Nomination Confirmed,83,11,0,6
Senate,116,1,138,138,2019-06-05,"Confirmation Heath P. Tarbert, of Maryland, to be Chairman of the Commodity Futures Trading Commission",On the Nomination PN18,Nomination Confirmed,84,9,0,7
Senate,116,1,139,139,2019-06-05,"Confirmation Heath P. Tarbert, of Maryland, to be a Commissioner of the Commodity Futures Trading Commission",On the Nomination PN19,Nomination Confirmed,85,9,0,6
Senate,116,1,140,140,2019-06-05,Motion to Invoke Cloture: Susan Combs to be an Assistant Secretary of the Interior,On the Cloture Motion PN74,Cloture Motion Agreed to,56,37,0,7
Senate,116,1,141,141,2019-06-05,"Confirmation Susan Combs, of Texas, to be an Assistant Secretary of Interior",On the Nomination PN74,Nomination Confirmed,57,36,0,7
Senate,116,1,142,142,2019-06-05,"Motion to Invoke Cloture on Ryan T. Holte, of Ohio, to be a Judge of the U.S. Court of Federal Claims",On the Cloture Motion PN231,Cloture Motion Agreed to,60,33,0,7
Senate,116,1,143,143,2019-06-05,"Motion to Invoke Cloture on Rossie Alston, Jr., of Virginia, to be U.S. District Judge for the Eastern District of Virginia",On the Cloture Motion PN210,Cloture Motion Agreed to,74,19,0,7
Senate,116,1,144,144,2019-06-05,"Motion to Invoke Cloture on Richard A. Hertling, of Maryland, to be a Judge of the U.S. Court of Federal Claims",On the Cloture Motion PN230,Cloture Motion Agreed to,66,23,0,11
Senate,116,1,145,145,2019-06-10,"Confirmation Ryan T. Holte, of Ohio, to be a Judge of the U.S. Court of Federal Claims",On the Nomination PN231,Nomination Confirmed,60,35,0,5
Senate,116,1,146,146,2019-06-10,"Confirmation Rossie David Alston, Jr., of Virginia, to be United States District Judge for the Eastern District of Virginia",On the Nomination PN210,Nomination Confirmed,75,20,0,5
Senate,116,1,147,147,2019-06-10,"Confirmation Richard A. Hertling, of Maryland, to be a Judge of the U.S. Court of Federal Claims",On the Nomination PN230,Nomination Confirmed,69,27,0,4
Senate,116,1,148,148,2019-06-10,Motion to Invoke Cloture: Sarah Daggett Morrison to be U.S. District Judge for the Southern District of Ohio,On the Cloture Motion PN241,Cloture Motion Agreed to,89,7,0,4
Senate,116,1,149,149,2019-06-11,"Confirmation Sarah Daggett Morrison, of Ohio, to be United States District Judge for the Southern District of Ohio",On the Nomination PN241,Nomination Confirmed,89,7,0,4
