chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
Senate,115,2,12,12,2018-01-18,Motion to Concur in the House Amendment to S. 139,On the Motion (Motion to Concur in the House Amendment to S. 139),Motion Agreed to,65,34,0,1
Senate,115,2,11,11,2018-01-16,Motion to Invoke Cloture: Motion to Concur in the House Amdt. to S. 139,On the Cloture Motion S. 139,Cloture Motion Agreed to,60,38,0,2
Senate,115,2,13,13,2018-01-18,Motion to Proceed to the House Message to Accompany H.R. 195,On the Motion to Proceed H.R. 195,Motion to Proceed Agreed to,97,2,0,1
Senate,115,2,14,14,2018-01-19,Motion to Invoke Cloture: House Amendment to the Senate Amendment to H.R. 195,On the Cloture Motion H.R. 195,Cloture Motion Rejected,50,49,0,1
Senate,115,2,15,15,2018-01-20,Motion to Table the Motion to Refer H.R. 195 to the Committee on Appropriations with Instructions,On the Motion to Table H.R. 195,Motion to Table Agreed to,55,44,0,1
Senate,115,2,16,16,2018-01-22,Motion to Invoke Cloture: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 195 with Further Amendment,On the Cloture Motion H.R. 195,Cloture Motion Agreed to,81,18,0,1
Senate,115,2,17,17,2018-01-22,Motion to Concur in the House Amendment to the Senate Amendment  with Further Amendment,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment  with Further Amendment),Motion Agreed to,81,18,0,1
Senate,115,2,18,18,2018-01-23,"Motion to Invoke Cloture Re: Jerome H. Powell, to be Chairman of the Board of Governors of the Federal Reserve System",On the Cloture Motion PN1353,Cloture Motion Agreed to,84,12,0,4
Senate,115,2,20,20,2018-01-23,Motion to Invoke Cloture Re: Alex Michael Azar to be Secretary of Health and Human Services,On the Cloture Motion PN1371,Cloture Motion Agreed to,54,43,0,3
Senate,115,2,19,19,2018-01-23,"Confirmation Jerome H. Powell, of Maryland, to be Chairman of the Board of Governors of the Federal Reserve System",On the Nomination PN1353,Nomination Confirmed,84,13,0,3
Senate,115,2,21,21,2018-01-24,"Confirmation Alex Michael Azar II, of Indiana, to be Secretary of Health and Human Services",On the Nomination PN1371,Nomination Confirmed,55,43,0,2
Senate,115,2,22,22,2018-01-24,Motion to Invoke Cloture Re: Samuel Dale Brownback to be Ambassador at Large for International Religious Freedom,On the Cloture Motion PN1341,Cloture Motion Agreed to,49,49,0,2
Senate,115,2,23,23,2018-01-24,"Confirmation Samuel Dale Brownback, of Kansas, to be Ambassasador at Large for International Religious Freedom",On the Nomination PN1341,Nomination Confirmed,49,49,0,2
Senate,115,2,24,24,2018-01-25,"Confirmation R. D. James, of Missouri, to be an Assistant Secretary of the Army",On the Nomination PN1079,Nomination Confirmed,89,1,0,10
Senate,115,2,25,25,2018-01-29,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 2311,On Cloture on the Motion to Proceed S. 2311,Cloture on the Motion to Proceed Rejected,51,46,0,3
Senate,115,2,26,26,2018-01-29,Motion to Invoke Cloture Re: David Ryan Stras to be U.S. Circuit Judge for the Eighth Circuit,On the Cloture Motion PN1423,Cloture Motion Agreed to,57,41,0,2
Senate,115,2,27,27,2018-01-30,"Confirmation David Ryan Stras, of Minnesota, to be U.S. Circuit Judge for the Eighth Circuit",On the Nomination PN1423,Nomination Confirmed,56,42,0,2
Senate,115,2,28,28,2018-02-05,"Confirmation Andrei Iancu, of California, to be Under Secretary of Commerce for Intellectual Property and Director of the U.S. Patent and Trademark Office",On the Nomination PN927,Nomination Confirmed,94,0,0,6
Senate,115,2,30,30,2018-02-09,Motion to Invoke Cloture Re: Motion to Concur in the House Amdt. to the Senate Amdt. to H.R. 1892 with an Amendment (SA 1930),On the Cloture Motion H.R. 1892,Cloture Motion Agreed to,73,26,0,1
Senate,115,2,29,29,2018-02-08,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 695,On the Cloture Motion H.R. 695,Cloture Motion Rejected,55,44,0,1
Senate,115,2,31,31,2018-02-09,Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1892 with an Amendment (SA 1930),On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1892 with an Amendment (SA 1930)),Motion Agreed to,71,28,0,1
Senate,115,2,32,32,2018-02-12,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of H.R. 2579,On Cloture on the Motion to Proceed H.R. 2579,Cloture on the Motion to Proceed Agreed to,97,1,0,2
Senate,115,2,33,33,2018-02-15,Motion to Invoke Cloture on Amdt. No. 1955,On the Cloture Motion S.Amdt. 1955 to S.Amdt. 1958 to H.R. 2579 (Broader Options for Americans Act),Cloture Motion Rejected,52,47,0,1
Senate,115,2,34,34,2018-02-15,Motion to Invoke Cloture on Amdt. No. 1948,On the Cloture Motion S.Amdt. 1948 to S.Amdt. 1959 to H.R. 2579 (Broader Options for Americans Act),Cloture Motion Rejected,54,45,0,1
Senate,115,2,35,35,2018-02-15,Motion to Invoke Cloture on Amdt. No. 1958 As Modified,On the Cloture Motion S.Amdt. 1958 to H.R. 2579 (Broader Options for Americans Act),Cloture Motion Rejected,54,45,0,1
Senate,115,2,36,36,2018-02-15,Motion to Invoke Cloture on Amdt. No. 1959,On the Cloture Motion S.Amdt. 1959 to H.R. 2579 (Broader Options for Americans Act),Cloture Motion Rejected,39,60,0,1
Senate,115,2,37,37,2018-02-26,"Motion to Invoke Cloture on Elizabeth L. Branch, of Georgia, to be U.S. Circuit Judge for the Eleventh Circuit",On the Cloture Motion PN1404,Cloture Motion Agreed to,72,22,0,6
Senate,115,2,38,38,2018-02-27,"Confirmation: Elizabeth L. Branch, of Georgia, to be U.S. Circuit Judge for the Eleventh Circuit",On the Nomination PN1404,Nomination Confirmed,73,23,0,4
Senate,115,2,39,39,2018-02-27,Motion to Invoke Cloture Re: Russell Vought to be Deputy Director of the Office of Management and Budget,On the Cloture Motion PN367,Cloture Motion Agreed to,49,48,0,3
Senate,115,2,40,40,2018-02-28,"Confirmation Russell Vought, of Virginia, to be Deputy Director of the Office of Management and Budget ",On the Nomination PN367,Nomination Confirmed,49,49,0,2
Senate,115,2,41,41,2018-02-28,"Motion to Invoke Cloture on A. Marvin Quattlebaum, Jr., of South Carolina, to be U.S. District Judge for the District of South Carolina",On the Cloture Motion PN884,Cloture Motion Agreed to,69,29,0,2
Senate,115,2,42,42,2018-03-01,"Confirmation A. Marvin Quattlebaum, Jr. of South Carolina, to be U.S. District Judge for the District of South Carolina",On the Nomination PN884,Nomination Confirmed,69,28,0,3
Senate,115,2,43,43,2018-03-01,Motion to Invoke Cloture Re: Karen Gren Scholer to be U.S. District Judge for the Northern District of Texas,On the Cloture Motion PN992,Cloture Motion Agreed to,96,1,0,3
Senate,115,2,44,44,2018-03-01,Motion to Invoke Cloture Re: Tilman Eugene Self III to be U.S. District Judge for the Middle District of Georgia,On the Cloture Motion PN755,Cloture Motion Agreed to,85,12,0,3
Senate,115,2,45,45,2018-03-01,Motion to Invoke Cloture Re: Terry A. Doughty to be U.S. District Judge for the Western District of Louisiana ,On the Cloture Motion PN876,Cloture Motion Agreed to,94,2,0,4
Senate,115,2,46,46,2018-03-05,"Confirmation Karen Gren Scholer, of Texas, to be U.S. District Judge for the Northern District of Texas",On the Nomination PN992,Nomination Confirmed,95,0,0,5
Senate,115,2,47,47,2018-03-05,"Confirmation Tilman Eugene Self III, of Georgia, to be U.S. District Judge for the Middle District of Georgia",On the Nomination PN755,Nomination Confirmed,85,11,0,4
Senate,115,2,48,48,2018-03-06,Motion to Invoke Cloture on the Motion to Proceed to S. 2155,On the Cloture Motion S. 2155,Cloture Motion Agreed to,67,32,0,1
Senate,115,2,49,49,2018-03-06,"Confirmation Terry A. Doughty, of Louisiana, to be U.S. District Judge for the Western District of Louisiana",On the Nomination PN876,Nomination Confirmed,98,0,0,2
Senate,115,2,50,50,2018-03-12,"Motion to Invoke Cloture on Crapo Amendment No. 2151, As Modified","On the Cloture Motion S.Amdt. 2151 to S. 2155 (Economic Growth, Regulatory Relief, and Consumer Protection Act)",Cloture Motion Agreed to,66,30,0,4
Senate,115,2,51,51,2018-03-14,Crapo Amdt. No. 2151 As Modified,"On the Amendment S.Amdt. 2151 to S. 2155 (Economic Growth, Regulatory Relief, and Consumer Protection Act)",Amendment Agreed to,67,31,0,2
Senate,115,2,52,52,2018-03-14,Motion to Invoke Cloture on S. 2155,On the Cloture Motion S. 2155,Cloture Motion Agreed to,67,31,0,2
Senate,115,2,53,53,2018-03-14,Motion to Waive All Applicable Budgetary Discipline Re: S. 2155,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: S. 2155),Motion Agreed to,67,31,0,2
Senate,115,2,54,54,2018-03-14,"S. 2155, Amended",On Passage of the Bill S. 2155,Bill Passed,67,31,0,2
Senate,115,2,55,55,2018-03-14,Motion to Invoke Cloture on the Nomination of Kevin K. McAleenan to be Commissioner of U.S. Customs and Border Protection,On the Cloture Motion PN1373,Cloture Motion Agreed to,79,19,0,2
Senate,115,2,56,56,2018-03-19,"Confirmation Kevin K. McAleenan, of Hawaii, to be Commissioner of U.S. Customs and Border Protection",On the Nomination PN1373,Nomination Confirmed,77,19,0,4
Senate,115,2,57,57,2018-03-19,Motion to Invoke Cloture on the Motion to Proceed to H.R. 1865,On Cloture on the Motion to Proceed H.R. 1865,Cloture on the Motion to Proceed Agreed to,94,2,0,4
Senate,115,2,58,58,2018-03-20,Motion to Table the Motion to Discharge S. J. Res. 54,On the Motion to Table S.J.Res. 54,Motion to Table Agreed to,55,44,0,1
Senate,115,2,59,59,2018-03-21,Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 2213,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 2213),Motion Rejected,21,78,0,1
Senate,115,2,60,60,2018-03-21,H.R. 1865,On Passage of the Bill H.R. 1865,Bill Passed,97,2,0,1
Senate,115,2,61,61,2018-03-22,Motion to Instruct the Sergeant-at-Arms to Request the Presence of Absentee Senators,On the Motion for Attendance H.R. 1625,Motion for Attendance Agreed to,91,6,0,3
Senate,115,2,62,62,2018-03-23,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625,On the Cloture Motion H.R. 1625,Cloture Motion Agreed to,67,30,0,3
Senate,115,2,63,63,2018-03-23,Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625),Motion Agreed to,65,32,0,3
Senate,115,2,64,64,2018-04-09,"Motion to Invoke Cloture on Claria Horn Boom, of Kentucky, to be U.S. District Judge for the Eastern and Western Districts of Kentucky",On the Cloture Motion PN596,Cloture Motion Agreed to,96,2,0,2
Senate,115,2,65,65,2018-04-10,"Confirmation Claria Horn Boom, of Kentucky, to be U.S. District Judge for the Eastern and Western Districts of Kentucky",On the Nomination PN596,Nomination Confirmed,96,1,0,3
Senate,115,2,66,66,2018-04-10,Motion to Invoke Cloture Re: John F. Ring to be a Member of the National Labor Relations Board,On the Cloture Motion PN1443,Cloture Motion Agreed to,50,47,0,3
Senate,115,2,67,67,2018-04-11,"Confirmation John F. Ring, of the District of Columbia, to be a Member of the National Labor Relations Board",On the Nomination PN1443,Nomination Confirmed,50,48,0,2
Senate,115,2,68,68,2018-04-11,"Motion to Invoke Cloture Re: Patrick Pizzella, to be Deputy Secretary of Labor",On the Cloture Motion PN1395,Cloture Motion Agreed to,50,48,0,2
Senate,115,2,69,69,2018-04-12,"Confirmation Patrick Pizzella, of Virginia, to be Deputy Secretary of Labor",On the Nomination PN1395,Nomination Confirmed,50,48,0,2
Senate,115,2,70,70,2018-04-12,Motion to Invoke Cloture: Andrew Wheeler to be Deputy Administrator of the Environmental Protection Agency,On the Cloture Motion PN1426,Cloture Motion Agreed to,53,45,0,2
Senate,115,2,71,71,2018-04-12,"Confirmation Andrew Wheeler, of Virginia, to be Deputy Administrator of the Environmental Protection Agency",On the Nomination PN1426,Nomination Confirmed,53,45,0,2
Senate,115,2,72,72,2018-04-12,"Motion to Invoke Cloture on John W. Broomes, of Kansas, to be U.S. District Judge for the District of Kansas ",On the Cloture Motion PN988,Cloture Motion Agreed to,74,24,0,2
Senate,115,2,73,73,2018-04-12,"Motion to Invoke Cloture Re: Rebecca Grady Jennings, of Kentucky, to be U.S. District Judge for the Western District of Kentucky",On the Cloture Motion PN989,Cloture Motion Agreed to,94,2,0,4
Senate,115,2,74,74,2018-04-16,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 140,On the Cloture Motion S. 140,Cloture Motion Rejected,55,41,0,4
Senate,115,2,75,75,2018-04-17,Motion to Proceed to S. J. Res. 57,On the Motion to Proceed S.J.Res. 57,Motion to Proceed Agreed to,50,47,0,3
Senate,115,2,76,76,2018-04-18,S. J. Res. 57,On the Joint Resolution S.J.Res. 57,Joint Resolution Passed,51,47,0,2
Senate,115,2,77,77,2018-04-18,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 140 with an Amendment,On the Cloture Motion S. 140,Cloture Motion Rejected,56,42,0,2
Senate,115,2,78,78,2018-04-18,Motion to Invoke Cloture Re: James Bridenstine to be Administrator of the National Aeronautics and Space Administration,On the Cloture Motion PN1359,Cloture Motion Agreed to,50,48,0,2
Senate,115,2,79,79,2018-04-18,"Confirmation Carlos G. Muniz, of Florida, to be General Counsel, Department of Education",On the Nomination PN568,Nomination Confirmed,55,43,0,2
Senate,115,2,80,80,2018-04-19,"Confirmation James Bridenstine, of Oklahoma, to be Administrator of the National Aeronautics and Space Administration",On the Nomination PN1359,Nomination Confirmed,50,49,0,1
Senate,115,2,81,81,2018-04-23,"Motion to Invoke Cloture on the Nomination of Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",On the Cloture Motion PN1410,Cloture Motion Agreed to,50,44,0,6
Senate,115,2,82,82,2018-04-24,"Confirmation Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",On the Nomination PN1410,Nomination Confirmed,50,47,0,3
Senate,115,2,83,83,2018-04-26,"Motion to Invoke Cloture on Mike Pompeo, of Kansas, to be Secretary of State",On the Cloture Motion PN1761,Cloture Motion Agreed to,57,42,0,1
Senate,115,2,84,84,2018-04-26,"Confirmation Mike Pompeo, of Kansas, to be Secretary of State",On the Nomination PN1761,Nomination Confirmed,57,42,0,1
Senate,115,2,85,85,2018-04-26,"Confirmation Richard Grenell, of California, to be Ambassador to the Federal Republic of Germany",On the Nomination PN1383,Nomination Confirmed,56,42,0,2
Senate,115,2,86,86,2018-05-07,"Motion to Invoke Cloture on Kurt D. Engelhardt, of Louisiana, to be U.S. Circuit Judge for the Fifth Circuit.",On the Cloture Motion PN1411,Cloture Motion Agreed to,64,31,0,5
Senate,115,2,87,87,2018-05-09,"Confirmation Kurt D. Engelhardt, of Louisiana, to be U.S. Circuit Judge for the Fifth Circuit",On the Nomination PN1411,Nomination Confirmed,62,34,0,4
Senate,115,2,88,88,2018-05-09,"Motion to Invoke Cloture on Michael B. Brennan, to be U.S. Circuit Judge for the Seventh Circuit",On the Cloture Motion PN1405,Cloture Motion Agreed to,49,47,0,4
Senate,115,2,89,89,2018-05-10,"Confirmation Michael B. Brennan, of Wisconsin, to be U.S. Circuit Judge for the Seventh Circuit",On the Nomination PN1405,Nomination Confirmed,49,46,0,5
Senate,115,2,90,90,2018-05-10,Motion to Invoke Cloture on Joel M. Carson III to be U.S. Circuit Judge for the Tenth Circuit,On the Cloture Motion PN1330,Cloture Motion Agreed to,71,24,0,5
Senate,115,2,92,92,2018-05-14,"Confirmation Michael Y. Scudder, of Illinois, to be U.S. Circuit Judge for the Seventh Circuit",On the Nomination PN1647,Nomination Confirmed,90,0,0,10
Senate,115,2,91,91,2018-05-10,"Motion to Invoke Cloture on John B. Nalbandian, of Kentucky, to be U.S. Circuit Judge for the Sixth Circuit",On the Cloture Motion PN1526,Cloture Motion Agreed to,52,43,0,5
Senate,115,2,93,93,2018-05-14,"Confirmation Amy J. St. Eve, of Illinois, to be U.S. Circuit Judge for the Seventh Circuit",On the Nomination PN1648,Nomination Confirmed,91,0,0,9
Senate,115,2,94,94,2018-05-15,"Confirmation Joel M. Carson III, of New Mexico, to be U.S. Circuit Judge for the Tenth Circuit",On the Nomination PN1330,Nomination Confirmed,77,21,0,2
Senate,115,2,95,95,2018-05-15,"Confirmation John B. Nalbandian, of Kentucky, to be U.S. Circuit Judge for the Sixth Circuit",On the Nomination PN1526,Nomination Confirmed,53,45,0,2
Senate,115,2,96,96,2018-05-16,Motion to Proceed to S. J. Res. 52,On the Motion to Proceed S.J.Res. 52,Motion to Proceed Agreed to,52,47,0,1
Senate,115,2,98,98,2018-05-16,"Confirmation Mitchell Zais, of South Carolina, to be Deputy Secretary of Education",On the Nomination PN1397,Nomination Confirmed,50,48,0,2
Senate,115,2,97,97,2018-05-16,S. J. Res. 52,On the Joint Resolution S.J.Res. 52,Joint Resolution Passed,52,47,0,1
Senate,115,2,99,99,2018-05-17,Motion to Proceed to S. Con. Res. 36,On the Motion to Proceed S.Con.Res. 36,Motion to Proceed Rejected,21,76,0,3
Senate,115,2,101,101,2018-05-17,"Confirmation Gina Haspel, of Kentucky, to be Director of the Central Intelligence Agency",On the Nomination PN1857,Nomination Confirmed,54,45,0,1
Senate,115,2,100,100,2018-05-17,Motion to Invoke Cloture: Gina Haspel to be Director of the Central Intelligence Agency,On the Cloture Motion PN1857,Cloture Motion Agreed to,54,44,0,2
Senate,115,2,102,102,2018-05-21,Motion to Invoke Cloture: Dana Baiocco to be a Commissioner of the Consumer Product Safety Commission,On the Cloture Motion PN1358,Cloture Motion Agreed to,49,45,0,6
Senate,115,2,103,103,2018-05-22,"Confirmation Dana Baiocco, of Ohio, to be a Commissioner of the Consumer Product Safety Commission",On the Nomination PN1358,Nomination Confirmed,50,45,0,5
Senate,115,2,104,104,2018-05-22,Motion to Invoke Cloture Re: Motion to Concur in the House Amendment to S. 2372,On the Cloture Motion S. 2372,Cloture Motion Agreed to,91,4,0,5
Senate,115,2,105,105,2018-05-23,"Confirmation Brian D. Montgomery, of Texas, to be an Assistant Secretary of Housing and Urban Development",On the Nomination PN1352,Nomination Confirmed,74,23,0,3
Senate,115,2,106,106,2018-05-23,Motion to Concur in the House Amendment to S. 2372,On the Motion (Motion to Concur in the House Amendment to S. 2372),Motion Agreed to,92,5,0,3
Senate,115,2,107,107,2018-05-23,"Motion to Invoke Cloture on Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation",On the Cloture Motion PN1351,Cloture Motion Agreed to,72,25,0,3
Senate,115,2,108,108,2018-05-23,"Motion to Invoke Cloture on Jelena McWilliams, of Ohio, to be a Member of the Board of Directors of the FDIC",On the Cloture Motion PN1516,Cloture Motion Agreed to,73,23,0,4
Senate,115,2,110,110,2018-05-24,Motion to Invoke Cloture Re: James Randolph Evans to be Ambassador of the United States to Luxembourg,On the Cloture Motion PN1382,Cloture Motion Agreed to,49,44,0,7
Senate,115,2,109,109,2018-05-24,"Confirmation Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation",On the Nomination PN1351,Nomination Confirmed,69,24,0,7
Senate,115,2,111,111,2018-05-24,"Confirmation James Randolph Evans, of Georgia, to be Ambassador of the United States of America to Luxembourg",On the Nomination PN1382,Nomination Confirmed,48,43,0,9
Senate,115,2,112,112,2018-06-04,"Motion to Invoke Cloture Re: Robert Earl Wier, of Kentucky, to be U.S. District Judge for the Eastern District of Kentucky",On the Cloture Motion PN886,Cloture Motion Agreed to,90,1,0,9
Senate,115,2,113,113,2018-06-05,"Confirmation Robert Earl Wier, of Kentucky, to be U.S. District Judge for the Eastern District of Kentucky",On the Nomination PN886,Nomination Confirmed,95,0,0,5
Senate,115,2,114,114,2018-06-05,"Motion to Invoke Cloture: Fernando Rodriguez, Jr., of Texas, to be U.S. District Judge for the Southern District of Texas",On the Cloture Motion PN991,Cloture Motion Agreed to,94,1,0,5
Senate,115,2,115,115,2018-06-05,"Confirmation Fernando Rodriguez, Jr., of Texas, to be United States District Judge for the Southern District of Texas",On the Nomination PN991,Nomination Confirmed,96,0,0,4
Senate,115,2,116,116,2018-06-05,"Motion to Invoke Cloture on the Nomination of Annemarie Carney Axon, of Alabama, to be U.S. District Judge for the Northern District of Alabama",On the Cloture Motion PN1400,Cloture Motion Agreed to,84,11,0,5
Senate,115,2,117,117,2018-06-06,"Confirmation Annemarie Carney Axon, of Alabama, to be U.S. District Judge for the Northern District of Alabama",On the Nomination PN1400,Nomination Confirmed,83,11,0,6
Senate,115,2,118,118,2018-06-07,"Confirmation Kenneth L. Marcus, of Virginia, to be Assistant Secretary for Civil Rights, Department of Education",On the Nomination PN1393,Nomination Confirmed,50,46,0,4
Senate,115,2,119,119,2018-06-07,Motion to Invoke Cloture on the Motion to Proceed to H.R. 5515,On Cloture on the Motion to Proceed H.R. 5515,Cloture on the Motion to Proceed Agreed to,92,4,0,4
Senate,115,2,120,120,2018-06-11,Motion to Proceed to H.R. 5515,On the Motion to Proceed H.R. 5515,Motion to Proceed Agreed to,91,4,0,5
Senate,115,2,121,121,2018-06-13,Motion to Table Reed Amdt. No. 2842,On the Motion to Table S.Amdt. 2842 to S.Amdt. 2366 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),Motion to Table Failed,47,51,0,2
Senate,115,2,122,122,2018-06-13,Motion to Table Lee Amdt. No. 2366,On the Motion to Table S.Amdt. 2366 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),Motion to Table Failed,30,68,0,2
Senate,115,2,123,123,2018-06-14,"Motion to Invoke Cloture on Amdt. No. 2700 to Amdt. No. 2282, As Modified, to H.R. 5515",On the Cloture Motion S.Amdt. 2700 to S.Amdt. 2282 to H.R. 5515 (John S. McCain National Defense Authorization Act for Fiscal Year 2019),Cloture Motion Rejected,35,62,0,3
Senate,115,2,124,124,2018-06-14,"Motion to Invoke Cloture on Amdt. No. 2282, As Modified, to H.R. 5515",On the Cloture Motion S.Amdt. 2282 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),Cloture Motion Agreed to,83,14,0,3
Senate,115,2,125,125,2018-06-14,Reed Amdt. No. 2885,On the Amendment S.Amdt. 2885 to S.Amdt. 2276 to S.Amdt. 2282 to H.R. 5515,Amendment Agreed to,97,0,0,3
Senate,115,2,126,126,2018-06-14,"Motion to Invoke Cloture Re: H.R. 5515, As Amended",On the Cloture Motion H.R. 5515,Cloture Motion Agreed to,81,15,0,4
Senate,115,2,127,127,2018-06-18,"Motion to Waive Section 4106(b)(1) H. Con. Res. 71 Re: Amdt. No. 2282, As Modified and Amended","On the Motion (Motion to Waive Section 4106(b)(1) H. Con. Res. 71 Re: Amdt. No. 2282, As Modified and Amended)",Motion Agreed to,81,14,0,5
Senate,115,2,128,128,2018-06-18,H.R. 5515 As Amended,On Passage of the Bill H.R. 5515,Bill Passed,85,10,0,5
Senate,115,2,129,129,2018-06-18,Motion to Invoke Cloture on the Motion to Proceed to H.R. 5895,On Cloture on the Motion to Proceed H.R. 5895,Cloture on the Motion to Proceed Agreed to,92,3,0,5
Senate,115,2,130,130,2018-06-19,Gardner Amdt. No. 2914,"On the Amendment S.Amdt. 2914 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,93,3,0,4
Senate,115,2,131,131,2018-06-19,Carper Amdt. No. 2920,"On the Amendment S.Amdt. 2920 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,96,0,0,4
Senate,115,2,132,132,2018-06-20,Crapo Amdt. No. 2943 As Modified,"On the Amendment S.Amdt. 2943 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,87,9,0,4
Senate,115,2,133,133,2018-06-20,Baldwin Amdt. No. 2985,"On the Amendment S.Amdt. 2985 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,95,2,0,3
Senate,115,2,134,134,2018-06-20,Motion to Discharge H.R. 3,On the Motion to Discharge H.R. 3,Motion to Discharge Rejected,48,50,0,2
Senate,115,2,135,135,2018-06-20,Young Amdt. No. 2926,"On the Amendment S.Amdt. 2926 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,96,0,0,4
Senate,115,2,136,136,2018-06-20,Tester Amdt. No. 2971,"On the Amendment S.Amdt. 2971 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,96,0,0,4
Senate,115,2,137,137,2018-06-21,Bennet Amdt. No. 2983,"On the Amendment S.Amdt. 2983 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Amendment Agreed to,96,0,0,4
Senate,115,2,138,138,2018-06-21,Motion to Table Lee Amdt. No. 3021 As Modified,On the Motion to Table S.Amdt. 3021 to S.Amdt. 2911 to S.Amdt. 2910 to H.R. 5895,Motion to Table Agreed to,62,34,0,4
Senate,115,2,139,139,2018-06-25,H.R. 5895 As Amended,On Passage of the Bill H.R. 5895,Bill Passed,86,5,0,9
Senate,115,2,140,140,2018-06-25,Motion to Invoke Cloture on the Motion to Proceed to H.R. 2,On Cloture on the Motion to Proceed H.R. 2,Cloture on the Motion to Proceed Agreed to,89,3,0,8
