chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
Senate,118,1,43,43,2023-03-07,"Confirmation: Andrew G. Schopler, of California, to be U.S. District Judge for the Southern District of California",On the Nomination PN178,Nomination Confirmed,56,39,0,5
Senate,118,1,44,44,2023-03-07,Motion to Invoke Cloture: Arun Subramanian to be U.S. District Judge for the Southern District of New York,On the Cloture Motion PN179,Cloture Motion Agreed to,58,37,0,5
Senate,118,1,45,45,2023-03-07,"Confirmation: Arun Subramanian, of New York, to be U.S. District Judge for the Southern District of New York",On the Nomination PN179,Nomination Confirmed,59,37,0,4
Senate,118,1,46,46,2023-03-07,"Motion to Invoke Cloture: Patrice H. Kunesh to be Commissioner of the Administration for Native Americans, Department of Health and Human Services",On the Cloture Motion PN162,Cloture Motion Agreed to,62,34,0,4
Senate,118,1,47,47,2023-03-08,"Confirmation: Patrice H. Kunesh, of Minnesota, to be Commissioner of the Administration for Native Americans, Department of Health and Human Services",On the Nomination PN162,Nomination Confirmed,57,35,0,8
Senate,118,1,48,48,2023-03-08,Motion to Invoke Cloture: Daniel I. Werfel to be Commissioner of Internal Revenue,On the Cloture Motion PN27,Cloture Motion Agreed to,51,44,0,5
Senate,118,1,49,49,2023-03-08,H.J. Res. 26,On the Joint Resolution H.J.Res. 26,Joint Resolution Passed,81,14,1,4
Senate,118,1,50,50,2023-03-09,"Confirmation: Daniel I. Werfel, of the District of Columbia, to be Commissioner of Internal Revenue",On the Nomination PN27,Nomination Confirmed,54,42,0,4
Senate,118,1,51,51,2023-03-09,"Confirmation: James Edward Simmons, Jr., of California, to be United States District Judge for the Southern District of California",On the Nomination PN175,Nomination Confirmed,51,43,0,6
Senate,118,1,52,52,2023-03-09,"Confirmation: Maria Araujo Kahn, of Connecticut, to be United States Circuit Judge for the Second Circuit",On the Nomination PN91,Nomination Confirmed,51,42,0,7
Senate,118,1,53,53,2023-03-14,Motion to Invoke Cloture: Brent Neiman to be a Deputy Under Secretary of the Treasury,On the Cloture Motion PN122,Cloture Motion Agreed to,52,40,0,8
Senate,118,1,54,54,2023-03-15,"Confirmation: Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury",On the Nomination PN122,Nomination Confirmed,54,40,0,6
Senate,118,1,55,55,2023-03-15,"Motion to Invoke Cloture: Eric M. Garcetti, to be Ambassador of the United States of America to the Republic of India",On the Cloture Motion PN29,Cloture Motion Agreed to,52,42,0,6
Senate,118,1,56,56,2023-03-15,"Confirmation: Eric M. Garcetti, of California, to be Ambassador of the United States of America to the Republic of India",On the Nomination PN29,Nomination Confirmed,52,42,0,6
Senate,118,1,57,57,2023-03-15,Motion to Invoke Cloture: Ravi Chaudhary to be an Assistant Secretary of the Air Force,On the Cloture Motion PN6,Cloture Motion Agreed to,64,29,0,7
Senate,118,1,58,58,2023-03-15,"Confirmation: Ravi Chaudhary, of Virginia, to be an Assistant Secretary of the Air Force",On the Nomination PN6,Nomination Confirmed,65,29,0,6
Senate,118,1,59,59,2023-03-15,Motion to Invoke Cloture: Laura Taylor-Kale to be an Assistant Secretary of Defense,On the Cloture Motion PN2,Cloture Motion Agreed to,68,26,0,6
Senate,118,1,60,60,2023-03-16,Motion to Invoke Cloture: Jessica G. L. Clarke to be U.S. District Judge for the Southern District of New York,On the Cloture Motion PN85,Cloture Motion Agreed to,49,45,0,6
Senate,118,1,62,62,2023-03-16,"Confirmation: Jessica G.L. Clarke, of New York, to be U.S. District Judge for the Southern District of New York",On the Nomination PN85,Nomination Confirmed,48,43,0,9
Senate,118,1,61,61,2023-03-16,Motion to Invoke Cloture: Motion to Proceed to S. 316,On Cloture on the Motion to Proceed S. 316,Cloture on the Motion to Proceed Agreed to,68,27,0,5
Senate,118,1,63,63,2023-03-21,Motion to Proceed to S. 316,On the Motion to Proceed S. 316,Motion to Proceed Agreed to,67,28,0,5
Senate,118,1,65,65,2023-03-22,Paul Amdt No. 2,On the Amendment S.Amdt. 2 to S. 316 (No short title on file),Amendment Rejected,9,86,0,5
Senate,118,1,64,64,2023-03-22,"Confirmation: Gordon P. Gallagher, of Colorado, to be U.S. District Judge for the District of Colorado",On the Nomination PN176,Nomination Confirmed,53,43,0,4
Senate,118,1,66,66,2023-03-22,Graham Amdt No. 14,On the Amendment S.Amdt. 14 to S. 316 (No short title on file),Amendment Rejected,36,60,0,4
Senate,118,1,68,68,2023-03-23,Rubio Amdt. No. 4,On the Amendment S.Amdt. 4 to S. 316 (No short title on file),Amendment Rejected,32,63,0,5
Senate,118,1,67,67,2023-03-23,Lee Amdt. No. 22,On the Amendment S.Amdt. 22 to S. 316 (No short title on file),Amendment Rejected,19,76,0,5
Senate,118,1,69,69,2023-03-23,Risch Amdt. No. 43,On the Amendment S.Amdt. 43 to S. 316 (No short title on file),Amendment Rejected,41,52,0,7
Senate,118,1,70,70,2023-03-27,Motion to Invoke Cloture: Re: S. 316,On the Cloture Motion S. 316,Cloture Motion Agreed to,65,28,0,7
Senate,118,1,71,71,2023-03-28,Johnson Amdt. No. 11,On the Amendment S. 316,Amendment Rejected,47,49,0,4
Senate,118,1,72,72,2023-03-28,Ricketts Amdt. No. 30,On the Amendment S. 316,Amendment Rejected,31,65,0,4
Senate,118,1,73,73,2023-03-28,Cruz Amdt. No. 9,On the Amendment S. 316,Amendment Rejected,41,55,0,4
Senate,118,1,74,74,2023-03-28,Sullivan Amdt. No. 33,On the Amendment S. 316,Amendment Rejected,38,57,0,5
Senate,118,1,75,75,2023-03-28,Scott (FL) Amdt. No. 13,On the Amendment S. 316,Amendment Rejected,33,62,0,5
Senate,118,1,76,76,2023-03-28,Hawley Amdt. No. 40,On the Amendment S. 316,Amendment Rejected,26,68,0,6
Senate,118,1,77,77,2023-03-29,S. 316,On Passage of the Bill S. 316,Bill Passed,66,30,0,4
Senate,118,1,78,78,2023-03-29,Motion to Invoke Cloture: Motion to Proceed to S. 870,On Cloture on the Motion to Proceed S. 870,Cloture on the Motion to Proceed Agreed to,96,0,0,4
Senate,118,1,79,79,2023-03-29,H.J. Res. 27,On the Joint Resolution H.J.Res. 27,Joint Resolution Passed,53,43,0,4
Senate,118,1,80,80,2023-03-29,H.J. Res. 7,On the Joint Resolution H.J.Res. 7,Joint Resolution Passed,68,23,0,9
Senate,118,1,81,81,2023-03-30,"Confirmation: Richard R. Verma, of Maryland, to be Deputy Secretary of State for Management and Resources",On the Nomination PN44,Nomination Confirmed,67,26,0,7
Senate,118,1,82,82,2023-03-30,"Confirmation: Laura Taylor-Kale, of California, to be an Assistant Secretary of Defense",On the Nomination PN2,Nomination Confirmed,63,27,0,10
Senate,118,1,83,83,2023-04-17,Motion to Invoke Cloture: Radha Iyengar Plumb to be a Deputy Under Secretary of Defense.,On the Cloture Motion PN5,Cloture Motion Agreed to,61,26,0,13
Senate,118,1,84,84,2023-04-18,"Confirmation: Radha Iyengar Plumb, of New York, to be a Deputy Under Secretary of Defense",On the Nomination PN5,Nomination Confirmed,68,30,0,2
Senate,118,1,85,85,2023-04-18,Motion to Invoke Cloture: Amy Lefkowitz Solomon to be an Assistant Attorney General,On the Cloture Motion PN69,Cloture Motion Agreed to,58,40,0,2
Senate,118,1,86,86,2023-04-18,"Confirmation: Amy Lefkowitz Solomon, of the District of Columbia, to be an Assistant Attorney General",On the Nomination PN69,Nomination Confirmed,59,40,0,1
Senate,118,1,87,87,2023-04-18,Lee Amdt. No. 80,On the Amendment S.Amdt. 80 to S. 870 (No short title on file),Amendment Rejected,49,50,0,1
Senate,118,1,88,88,2023-04-19,Paul Amdt. No. 79,On the Amendment S.Amdt. 79 to S. 870 (No short title on file),Amendment Rejected,45,54,0,1
Senate,118,1,89,89,2023-04-19,"Hagerty Amdt. No. 72, as modified",On the Amendment S.Amdt. 72 to S. 870 (No short title on file),Amendment Rejected,45,54,0,1
Senate,118,1,90,90,2023-04-19,Motion to Proceed to S.J.Res. 10,On the Motion (Motion to Proceed to S.J.Res. 10),Motion Rejected,48,51,0,1
Senate,118,1,91,91,2023-04-19,Scott (FL) Amdt. No. 81,On the Amendment S.Amdt. 81 to S. 870 (No short title on file),Amendment Rejected,47,49,0,4
Senate,118,1,92,92,2023-04-20,Van Hollen Amdt. No. 85,On the Amendment S.Amdt. 85 to S. 870 (No short title on file),Amendment Rejected,46,51,0,3
Senate,118,1,93,93,2023-04-20,Sullivan Amdt. No. 83,On the Amendment S.Amdt. 83 to S. 870 (No short title on file),Amendment Rejected,42,56,0,2
Senate,118,1,94,94,2023-04-20,S. 870,On Passage of the Bill S. 870,Bill Passed,95,2,0,3
Senate,118,1,95,95,2023-04-25,Motion to Invoke Cloture: Joshua David Jacobs to be Under Secretary for Benefits of the Department of Veterans Affairs.,On the Cloture Motion PN195,Cloture Motion Agreed to,72,22,0,6
Senate,118,1,96,96,2023-04-26,"Confirmation: Joshua David Jacobs, of Washington, to be Under Secretary for Benefits of the Department of Veterans Affairs",On the Nomination PN195,Nomination Confirmed,74,25,0,1
Senate,118,1,97,97,2023-04-26,Motion to Invoke Cloture: Motion to Proceed to S. 326,On Cloture on the Motion to Proceed S. 326,Cloture on the Motion to Proceed Rejected,57,42,0,1
Senate,118,1,98,98,2023-04-26,S. J. Res. 11,On the Joint Resolution S.J.Res. 11,Joint Resolution Passed,50,49,0,1
Senate,118,1,99,99,2023-04-27,Motion to Invoke Cloture: Motion to Proceed to S. J. Res. 4,On Cloture on the Motion to Proceed S.J.Res. 4,Cloture on the Motion to Proceed Rejected,51,47,0,2
Senate,118,1,100,100,2023-04-27,Motion to Invoke Cloture: Anthony Devos Johnstone to be U.S. Circuit Judge for the Ninth Circuit,On the Cloture Motion PN89,Cloture Motion Agreed to,50,45,0,5
Senate,118,1,101,101,2023-05-01,"Confirmation: Anthony Devos Johnstone, of Montana, to be United States Circuit Judge for the Ninth Circuit",On the Nomination PN89,Nomination Confirmed,49,45,0,6
Senate,118,1,102,102,2023-05-02,Motion to Invoke Cloture: Michael Farbiarz to be U.S. District Judge for the District of New Jersey,On the Cloture Motion PN97,Cloture Motion Agreed to,65,34,0,1
Senate,118,1,103,103,2023-05-02,Motion to Invoke Cloture: Robert Kirsch to be U.S. District Judge for the District of New Jersey,On the Cloture Motion PN96,Cloture Motion Agreed to,57,42,0,1
Senate,118,1,104,104,2023-05-02,"Confirmation: Michael Farbiarz, of New Jersey, to be U.S. District Judge for the District of New Jersey",On the Nomination PN97,Nomination Confirmed,65,34,0,1
Senate,118,1,105,105,2023-05-02,"Confirmation: Robert Kirsch, of New Jersey, to be United States District Judge for the District of New Jersey",On the Nomination PN96,Nomination Confirmed,57,42,0,1
Senate,118,1,106,106,2023-05-02,Motion to Invoke Cloture: Orelia Eleta Merchant to be U.S. District Judge for the Eastern District of New York,On the Cloture Motion PN180,Cloture Motion Agreed to,51,48,0,1
Senate,118,1,108,108,2023-05-03,Motion to Invoke Cloture: Wesley L. Hsu to be U.S. District Judge for the Central District of California,On the Cloture Motion PN163,Cloture Motion Agreed to,54,45,0,1
Senate,118,1,107,107,2023-05-03,"Confirmation: Orelia Eleta Merchant, of New York, to be United States District Judge for the Eastern District of New York",On the Nomination PN180,Nomination Confirmed,51,48,0,1
Senate,118,1,109,109,2023-05-03,H.J.Res. 39,On the Joint Resolution H.J.Res. 39,Joint Resolution Passed,56,41,0,3
Senate,118,1,110,110,2023-05-03,S.J.Res. 9,On the Joint Resolution S.J.Res. 9,Joint Resolution Passed,50,48,0,2
Senate,118,1,111,111,2023-05-03,"Confirmation: Wesley L. Hsu, of California, to be United States District Judge for the Central District of California",On the Nomination PN163,Nomination Confirmed,53,43,0,4
Senate,118,1,112,112,2023-05-03,Motion to Invoke Cloture: LaShonda A. Hunt to be U.S. District Judge for the Northern District of Illinois,On the Cloture Motion PN289,Cloture Motion Agreed to,54,42,0,4
Senate,118,1,114,114,2023-05-04,Motion to Invoke Cloture: Colleen Joy Shogan to be Archivist of the United States,On the Cloture Motion PN68,Cloture Motion Agreed to,53,44,0,3
Senate,118,1,113,113,2023-05-04,"Confirmation: LaShonda A. Hunt, of Illinois, to be U.S. District Judge for the Northern District of Illinois",On the Nomination PN289,Nomination Confirmed,56,41,0,3
Senate,118,1,115,115,2023-05-04,Motion to Invoke Cloture: Geeta Rao Gupta to be Ambassador at Large for Global Women's Issues,On the Cloture Motion PN39,Cloture Motion Agreed to,50,44,0,6
Senate,118,1,117,117,2023-05-10,"Confirmation: L. Felice Gorordo, of Florida, to be U.S. Alternate Executive Director of the International Bank for Reconstruction and Development",On the Nomination PN148,Nomination Confirmed,52,45,0,3
Senate,118,1,116,116,2023-05-09,Motion to Invoke Cloture: L. Felice Gorordo to be U.S. Alternate Executive Director of the International Bank for Reconstruction and Development,On the Cloture Motion PN148,Cloture Motion Agreed to,53,42,0,5
Senate,118,1,118,118,2023-05-10,"Motion to Invoke Cloture: Glenna Laureen Wright-Gallo to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education",On the Cloture Motion PN156,Cloture Motion Agreed to,52,45,0,3
Senate,118,1,119,119,2023-05-10,"Confirmation: Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitation Services, Department of Education",On the Nomination PN156,Nomination Confirmed,52,44,0,4
Senate,118,1,120,120,2023-05-10,"Confirmation: Colleen Joy Shogan, of Pennsylvania, to be Archivist of the United States",On the Nomination PN68,Nomination Confirmed,52,45,0,3
Senate,118,1,121,121,2023-05-10,"Confirmation: Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues",On the Nomination PN39,Nomination Confirmed,51,47,0,2
Senate,118,1,122,122,2023-05-11,S.J.Res. 23,On the Joint Resolution S.J.Res. 23,Joint Resolution Passed,51,49,0,0
Senate,118,1,123,123,2023-05-11,S. J. Res. 24,On the Joint Resolution S.J.Res. 24,Joint Resolution Passed,51,49,0,0
Senate,118,1,124,124,2023-05-11,Motion to Invoke Cloture: Bradley N. Garcia to be U.S. Circuit Judge for the District of Columbia Circuit,On the Cloture Motion PN93,Cloture Motion Agreed to,54,41,0,5
Senate,118,1,125,125,2023-05-15,"Confirmation: Bradley N. Garcia, of Maryland, to be U.S. Circuit Judge for the District of Columbia Circuit",On the Nomination PN93,Nomination Confirmed,53,40,0,7
Senate,118,1,126,126,2023-05-16,H. J. Res. 42,On the Joint Resolution H.J.Res. 42,Joint Resolution Passed,56,43,0,1
Senate,118,1,127,127,2023-05-17,Motion to Invoke Cloture: Jeremy C. Daniel to be U.S. District Judge for the Northern District of Illinois,On the Cloture Motion PN450,Cloture Motion Agreed to,57,39,0,4
Senate,118,1,129,129,2023-05-17,Motion to Invoke Cloture: Darrel James Papillion to be U.S. District Judge for the Eastern District of Louisiana,On the Cloture Motion PN455,Cloture Motion Agreed to,63,33,0,4
Senate,118,1,128,128,2023-05-17,"Confirmation: Jeremy C. Daniel, of Illinois, to be U.S. District Judge for the Northern District of Illinois",On the Nomination PN450,Nomination Confirmed,56,40,0,4
Senate,118,1,130,130,2023-05-17,S. J. Res 18,On the Joint Resolution S.J.Res. 18,Joint Resolution Passed,50,47,0,3
Senate,118,1,131,131,2023-05-17,Motion to Invoke Cloture: Nancy G. Abudu to be U.S. Circuit Judge for the Eleventh Circuit,On the Cloture Motion PN95,Cloture Motion Agreed to,50,48,0,2
Senate,118,1,132,132,2023-05-18,"Confirmation: Nancy G. Abudu, of Georgia, to be U.S. Circuit Judge for the Eleventh Circuit",On the Nomination PN95,Nomination Confirmed,49,47,0,4
Senate,118,1,133,133,2023-05-30,"Confirmation: Darrel James Papillion, of Louisiana, to be U.S. District Judge for the Eastern District of Louisiana",On the Nomination PN455,Nomination Confirmed,59,31,0,10
Senate,118,1,134,134,2023-05-31,Motion to Proceed to H.J. Res. 45,On the Motion (Motion to Proceed to H.J. Res. 45),Motion Agreed to,51,46,0,3
Senate,118,1,135,135,2023-06-01,H.J.Res. 45,On the Joint Resolution H.J.Res. 45,Joint Resolution Passed,52,46,0,2
Senate,118,1,136,136,2023-06-01,Paul Amdt. No. 107,On the Amendment S.Amdt. 107 to H.R. 3746 (No short title on file),Amendment Rejected,21,75,0,4
Senate,118,1,137,137,2023-06-01,Braun Amdt. No. 91,On the Amendment S.Amdt. 91 to H.R. 3746 (No short title on file),Amendment Rejected,35,62,0,3
Senate,118,1,138,138,2023-06-01,Marshall Amdt. No. 110,On the Amendment S.Amdt. 110 to H.R. 3746 (No short title on file),Amendment Rejected,46,51,0,3
Senate,118,1,139,139,2023-06-01,Sullivan Amdt. No. 125,On the Amendment S.Amdt. 125 to H.R. 3746 (No short title on file),Amendment Rejected,49,48,0,3
Senate,118,1,140,140,2023-06-01,Hawley Amdt. No. 93,On the Amendment S.Amdt. 93 to H.R. 3746 (No short title on file),Amendment Rejected,17,81,0,2
Senate,118,1,141,141,2023-06-01,Kennedy Amdt. No. 104,On the Amendment S.Amdt. 104 to H.R. 3746 (No short title on file),Amendment Rejected,46,51,0,3
Senate,118,1,142,142,2023-06-01,Cotton Amdt. No. 106,On the Amendment S.Amdt. 106 to H.R. 3746 (No short title on file),Amendment Rejected,48,51,0,1
Senate,118,1,143,143,2023-06-01,Budd Amdt No. 134,On the Amendment S.Amdt. 134 to H.R. 3746 (No short title on file),Amendment Rejected,47,52,0,1
Senate,118,1,144,144,2023-06-01,Lee Amdt. No. 98,On the Amendment S.Amdt. 98 to H.R. 3746 (No short title on file),Amendment Rejected,48,51,0,1
Senate,118,1,145,145,2023-06-01,Kaine Amdt. No. 101,On the Amendment S.Amdt. 101 to H.R. 3746 (No short title on file),Amendment Rejected,30,69,0,1
Senate,118,1,146,146,2023-06-01,H.R. 3746,On Passage of the Bill H.R. 3746,Bill Passed,63,36,0,1
Senate,118,1,147,147,2023-06-06,Motion to Invoke Cloture: David Crane to be Under Secretary of Energy,On the Cloture Motion PN18,Cloture Motion Agreed to,54,40,0,6
Senate,118,1,148,148,2023-06-07,"Confirmation: David Crane, of New Jersey, to be Under Secretary of Energy",On the Nomination PN18,Nomination Confirmed,56,43,0,1
Senate,118,1,150,150,2023-06-08,"Confirmation: Dilawar Syed, of California, to be Deputy Administrator of the Small Business Administration",On the Nomination PN99,Nomination Confirmed,54,42,0,4
Senate,118,1,149,149,2023-06-07,Motion to Invoke Cloture: Dilawar Syed to be Deputy Administrator of the Small Business Administration,On the Cloture Motion PN99,Cloture Motion Agreed to,54,44,0,2
Senate,118,1,151,151,2023-06-08,Motion to Invoke Cloture: Molly R. Silfen to be a Judge of the United States Court of Federal Claims,On the Cloture Motion PN377,Cloture Motion Agreed to,55,41,0,4
Senate,118,1,152,152,2023-06-08,"Confirmation: Molly R. Silfen, of the District of Columbia, to be a Judge of the United States Court of Federal Claims",On the Nomination PN377,Nomination Confirmed,55,39,0,6
Senate,118,1,153,153,2023-06-12,Motion to Invoke Cloture: Elizabeth Allen to be Under Secretary of State for Public Diplomacy,On the Cloture Motion PN138,Cloture Motion Agreed to,66,29,0,5
Senate,118,1,154,154,2023-06-13,"Confirmation: Elizabeth Allen, of New York, to be Under Secretary of State for Public Diplomacy",On the Nomination PN138,Nomination Confirmed,66,33,0,1
Senate,118,1,155,155,2023-06-13,Motion to Invoke Cloture: Hernan D. Vera to be U.S. District Judge for the Central District of California,On the Cloture Motion PN87,Cloture Motion Agreed to,51,48,0,1
Senate,118,1,156,156,2023-06-13,Motion to Invoke Cloture: Jared Bernstein to be Chairman of the Council of Economic Advisers,On the Cloture Motion PN383,Cloture Motion Agreed to,50,49,0,1
Senate,118,1,157,157,2023-06-13,"Confirmation: Hernan D. Vera, of California, to be U.S. District Judge for the Central District of California",On the Nomination PN87,Nomination Confirmed,51,48,0,1
Senate,118,1,158,158,2023-06-13,"Confirmation: Jared Bernstein, of Virginia, to be Chairman of the Council of Economic Advisors",On the Nomination PN383,Nomination Confirmed,50,49,0,1
