chamber,roll_number,member_id,legislator_name,party,state,vote
House,1,A000374,Abraham,R,LA,Present
House,1,A000370,Adams,D,NC,Present
House,1,A000055,Aderholt,R,AL,Present
House,1,A000371,Aguilar,D,CA,Present
House,1,A000372,Allen,R,GA,Present
House,1,A000376,Allred,D,TX,Present
House,1,A000367,Amash,I,MI,Present
House,1,A000369,Amodei,R,NV,Present
House,1,A000377,Armstrong,R,ND,Present
House,1,A000375,Arrington,R,TX,Present
House,1,A000378,Axne,D,IA,Present
House,1,B001291,Babin,R,TX,Present
House,1,B001298,Bacon,R,NE,Present
House,1,B001307,Baird,R,IN,Present
House,1,B001306,Balderson,R,OH,Present
House,1,B001299,Banks,R,IN,Present
House,1,B001282,Barr,R,KY,Present
House,1,B001300,Barragán,D,CA,Present
House,1,B001270,Bass,D,CA,Present
House,1,B001281,Beatty,D,OH,Not Voting
House,1,B001287,Bera,D,CA,Present
House,1,B001301,Bergman,R,MI,Present
House,1,B001292,Beyer,D,VA,Present
House,1,B001302,Biggs,R,AZ,Present
House,1,B001257,Bilirakis,R,FL,Present
House,1,B000490,Bishop (GA),D,GA,Present
House,1,B001311,Bishop (NC),R,NC,Present
House,1,B001250,Bishop (UT),R,UT,Present
House,1,B000574,Blumenauer,D,OR,Present
House,1,B001303,Blunt Rochester,D,DE,Present
House,1,B001278,Bonamici,D,OR,Present
House,1,B001295,Bost,R,IL,Present
House,1,B001296,"Boyle, Brendan F.",D,PA,Present
House,1,B000755,Brady,R,TX,Present
House,1,B001308,Brindisi,D,NY,Present
House,1,B001274,Brooks (AL),R,AL,Present
House,1,B001284,Brooks (IN),R,IN,Present
House,1,B001304,Brown (MD),D,MD,Present
House,1,B001285,Brownley (CA),D,CA,Present
House,1,B001260,Buchanan,R,FL,Not Voting
House,1,B001297,Buck,R,CO,Present
House,1,B001275,Bucshon,R,IN,Present
House,1,B001305,Budd,R,NC,Present
House,1,B001309,Burchett,R,TN,Present
House,1,B001248,Burgess,R,TX,Present
House,1,B001286,Bustos,D,IL,Present
House,1,B001251,Butterfield,D,NC,Not Voting
House,1,B001289,Byrne,R,AL,Not Voting
House,1,C000059,Calvert,R,CA,Present
House,1,C001112,Carbajal,D,CA,Present
House,1,C001097,Cárdenas,D,CA,Present
House,1,C001072,Carson (IN),D,IN,Present
House,1,C001103,Carter (GA),R,GA,Present
House,1,C001051,Carter (TX),R,TX,Present
House,1,C001090,Cartwright,D,PA,Present
House,1,C001055,Case,D,HI,Present
House,1,C001117,Casten (IL),D,IL,Present
House,1,C001066,Castor (FL),D,FL,Present
House,1,C001091,Castro (TX),D,TX,Not Voting
House,1,C000266,Chabot,R,OH,Present
House,1,C001109,Cheney,R,WY,Present
House,1,C001080,"Chu, Judy",D,CA,Not Voting
House,1,C001084,Cicilline,D,RI,Present
House,1,C001123,Cisneros,D,CA,Present
House,1,C001101,Clark (MA),D,MA,Present
House,1,C001067,Clarke (NY),D,NY,Present
House,1,C001049,Clay,D,MO,Present
House,1,C001061,Cleaver,D,MO,Present
House,1,C001118,Cline,R,VA,Present
House,1,C001115,Cloud,R,TX,Present
House,1,C000537,Clyburn,D,SC,Present
House,1,C001068,Cohen,D,TN,Present
House,1,C001053,Cole,R,OK,Present
House,1,C001093,Collins (GA),R,GA,Present
House,1,C001108,Comer,R,KY,Present
House,1,C001062,Conaway,R,TX,Present
House,1,C001078,Connolly,D,VA,Present
House,1,C001094,Cook,R,CA,Present
House,1,C000754,Cooper,D,TN,Present
House,1,C001110,Correa,D,CA,Not Voting
House,1,C001059,Costa,D,CA,Present
House,1,C001069,Courtney,D,CT,Present
House,1,C001124,Cox (CA),D,CA,Present
House,1,C001119,Craig,D,MN,Present
House,1,C001087,Crawford,R,AR,Not Voting
House,1,C001120,Crenshaw,R,TX,Present
House,1,C001111,Crist,D,FL,Present
House,1,C001121,Crow,D,CO,Present
House,1,C001063,Cuellar,D,TX,Present
House,1,C001122,Cunningham,D,SC,Present
House,1,C001114,Curtis,R,UT,Present
House,1,D000629,Davids (KS),D,KS,Present
House,1,D000626,Davidson (OH),R,OH,Present
House,1,D000598,Davis (CA),D,CA,Present
House,1,D000096,"Davis, Danny K.",D,IL,Present
House,1,D000619,"Davis, Rodney",R,IL,Present
House,1,D000631,Dean,D,PA,Present
House,1,D000191,DeFazio,D,OR,Present
House,1,D000197,DeGette,D,CO,Not Voting
House,1,D000216,DeLauro,D,CT,Present
House,1,D000617,DelBene,D,WA,Present
House,1,D000630,Delgado,D,NY,Present
House,1,D000627,Demings,D,FL,Present
House,1,D000623,DeSaulnier,D,CA,Present
House,1,D000616,DesJarlais,R,TN,Present
House,1,D000610,Deutch,D,FL,Not Voting
House,1,D000600,Diaz-Balart,R,FL,Present
House,1,D000624,Dingell,D,MI,Present
House,1,D000399,Doggett,D,TX,Present
House,1,D000482,"Doyle, Michael F.",D,PA,Present
House,1,D000615,Duncan,R,SC,Present
House,1,D000628,Dunn,R,FL,Present
House,1,E000294,Emmer,R,MN,Present
House,1,E000179,Engel,D,NY,Present
House,1,E000299,Escobar,D,TX,Present
House,1,E000215,Eshoo,D,CA,Present
House,1,E000297,Espaillat,D,NY,Present
House,1,E000298,Estes,R,KS,Present
House,1,E000296,Evans,D,PA,Present
House,1,F000465,Ferguson,R,GA,Present
House,1,F000467,Finkenauer,D,IA,Present
House,1,F000466,Fitzpatrick,R,PA,Present
House,1,F000459,Fleischmann,R,TN,Present
House,1,F000468,Fletcher,D,TX,Present
House,1,F000461,Flores,R,TX,Present
House,1,F000449,Fortenberry,R,NE,Present
House,1,F000454,Foster,D,IL,Present
House,1,F000450,Foxx (NC),R,NC,Present
House,1,F000462,Frankel,D,FL,Present
House,1,F000455,Fudge,D,OH,Present
House,1,F000469,Fulcher,R,ID,Not Voting
House,1,G000571,Gabbard,D,HI,Not Voting
House,1,G000578,Gaetz,R,FL,Not Voting
House,1,G000579,Gallagher,R,WI,Present
House,1,G000574,Gallego,D,AZ,Not Voting
House,1,G000559,Garamendi,D,CA,Present
House,1,G000586,García (IL),D,IL,Present
House,1,G000587,Garcia (TX),D,TX,Present
House,1,G000584,Gianforte,R,MT,Present
House,1,G000563,Gibbs,R,OH,Present
House,1,G000552,Gohmert,R,TX,Present
House,1,G000592,Golden,D,ME,Present
House,1,G000585,Gomez,D,CA,Present
House,1,G000588,Gonzalez (OH),R,OH,Present
House,1,G000581,Gonzalez (TX),D,TX,Not Voting
House,1,G000589,Gooden,R,TX,Present
House,1,G000565,Gosar,R,AZ,Present
House,1,G000583,Gottheimer,D,NJ,Not Voting
House,1,G000377,Granger,R,TX,Present
House,1,G000560,Graves (GA),R,GA,Present
House,1,G000577,Graves (LA),R,LA,Present
House,1,G000546,Graves (MO),R,MO,Present
House,1,G000590,Green (TN),R,TN,Present
House,1,G000553,"Green, Al (TX)",D,TX,Present
House,1,G000568,Griffith,R,VA,Not Voting
House,1,G000551,Grijalva,D,AZ,Not Voting
House,1,G000576,Grothman,R,WI,Present
House,1,G000591,Guest,R,MS,Present
House,1,G000558,Guthrie,R,KY,Present
House,1,H001080,Haaland,D,NM,Present
House,1,H001088,Hagedorn,R,MN,Present
House,1,H001090,Harder (CA),D,CA,Present
House,1,H001052,Harris,R,MD,Present
House,1,H001053,Hartzler,R,MO,Present
House,1,H000324,Hastings,D,FL,Present
House,1,H001081,Hayes,D,CT,Present
House,1,H001064,Heck,D,WA,Present
House,1,H001082,"Hern, Kevin",R,OK,Present
House,1,H001056,Herrera Beutler,R,WA,Present
House,1,H001071,Hice (GA),R,GA,Present
House,1,H001077,Higgins (LA),R,LA,Present
House,1,H001038,Higgins (NY),D,NY,Present
House,1,H001072,Hill (AR),R,AR,Present
House,1,H001047,Himes,D,CT,Present
House,1,H001065,Holding,R,NC,Present
House,1,H001074,Hollingsworth,R,IN,Present
House,1,H001083,"Horn, Kendra S.",D,OK,Present
House,1,H001066,Horsford,D,NV,Present
House,1,H001085,Houlahan,D,PA,Present
House,1,H000874,Hoyer,D,MD,Present
House,1,H001067,Hudson,R,NC,Present
House,1,H001068,Huffman,D,CA,Present
House,1,H001058,Huizenga,R,MI,Present
House,1,H001048,Hunter,R,CA,Not Voting
House,1,H001073,Hurd (TX),R,TX,Present
House,1,J000032,Jackson Lee,D,TX,Present
House,1,J000298,Jayapal,D,WA,Present
House,1,J000294,Jeffries,D,NY,Present
House,1,J000288,Johnson (GA),D,GA,Present
House,1,J000299,Johnson (LA),R,LA,Not Voting
House,1,J000292,Johnson (OH),R,OH,Present
House,1,J000301,Johnson (SD),R,SD,Present
House,1,J000126,Johnson (TX),D,TX,Present
House,1,J000289,Jordan,R,OH,Present
House,1,J000295,Joyce (OH),R,OH,Present
House,1,J000302,Joyce (PA),R,PA,Present
House,1,K000009,Kaptur,D,OH,Present
House,1,K000386,Katko,R,NY,Present
House,1,K000375,Keating,D,MA,Present
House,1,K000395,Keller,R,PA,Present
House,1,K000385,Kelly (IL),D,IL,Not Voting
House,1,K000388,Kelly (MS),R,MS,Present
House,1,K000376,Kelly (PA),R,PA,Present
House,1,K000379,Kennedy,D,MA,Present
House,1,K000389,Khanna,D,CA,Present
House,1,K000380,Kildee,D,MI,Present
House,1,K000381,Kilmer,D,WA,Present
House,1,K000394,Kim,D,NJ,Present
House,1,K000188,Kind,D,WI,Not Voting
House,1,K000362,King (IA),R,IA,Present
House,1,K000210,King (NY),R,NY,Present
House,1,K000378,Kinzinger,R,IL,Present
House,1,K000368,Kirkpatrick,D,AZ,Present
House,1,K000391,Krishnamoorthi,D,IL,Present
House,1,K000382,Kuster (NH),D,NH,Present
House,1,K000392,Kustoff (TN),R,TN,Present
House,1,L000585,LaHood,R,IL,Present
House,1,L000578,LaMalfa,R,CA,Not Voting
House,1,L000588,Lamb,D,PA,Present
House,1,L000564,Lamborn,R,CO,Present
House,1,L000559,Langevin,D,RI,Present
House,1,L000560,Larsen (WA),D,WA,Present
House,1,L000557,Larson (CT),D,CT,Present
House,1,L000566,Latta,R,OH,Present
House,1,L000581,Lawrence,D,MI,Present
House,1,L000586,Lawson (FL),D,FL,Present
House,1,L000551,Lee (CA),D,CA,Present
House,1,L000590,Lee (NV),D,NV,Present
House,1,L000589,Lesko,R,AZ,Present
House,1,L000593,Levin (CA),D,CA,Present
House,1,L000592,Levin (MI),D,MI,Present
House,1,L000287,Lewis,D,GA,Not Voting
House,1,L000582,"Lieu, Ted",D,CA,Present
House,1,L000563,Lipinski,D,IL,Not Voting
House,1,L000565,Loebsack,D,IA,Present
House,1,L000397,Lofgren,D,CA,Present
House,1,L000576,Long,R,MO,Present
House,1,L000583,Loudermilk,R,GA,Not Voting
House,1,L000579,Lowenthal,D,CA,Present
House,1,L000480,Lowey,D,NY,Present
House,1,L000491,Lucas,R,OK,Present
House,1,L000569,Luetkemeyer,R,MO,Present
House,1,L000570,Luján,D,NM,Present
House,1,L000591,Luria,D,VA,Not Voting
House,1,L000562,Lynch,D,MA,Present
House,1,M001203,Malinowski,D,NJ,Present
House,1,M000087,"Maloney, Carolyn B.",D,NY,Present
House,1,M001185,"Maloney, Sean",D,NY,Present
House,1,M001158,Marchant,R,TX,Not Voting
House,1,M001198,Marshall,R,KS,Present
House,1,M001184,Massie,R,KY,Not Voting
House,1,M001199,Mast,R,FL,Present
House,1,M001163,Matsui,D,CA,Present
House,1,M001209,McAdams,D,UT,Present
House,1,M001208,McBath,D,GA,Present
House,1,M001165,McCarthy,R,CA,Present
House,1,M001157,McCaul,R,TX,Present
House,1,M001177,McClintock,R,CA,Present
House,1,M001143,McCollum,D,MN,Present
House,1,M001200,McEachin,D,VA,Not Voting
House,1,M000312,McGovern,D,MA,Present
House,1,M001156,McHenry,R,NC,Present
House,1,M001180,McKinley,R,WV,Present
House,1,M001166,McNerney,D,CA,Present
House,1,M001187,Meadows,R,NC,Present
House,1,M001137,Meeks,D,NY,Present
House,1,M001188,Meng,D,NY,Not Voting
House,1,M001204,Meuser,R,PA,Present
House,1,M001205,Miller,R,WV,Present
House,1,M001201,Mitchell,R,MI,Present
House,1,M001194,Moolenaar,R,MI,Present
House,1,M001195,Mooney (WV),R,WV,Present
House,1,M001160,Moore,D,WI,Present
House,1,M001206,Morelle,D,NY,Present
House,1,M001196,Moulton,D,MA,Present
House,1,M001207,Mucarsel-Powell,D,FL,Present
House,1,M001190,Mullin,R,OK,Present
House,1,M001202,Murphy (FL),D,FL,Present
House,1,M001210,Murphy (NC),R,NC,Present
House,1,N000002,Nadler,D,NY,Not Voting
House,1,N000179,Napolitano,D,CA,Present
House,1,N000015,Neal,D,MA,Present
House,1,N000191,Neguse,D,CO,Present
House,1,N000189,Newhouse,R,WA,Present
House,1,N000188,Norcross,D,NJ,Present
House,1,N000190,Norman,R,SC,Present
House,1,N000181,Nunes,R,CA,Present
House,1,O000171,O'Halleran,D,AZ,Present
House,1,O000172,Ocasio-Cortez,D,NY,Present
House,1,O000168,Olson,R,TX,Present
House,1,O000173,Omar,D,MN,Present
House,1,P000601,Palazzo,R,MS,Present
House,1,P000034,Pallone,D,NJ,Present
House,1,P000609,Palmer,R,AL,Present
House,1,P000613,Panetta,D,CA,Present
House,1,P000614,Pappas,D,NH,Present
House,1,P000096,Pascrell,D,NJ,Present
House,1,P000604,Payne,D,NJ,Present
House,1,P000197,Pelosi,D,CA,Present
House,1,P000615,Pence,R,IN,Present
House,1,P000593,Perlmutter,D,CO,Present
House,1,P000605,Perry,R,PA,Present
House,1,P000608,Peters,D,CA,Present
House,1,P000258,Peterson,D,MN,Present
House,1,P000616,Phillips,D,MN,Present
House,1,P000597,Pingree,D,ME,Present
House,1,P000607,Pocan,D,WI,Present
House,1,P000618,Porter,D,CA,Present
House,1,P000599,Posey,R,FL,Present
House,1,P000617,Pressley,D,MA,Present
House,1,P000523,Price (NC),D,NC,Present
House,1,Q000023,Quigley,D,IL,Present
House,1,R000606,Raskin,D,MD,Present
House,1,R000601,Ratcliffe,R,TX,Not Voting
House,1,R000585,Reed,R,NY,Present
House,1,R000610,Reschenthaler,R,PA,Present
House,1,R000602,Rice (NY),D,NY,Present
House,1,R000597,Rice (SC),R,SC,Present
House,1,R000588,Richmond,D,LA,Not Voting
House,1,R000611,Riggleman,R,VA,Present
House,1,R000591,Roby,R,AL,Present
House,1,M001159,Rodgers (WA),R,WA,Present
House,1,R000582,"Roe, David P.",R,TN,Present
House,1,R000575,Rogers (AL),R,AL,Present
House,1,R000395,Rogers (KY),R,KY,Present
House,1,R000607,Rooney (FL),R,FL,Not Voting
House,1,R000613,Rose (NY),D,NY,Present
House,1,R000612,"Rose, John W.",R,TN,Present
House,1,R000616,Rouda,D,CA,Present
House,1,R000603,Rouzer,R,NC,Present
House,1,R000614,Roy,R,TX,Present
House,1,R000486,Roybal-Allard,D,CA,Present
House,1,R000599,Ruiz,D,CA,Present
House,1,R000576,Ruppersberger,D,MD,Present
House,1,R000515,Rush,D,IL,Present
House,1,R000609,Rutherford,R,FL,Present
House,1,R000577,Ryan,D,OH,Present
House,1,S001156,Sánchez,D,CA,Present
House,1,S001168,Sarbanes,D,MD,Not Voting
House,1,S001176,Scalise,R,LA,Present
House,1,S001205,Scanlon,D,PA,Present
House,1,S001145,Schakowsky,D,IL,Present
House,1,S001150,Schiff,D,CA,Present
House,1,S001190,Schneider,D,IL,Present
House,1,S001180,Schrader,D,OR,Present
House,1,S001216,Schrier,D,WA,Present
House,1,S001183,Schweikert,R,AZ,Present
House,1,S000185,Scott (VA),D,VA,Present
House,1,S001189,"Scott, Austin",R,GA,Present
House,1,S001157,"Scott, David",D,GA,Not Voting
House,1,S000244,Sensenbrenner,R,WI,Present
House,1,S000248,Serrano,D,NY,Not Voting
House,1,S001185,Sewell (AL),D,AL,Present
House,1,S001206,Shalala,D,FL,Present
House,1,S000344,Sherman,D,CA,Present
House,1,S001207,Sherrill,D,NJ,Present
House,1,S000364,Shimkus,R,IL,Present
House,1,S001148,Simpson,R,ID,Not Voting
House,1,S001165,Sires,D,NJ,Not Voting
House,1,S001208,Slotkin,D,MI,Present
House,1,S001195,Smith (MO),R,MO,Present
House,1,S001172,Smith (NE),R,NE,Present
House,1,S000522,Smith (NJ),R,NJ,Not Voting
House,1,S000510,Smith (WA),D,WA,Present
House,1,S001199,Smucker,R,PA,Present
House,1,S001200,Soto,D,FL,Present
House,1,S001209,Spanberger,D,VA,Present
House,1,S001210,Spano,R,FL,Present
House,1,S001175,Speier,D,CA,Present
House,1,S001211,Stanton,D,AZ,Present
House,1,S001212,Stauber,R,MN,Present
House,1,S001196,Stefanik,R,NY,Present
House,1,S001213,Steil,R,WI,Present
House,1,S001214,Steube,R,FL,Present
House,1,S001215,Stevens,D,MI,Present
House,1,S001192,Stewart,R,UT,Present
House,1,S001187,Stivers,R,OH,Present
House,1,S001201,Suozzi,D,NY,Present
House,1,S001193,Swalwell (CA),D,CA,Present
House,1,T000472,Takano,D,CA,Present
House,1,T000479,Taylor,R,TX,Present
House,1,T000460,Thompson (CA),D,CA,Present
House,1,T000193,Thompson (MS),D,MS,Present
House,1,T000467,Thompson (PA),R,PA,Present
House,1,T000238,Thornberry,R,TX,Present
House,1,T000480,Timmons,R,SC,Present
House,1,T000470,Tipton,R,CO,Present
House,1,T000468,Titus,D,NV,Present
House,1,T000481,Tlaib,D,MI,Present
House,1,T000469,Tonko,D,NY,Present
House,1,T000474,Torres (CA),D,CA,Present
House,1,T000484,Torres Small (NM),D,NM,Present
House,1,T000482,Trahan,D,MA,Present
House,1,T000483,Trone,D,MD,Present
House,1,T000463,Turner,R,OH,Present
House,1,U000040,Underwood,D,IL,Present
House,1,U000031,Upton,R,MI,Present
House,1,V000133,Van Drew,R,NJ,Present
House,1,V000130,Vargas,D,CA,Present
House,1,V000131,Veasey,D,TX,Present
House,1,V000132,Vela,D,TX,Present
House,1,V000081,Velázquez,D,NY,Present
House,1,V000108,Visclosky,D,IN,Present
House,1,W000812,Wagner,R,MO,Present
House,1,W000798,Walberg,R,MI,Present
House,1,W000791,Walden,R,OR,Present
House,1,W000819,Walker,R,NC,Not Voting
House,1,W000813,Walorski,R,IN,Present
House,1,W000823,Waltz,R,FL,Present
House,1,W000797,Wasserman Schultz,D,FL,Present
House,1,W000187,Waters,D,CA,Not Voting
House,1,W000824,Watkins,R,KS,Present
House,1,W000822,Watson Coleman,D,NJ,Present
House,1,W000814,Weber (TX),R,TX,Present
House,1,W000806,Webster (FL),R,FL,Not Voting
House,1,W000800,Welch,D,VT,Present
House,1,W000815,Wenstrup,R,OH,Present
House,1,W000821,Westerman,R,AR,Present
House,1,W000825,Wexton,D,VA,Present
House,1,W000826,Wild,D,PA,Present
House,1,W000816,Williams,R,TX,Present
House,1,W000808,Wilson (FL),D,FL,Not Voting
House,1,W000795,Wilson (SC),R,SC,Present
House,1,W000804,Wittman,R,VA,Not Voting
House,1,W000809,Womack,R,AR,Present
House,1,W000810,Woodall,R,GA,Present
House,1,W000827,Wright,R,TX,Present
House,1,Y000062,Yarmuth,D,KY,Not Voting
House,1,Y000065,Yoho,R,FL,Present
House,1,Y000033,Young,R,AK,Present
House,1,Z000017,Zeldin,R,NY,Present
House,2,A000374,Abraham,R,LA,No
House,2,A000370,Adams,D,NC,Yes
House,2,A000055,Aderholt,R,AL,No
House,2,A000371,Aguilar,D,CA,Yes
House,2,A000372,Allen,R,GA,No
House,2,A000376,Allred,D,TX,Yes
House,2,A000367,Amash,I,MI,No
House,2,A000369,Amodei,R,NV,No
House,2,A000377,Armstrong,R,ND,No
House,2,A000375,Arrington,R,TX,No
House,2,A000378,Axne,D,IA,Yes
House,2,B001291,Babin,R,TX,No
House,2,B001298,Bacon,R,NE,No
House,2,B001307,Baird,R,IN,No
House,2,B001306,Balderson,R,OH,No
House,2,B001299,Banks,R,IN,No
House,2,B001282,Barr,R,KY,No
House,2,B001300,Barragán,D,CA,Yes
House,2,B001270,Bass,D,CA,Yes
House,2,B001281,Beatty,D,OH,Yes
House,2,B001287,Bera,D,CA,Yes
House,2,B001301,Bergman,R,MI,No
House,2,B001292,Beyer,D,VA,Yes
House,2,B001302,Biggs,R,AZ,No
House,2,B001257,Bilirakis,R,FL,No
House,2,B000490,Bishop (GA),D,GA,Yes
House,2,B001311,Bishop (NC),R,NC,No
House,2,B001250,Bishop (UT),R,UT,No
House,2,B000574,Blumenauer,D,OR,Yes
House,2,B001303,Blunt Rochester,D,DE,Yes
House,2,B001278,Bonamici,D,OR,Yes
House,2,B001295,Bost,R,IL,No
House,2,B001296,"Boyle, Brendan F.",D,PA,Yes
House,2,B000755,Brady,R,TX,No
House,2,B001308,Brindisi,D,NY,Yes
House,2,B001274,Brooks (AL),R,AL,No
House,2,B001284,Brooks (IN),R,IN,No
House,2,B001304,Brown (MD),D,MD,Yes
House,2,B001285,Brownley (CA),D,CA,Yes
House,2,B001260,Buchanan,R,FL,Not Voting
House,2,B001297,Buck,R,CO,No
House,2,B001275,Bucshon,R,IN,No
House,2,B001305,Budd,R,NC,No
House,2,B001309,Burchett,R,TN,No
House,2,B001248,Burgess,R,TX,No
House,2,B001286,Bustos,D,IL,Yes
House,2,B001251,Butterfield,D,NC,Yes
House,2,B001289,Byrne,R,AL,No
House,2,C000059,Calvert,R,CA,No
House,2,C001112,Carbajal,D,CA,Yes
House,2,C001097,Cárdenas,D,CA,Yes
House,2,C001072,Carson (IN),D,IN,Yes
House,2,C001103,Carter (GA),R,GA,No
House,2,C001051,Carter (TX),R,TX,No
House,2,C001090,Cartwright,D,PA,Yes
House,2,C001055,Case,D,HI,Yes
House,2,C001117,Casten (IL),D,IL,Yes
House,2,C001066,Castor (FL),D,FL,Yes
House,2,C001091,Castro (TX),D,TX,Yes
House,2,C000266,Chabot,R,OH,No
House,2,C001109,Cheney,R,WY,No
House,2,C001080,"Chu, Judy",D,CA,Yes
House,2,C001084,Cicilline,D,RI,Yes
House,2,C001123,Cisneros,D,CA,Yes
House,2,C001101,Clark (MA),D,MA,Yes
House,2,C001067,Clarke (NY),D,NY,Yes
House,2,C001049,Clay,D,MO,Yes
House,2,C001061,Cleaver,D,MO,Yes
House,2,C001118,Cline,R,VA,No
House,2,C001115,Cloud,R,TX,No
House,2,C000537,Clyburn,D,SC,Yes
House,2,C001068,Cohen,D,TN,Yes
House,2,C001053,Cole,R,OK,No
House,2,C001093,Collins (GA),R,GA,No
House,2,C001108,Comer,R,KY,No
House,2,C001062,Conaway,R,TX,No
House,2,C001078,Connolly,D,VA,Yes
House,2,C001094,Cook,R,CA,No
House,2,C000754,Cooper,D,TN,Yes
House,2,C001110,Correa,D,CA,Yes
House,2,C001059,Costa,D,CA,Yes
House,2,C001069,Courtney,D,CT,Yes
House,2,C001124,Cox (CA),D,CA,Yes
House,2,C001119,Craig,D,MN,Yes
House,2,C001087,Crawford,R,AR,Not Voting
House,2,C001120,Crenshaw,R,TX,No
House,2,C001111,Crist,D,FL,Yes
House,2,C001121,Crow,D,CO,Yes
House,2,C001063,Cuellar,D,TX,Yes
House,2,C001122,Cunningham,D,SC,Yes
House,2,C001114,Curtis,R,UT,No
House,2,D000629,Davids (KS),D,KS,Yes
House,2,D000626,Davidson (OH),R,OH,No
House,2,D000598,Davis (CA),D,CA,Yes
House,2,D000096,"Davis, Danny K.",D,IL,Yes
House,2,D000619,"Davis, Rodney",R,IL,No
House,2,D000631,Dean,D,PA,Yes
House,2,D000191,DeFazio,D,OR,Yes
House,2,D000197,DeGette,D,CO,Yes
House,2,D000216,DeLauro,D,CT,Yes
House,2,D000617,DelBene,D,WA,Yes
House,2,D000630,Delgado,D,NY,Yes
House,2,D000627,Demings,D,FL,Yes
House,2,D000623,DeSaulnier,D,CA,Yes
House,2,D000616,DesJarlais,R,TN,No
House,2,D000610,Deutch,D,FL,Yes
House,2,D000600,Diaz-Balart,R,FL,No
House,2,D000624,Dingell,D,MI,Yes
House,2,D000399,Doggett,D,TX,Yes
House,2,D000482,"Doyle, Michael F.",D,PA,Yes
House,2,D000615,Duncan,R,SC,No
House,2,D000628,Dunn,R,FL,No
House,2,E000294,Emmer,R,MN,No
House,2,E000179,Engel,D,NY,Yes
House,2,E000299,Escobar,D,TX,Yes
House,2,E000215,Eshoo,D,CA,Yes
House,2,E000297,Espaillat,D,NY,Yes
House,2,E000298,Estes,R,KS,No
House,2,E000296,Evans,D,PA,Yes
House,2,F000465,Ferguson,R,GA,No
House,2,F000467,Finkenauer,D,IA,Yes
House,2,F000466,Fitzpatrick,R,PA,No
House,2,F000459,Fleischmann,R,TN,No
House,2,F000468,Fletcher,D,TX,Yes
House,2,F000461,Flores,R,TX,No
House,2,F000449,Fortenberry,R,NE,No
House,2,F000454,Foster,D,IL,Yes
House,2,F000450,Foxx (NC),R,NC,No
House,2,F000462,Frankel,D,FL,Yes
House,2,F000455,Fudge,D,OH,Yes
House,2,F000469,Fulcher,R,ID,No
House,2,G000571,Gabbard,D,HI,Not Voting
House,2,G000578,Gaetz,R,FL,No
House,2,G000579,Gallagher,R,WI,No
House,2,G000574,Gallego,D,AZ,Yes
House,2,G000559,Garamendi,D,CA,Yes
House,2,G000586,García (IL),D,IL,Yes
House,2,G000587,Garcia (TX),D,TX,Yes
House,2,G000584,Gianforte,R,MT,No
House,2,G000563,Gibbs,R,OH,No
House,2,G000552,Gohmert,R,TX,No
House,2,G000592,Golden,D,ME,Yes
House,2,G000585,Gomez,D,CA,Yes
House,2,G000588,Gonzalez (OH),R,OH,No
House,2,G000581,Gonzalez (TX),D,TX,Yes
House,2,G000589,Gooden,R,TX,No
House,2,G000565,Gosar,R,AZ,No
House,2,G000583,Gottheimer,D,NJ,Yes
House,2,G000377,Granger,R,TX,Not Voting
House,2,G000560,Graves (GA),R,GA,No
House,2,G000577,Graves (LA),R,LA,No
House,2,G000546,Graves (MO),R,MO,No
House,2,G000590,Green (TN),R,TN,No
House,2,G000553,"Green, Al (TX)",D,TX,Yes
House,2,G000568,Griffith,R,VA,No
House,2,G000551,Grijalva,D,AZ,Yes
House,2,G000576,Grothman,R,WI,No
House,2,G000591,Guest,R,MS,No
House,2,G000558,Guthrie,R,KY,No
House,2,H001080,Haaland,D,NM,Yes
House,2,H001088,Hagedorn,R,MN,No
House,2,H001090,Harder (CA),D,CA,Yes
House,2,H001052,Harris,R,MD,No
House,2,H001053,Hartzler,R,MO,No
House,2,H000324,Hastings,D,FL,Yes
House,2,H001081,Hayes,D,CT,Yes
House,2,H001064,Heck,D,WA,Yes
House,2,H001082,"Hern, Kevin",R,OK,No
House,2,H001056,Herrera Beutler,R,WA,No
House,2,H001071,Hice (GA),R,GA,No
House,2,H001077,Higgins (LA),R,LA,No
House,2,H001038,Higgins (NY),D,NY,Yes
House,2,H001072,Hill (AR),R,AR,No
House,2,H001047,Himes,D,CT,Yes
House,2,H001065,Holding,R,NC,No
House,2,H001074,Hollingsworth,R,IN,No
House,2,H001083,"Horn, Kendra S.",D,OK,Yes
House,2,H001066,Horsford,D,NV,Yes
House,2,H001085,Houlahan,D,PA,Yes
House,2,H000874,Hoyer,D,MD,Yes
House,2,H001067,Hudson,R,NC,No
House,2,H001068,Huffman,D,CA,Yes
House,2,H001058,Huizenga,R,MI,No
House,2,H001048,Hunter,R,CA,Not Voting
House,2,H001073,Hurd (TX),R,TX,No
House,2,J000032,Jackson Lee,D,TX,Yes
House,2,J000298,Jayapal,D,WA,Yes
House,2,J000294,Jeffries,D,NY,Yes
House,2,J000288,Johnson (GA),D,GA,Yes
House,2,J000299,Johnson (LA),R,LA,No
House,2,J000292,Johnson (OH),R,OH,No
House,2,J000301,Johnson (SD),R,SD,No
House,2,J000126,Johnson (TX),D,TX,Yes
House,2,J000289,Jordan,R,OH,No
House,2,J000295,Joyce (OH),R,OH,No
House,2,J000302,Joyce (PA),R,PA,No
House,2,K000009,Kaptur,D,OH,Yes
