chamber,roll_number,member_id,legislator_name,party,state,vote
Senate,1,S345,Johnson (R-WI),R,WI,No
Senate,1,S362,Kaine (D-VA),D,VA,No
Senate,1,S406,Kelly (D-AZ),D,AZ,No
Senate,1,S389,Kennedy (R-LA),R,LA,Yes
Senate,1,S363,King (I-ME),I,ME,No
Senate,1,S311,Klobuchar (D-MN),D,MN,No
Senate,1,S378,Lankford (R-OK),R,OK,No
Senate,1,S057,Leahy (D-VT),D,VT,No
Senate,1,S346,Lee (R-UT),R,UT,No
Senate,1,S405,Loeffler (R-GA),R,GA,No
Senate,1,S409,Lujan (D-NM),D,NM,No
Senate,1,S410,Lummis (R-WY),R,WY,No
Senate,1,S338,Manchin (D-WV),D,WV,No
Senate,1,S369,Markey (D-MA),D,MA,No
Senate,1,S411,Marshall (R-KS),R,KS,Yes
Senate,1,S174,McConnell (R-KY),R,KY,No
Senate,1,S306,Menendez (D-NJ),D,NJ,No
Senate,1,S322,Merkley (D-OR),D,OR,No
Senate,1,S347,Moran (R-KS),R,KS,No
Senate,1,S288,Murkowski (R-AK),R,AK,No
Senate,1,S364,Murphy (D-CT),D,CT,No
Senate,1,S229,Murray (D-WA),D,WA,No
Senate,1,S348,Paul (R-KY),R,KY,No
Senate,1,S380,Peters (D-MI),D,MI,No
Senate,1,S349,Portman (R-OH),R,OH,No
Senate,1,S259,Reed (D-RI),D,RI,No
Senate,1,S323,Risch (R-ID),R,ID,No
Senate,1,S401,Romney (R-UT),R,UT,No
Senate,1,S402,Rosen (D-NV),D,NV,No
Senate,1,S381,Rounds (R-SD),R,SD,No
Senate,1,S350,Rubio (R-FL),R,FL,No
Senate,1,S313,Sanders (I-VT),I,VT,No
Senate,1,S382,Sasse (R-NE),R,NE,No
Senate,1,S353,Schatz (D-HI),D,HI,No
Senate,1,S270,Schumer (D-NY),D,NY,No
Senate,1,S404,Scott (R-FL),R,FL,No
Senate,1,S365,Scott (R-SC),R,SC,No
Senate,1,S324,Shaheen (D-NH),D,NH,No
Senate,1,S184,Shelby (R-AL),R,AL,No
Senate,1,S403,Sinema (D-AZ),D,AZ,No
Senate,1,S394,Smith (D-MN),D,MN,No
Senate,1,S284,Stabenow (D-MI),D,MI,No
Senate,1,S383,Sullivan (R-AK),R,AK,No
Senate,1,S314,Tester (D-MT),D,MT,No
Senate,1,S303,Thune (R-SD),R,SD,No
Senate,1,S384,Tillis (R-NC),R,NC,No
Senate,1,S351,Toomey (R-PA),R,PA,No
Senate,1,S412,Tuberville (R-AL),R,AL,Yes
Senate,1,S390,Van Hollen (D-MD),D,MD,No
Senate,1,S327,Warner (D-VA),D,VA,No
Senate,1,S366,Warren (D-MA),D,MA,No
Senate,1,S316,Whitehouse (D-RI),D,RI,No
Senate,1,S318,Wicker (R-MS),R,MS,No
Senate,1,S247,Wyden (D-OR),D,OR,No
Senate,1,S391,Young (R-IN),R,IN,No
Senate,3,S354,Baldwin (D-WI),D,WI,Yes
Senate,3,S317,Barrasso (R-WY),R,WY,Yes
Senate,3,S330,Bennet (D-CO),D,CO,Yes
Senate,3,S396,Blackburn (R-TN),R,TN,No
Senate,3,S341,Blumenthal (D-CT),D,CT,Yes
Senate,3,S342,Blunt (R-MO),R,MO,Yes
Senate,3,S370,Booker (D-NJ),D,NJ,Yes
Senate,3,S343,Boozman (R-AR),R,AR,Yes
Senate,3,S397,Braun (R-IN),R,IN,No
Senate,3,S307,Brown (D-OH),D,OH,Not Voting
Senate,3,S300,Burr (R-NC),R,NC,Yes
Senate,3,S275,Cantwell (D-WA),D,WA,Yes
Senate,3,S372,Capito (R-WV),R,WV,Yes
Senate,3,S308,Cardin (D-MD),D,MD,Yes
Senate,3,S277,Carper (D-DE),D,DE,Yes
Senate,3,S309,Casey (D-PA),D,PA,Yes
Senate,3,S373,Cassidy (R-LA),R,LA,Yes
Senate,3,S252,Collins (R-ME),R,ME,Yes
Senate,3,S337,Coons (D-DE),D,DE,Yes
Senate,3,S287,Cornyn (R-TX),R,TX,Yes
Senate,3,S385,Cortez Masto (D-NV),D,NV,Yes
Senate,3,S374,Cotton (R-AR),R,AR,Yes
Senate,3,S398,Cramer (R-ND),R,ND,Yes
Senate,3,S266,Crapo (R-ID),R,ID,Not Voting
Senate,3,S355,Cruz (R-TX),R,TX,No
Senate,3,S375,Daines (R-MT),R,MT,Yes
Senate,3,S386,Duckworth (D-IL),D,IL,Yes
Senate,3,S253,Durbin (D-IL),D,IL,Yes
Senate,3,S376,Ernst (R-IA),R,IA,No
Senate,3,S221,Feinstein (D-CA),D,CA,Yes
Senate,3,S357,Fischer (R-NE),R,NE,Yes
Senate,3,S331,Gillibrand (D-NY),D,NY,Yes
Senate,3,S293,Graham (R-SC),R,SC,Yes
Senate,3,S153,Grassley (R-IA),R,IA,Yes
Senate,3,S407,Hagerty (R-TN),R,TN,No
Senate,3,S388,Hassan (D-NH),D,NH,Yes
Senate,3,S399,Hawley (R-MO),R,MO,No
Senate,3,S359,Heinrich (D-NM),D,NM,Yes
Senate,3,S408,Hickenlooper (D-CO),D,CO,Yes
Senate,3,S361,Hirono (D-HI),D,HI,Yes
Senate,3,S344,Hoeven (R-ND),R,ND,Yes
Senate,3,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,3,S236,Inhofe (R-OK),R,OK,Yes
Senate,3,S345,Johnson (R-WI),R,WI,Yes
Senate,3,S362,Kaine (D-VA),D,VA,Yes
Senate,3,S406,Kelly (D-AZ),D,AZ,Yes
Senate,3,S389,Kennedy (R-LA),R,LA,Yes
Senate,3,S363,King (I-ME),I,ME,Yes
Senate,3,S311,Klobuchar (D-MN),D,MN,Yes
Senate,3,S378,Lankford (R-OK),R,OK,Yes
Senate,3,S057,Leahy (D-VT),D,VT,Yes
Senate,3,S346,Lee (R-UT),R,UT,No
Senate,3,S409,Lujan (D-NM),D,NM,Yes
Senate,3,S410,Lummis (R-WY),R,WY,Yes
Senate,3,S338,Manchin (D-WV),D,WV,Yes
Senate,3,S369,Markey (D-MA),D,MA,Yes
Senate,3,S411,Marshall (R-KS),R,KS,No
Senate,3,S174,McConnell (R-KY),R,KY,Yes
Senate,3,S306,Menendez (D-NJ),D,NJ,Yes
Senate,3,S322,Merkley (D-OR),D,OR,Yes
Senate,3,S347,Moran (R-KS),R,KS,Yes
Senate,3,S288,Murkowski (R-AK),R,AK,Yes
Senate,3,S364,Murphy (D-CT),D,CT,Yes
Senate,3,S229,Murray (D-WA),D,WA,Yes
Senate,3,S414,Ossoff (D-GA),D,GA,Yes
Senate,3,S413,Padilla (D-CA),D,CA,Yes
Senate,3,S348,Paul (R-KY),R,KY,No
Senate,3,S380,Peters (D-MI),D,MI,Yes
Senate,3,S349,Portman (R-OH),R,OH,Yes
Senate,3,S259,Reed (D-RI),D,RI,Yes
Senate,3,S323,Risch (R-ID),R,ID,No
Senate,3,S401,Romney (R-UT),R,UT,Yes
Senate,3,S402,Rosen (D-NV),D,NV,Yes
Senate,3,S381,Rounds (R-SD),R,SD,Yes
Senate,3,S350,Rubio (R-FL),R,FL,Yes
Senate,3,S313,Sanders (I-VT),I,VT,Yes
Senate,3,S382,Sasse (R-NE),R,NE,Yes
Senate,3,S353,Schatz (D-HI),D,HI,Yes
Senate,3,S270,Schumer (D-NY),D,NY,Yes
Senate,3,S404,Scott (R-FL),R,FL,Yes
Senate,3,S365,Scott (R-SC),R,SC,Not Voting
Senate,3,S324,Shaheen (D-NH),D,NH,Yes
Senate,3,S184,Shelby (R-AL),R,AL,Yes
Senate,3,S403,Sinema (D-AZ),D,AZ,Yes
Senate,3,S394,Smith (D-MN),D,MN,Yes
Senate,3,S284,Stabenow (D-MI),D,MI,Yes
Senate,3,S383,Sullivan (R-AK),R,AK,Yes
Senate,3,S314,Tester (D-MT),D,MT,Yes
Senate,3,S303,Thune (R-SD),R,SD,Yes
Senate,3,S384,Tillis (R-NC),R,NC,Not Voting
Senate,3,S351,Toomey (R-PA),R,PA,Not Voting
Senate,3,S412,Tuberville (R-AL),R,AL,Yes
Senate,3,S390,Van Hollen (D-MD),D,MD,Yes
Senate,3,S327,Warner (D-VA),D,VA,Yes
Senate,3,S415,Warnock (D-GA),D,GA,Yes
Senate,3,S366,Warren (D-MA),D,MA,Yes
Senate,3,S316,Whitehouse (D-RI),D,RI,Not Voting
Senate,3,S318,Wicker (R-MS),R,MS,Yes
Senate,3,S247,Wyden (D-OR),D,OR,Yes
Senate,3,S391,Young (R-IN),R,IN,Yes
Senate,2,S354,Baldwin (D-WI),D,WI,No
Senate,2,S317,Barrasso (R-WY),R,WY,No
Senate,2,S330,Bennet (D-CO),D,CO,No
Senate,2,S396,Blackburn (R-TN),R,TN,No
Senate,2,S341,Blumenthal (D-CT),D,CT,No
Senate,2,S342,Blunt (R-MO),R,MO,No
Senate,2,S370,Booker (D-NJ),D,NJ,No
Senate,2,S343,Boozman (R-AR),R,AR,No
Senate,2,S397,Braun (R-IN),R,IN,No
Senate,2,S307,Brown (D-OH),D,OH,No
Senate,2,S300,Burr (R-NC),R,NC,No
Senate,2,S275,Cantwell (D-WA),D,WA,No
Senate,2,S372,Capito (R-WV),R,WV,No
Senate,2,S308,Cardin (D-MD),D,MD,No
Senate,2,S277,Carper (D-DE),D,DE,No
Senate,2,S309,Casey (D-PA),D,PA,No
Senate,2,S373,Cassidy (R-LA),R,LA,No
Senate,2,S252,Collins (R-ME),R,ME,No
Senate,2,S337,Coons (D-DE),D,DE,No
Senate,2,S287,Cornyn (R-TX),R,TX,No
Senate,2,S385,Cortez Masto (D-NV),D,NV,No
Senate,2,S374,Cotton (R-AR),R,AR,No
Senate,2,S398,Cramer (R-ND),R,ND,No
Senate,2,S266,Crapo (R-ID),R,ID,No
Senate,2,S355,Cruz (R-TX),R,TX,Yes
Senate,2,S375,Daines (R-MT),R,MT,No
Senate,2,S386,Duckworth (D-IL),D,IL,No
Senate,2,S253,Durbin (D-IL),D,IL,No
Senate,2,S376,Ernst (R-IA),R,IA,No
Senate,2,S221,Feinstein (D-CA),D,CA,No
Senate,2,S357,Fischer (R-NE),R,NE,No
Senate,2,S331,Gillibrand (D-NY),D,NY,No
Senate,2,S293,Graham (R-SC),R,SC,No
Senate,2,S153,Grassley (R-IA),R,IA,No
Senate,2,S407,Hagerty (R-TN),R,TN,No
Senate,2,S387,Harris (D-CA),D,CA,No
Senate,2,S388,Hassan (D-NH),D,NH,No
Senate,2,S399,Hawley (R-MO),R,MO,Yes
Senate,2,S359,Heinrich (D-NM),D,NM,No
Senate,2,S408,Hickenlooper (D-CO),D,CO,No
Senate,2,S361,Hirono (D-HI),D,HI,No
Senate,2,S344,Hoeven (R-ND),R,ND,No
Senate,2,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,2,S236,Inhofe (R-OK),R,OK,No
Senate,2,S345,Johnson (R-WI),R,WI,No
Senate,2,S362,Kaine (D-VA),D,VA,No
Senate,2,S406,Kelly (D-AZ),D,AZ,No
Senate,2,S389,Kennedy (R-LA),R,LA,No
Senate,2,S363,King (I-ME),I,ME,No
Senate,2,S311,Klobuchar (D-MN),D,MN,No
Senate,2,S378,Lankford (R-OK),R,OK,No
Senate,2,S057,Leahy (D-VT),D,VT,No
Senate,2,S346,Lee (R-UT),R,UT,No
Senate,2,S405,Loeffler (R-GA),R,GA,No
Senate,2,S409,Lujan (D-NM),D,NM,No
Senate,2,S410,Lummis (R-WY),R,WY,Yes
Senate,2,S338,Manchin (D-WV),D,WV,No
Senate,2,S369,Markey (D-MA),D,MA,No
Senate,2,S411,Marshall (R-KS),R,KS,Yes
Senate,2,S174,McConnell (R-KY),R,KY,No
Senate,2,S306,Menendez (D-NJ),D,NJ,No
Senate,2,S322,Merkley (D-OR),D,OR,No
Senate,2,S347,Moran (R-KS),R,KS,No
Senate,2,S288,Murkowski (R-AK),R,AK,No
Senate,2,S364,Murphy (D-CT),D,CT,No
Senate,2,S229,Murray (D-WA),D,WA,No
Senate,2,S348,Paul (R-KY),R,KY,No
Senate,2,S380,Peters (D-MI),D,MI,No
Senate,2,S349,Portman (R-OH),R,OH,No
Senate,2,S259,Reed (D-RI),D,RI,No
Senate,2,S323,Risch (R-ID),R,ID,No
Senate,2,S401,Romney (R-UT),R,UT,No
Senate,2,S402,Rosen (D-NV),D,NV,No
Senate,2,S381,Rounds (R-SD),R,SD,No
Senate,2,S350,Rubio (R-FL),R,FL,No
Senate,2,S313,Sanders (I-VT),I,VT,No
Senate,2,S382,Sasse (R-NE),R,NE,No
Senate,2,S353,Schatz (D-HI),D,HI,No
Senate,2,S270,Schumer (D-NY),D,NY,No
Senate,2,S404,Scott (R-FL),R,FL,Yes
Senate,2,S365,Scott (R-SC),R,SC,No
Senate,2,S324,Shaheen (D-NH),D,NH,No
Senate,2,S184,Shelby (R-AL),R,AL,No
Senate,2,S403,Sinema (D-AZ),D,AZ,No
Senate,2,S394,Smith (D-MN),D,MN,No
Senate,2,S284,Stabenow (D-MI),D,MI,No
Senate,2,S383,Sullivan (R-AK),R,AK,No
Senate,2,S314,Tester (D-MT),D,MT,No
Senate,2,S303,Thune (R-SD),R,SD,No
Senate,2,S384,Tillis (R-NC),R,NC,No
Senate,2,S351,Toomey (R-PA),R,PA,No
Senate,2,S412,Tuberville (R-AL),R,AL,Yes
Senate,2,S390,Van Hollen (D-MD),D,MD,No
Senate,2,S327,Warner (D-VA),D,VA,No
Senate,2,S366,Warren (D-MA),D,MA,No
Senate,2,S316,Whitehouse (D-RI),D,RI,No
Senate,2,S318,Wicker (R-MS),R,MS,No
Senate,2,S247,Wyden (D-OR),D,OR,No
Senate,2,S391,Young (R-IN),R,IN,No
Senate,4,S354,Baldwin (D-WI),D,WI,No
Senate,4,S317,Barrasso (R-WY),R,WY,No
Senate,4,S330,Bennet (D-CO),D,CO,Yes
Senate,4,S396,Blackburn (R-TN),R,TN,No
Senate,4,S341,Blumenthal (D-CT),D,CT,No
Senate,4,S342,Blunt (R-MO),R,MO,Yes
Senate,4,S370,Booker (D-NJ),D,NJ,No
Senate,4,S343,Boozman (R-AR),R,AR,Yes
Senate,4,S397,Braun (R-IN),R,IN,Yes
Senate,4,S307,Brown (D-OH),D,OH,Yes
Senate,4,S300,Burr (R-NC),R,NC,Not Voting
Senate,4,S275,Cantwell (D-WA),D,WA,Yes
Senate,4,S372,Capito (R-WV),R,WV,Yes
Senate,4,S308,Cardin (D-MD),D,MD,Yes
Senate,4,S277,Carper (D-DE),D,DE,Yes
Senate,4,S309,Casey (D-PA),D,PA,Yes
Senate,4,S373,Cassidy (R-LA),R,LA,Yes
Senate,4,S252,Collins (R-ME),R,ME,No
Senate,4,S337,Coons (D-DE),D,DE,Yes
Senate,4,S287,Cornyn (R-TX),R,TX,Yes
Senate,4,S385,Cortez Masto (D-NV),D,NV,No
Senate,4,S374,Cotton (R-AR),R,AR,No
Senate,4,S398,Cramer (R-ND),R,ND,Yes
Senate,4,S266,Crapo (R-ID),R,ID,Yes
Senate,4,S355,Cruz (R-TX),R,TX,Yes
Senate,4,S375,Daines (R-MT),R,MT,Yes
Senate,4,S386,Duckworth (D-IL),D,IL,No
Senate,4,S253,Durbin (D-IL),D,IL,Yes
Senate,4,S376,Ernst (R-IA),R,IA,Yes
Senate,4,S221,Feinstein (D-CA),D,CA,Yes
Senate,4,S357,Fischer (R-NE),R,NE,Yes
Senate,4,S331,Gillibrand (D-NY),D,NY,No
Senate,4,S293,Graham (R-SC),R,SC,Yes
Senate,4,S153,Grassley (R-IA),R,IA,Yes
Senate,4,S407,Hagerty (R-TN),R,TN,Yes
Senate,4,S388,Hassan (D-NH),D,NH,Yes
Senate,4,S399,Hawley (R-MO),R,MO,No
Senate,4,S359,Heinrich (D-NM),D,NM,Yes
Senate,4,S408,Hickenlooper (D-CO),D,CO,Yes
Senate,4,S361,Hirono (D-HI),D,HI,Yes
Senate,4,S344,Hoeven (R-ND),R,ND,Yes
Senate,4,S395,Hyde-Smith (R-MS),R,MS,Not Voting
Senate,4,S236,Inhofe (R-OK),R,OK,Yes
Senate,4,S345,Johnson (R-WI),R,WI,Yes
Senate,4,S362,Kaine (D-VA),D,VA,Yes
Senate,4,S406,Kelly (D-AZ),D,AZ,Yes
Senate,4,S389,Kennedy (R-LA),R,LA,Yes
Senate,4,S363,King (I-ME),I,ME,Yes
Senate,4,S311,Klobuchar (D-MN),D,MN,Yes
Senate,4,S378,Lankford (R-OK),R,OK,Yes
Senate,4,S057,Leahy (D-VT),D,VT,Yes
Senate,4,S346,Lee (R-UT),R,UT,No
Senate,4,S409,Lujan (D-NM),D,NM,Yes
Senate,4,S410,Lummis (R-WY),R,WY,No
Senate,4,S338,Manchin (D-WV),D,WV,Yes
Senate,4,S369,Markey (D-MA),D,MA,No
Senate,4,S411,Marshall (R-KS),R,KS,No
Senate,4,S174,McConnell (R-KY),R,KY,Yes
Senate,4,S306,Menendez (D-NJ),D,NJ,Yes
Senate,4,S322,Merkley (D-OR),D,OR,No
Senate,4,S347,Moran (R-KS),R,KS,Not Voting
Senate,4,S288,Murkowski (R-AK),R,AK,Yes
Senate,4,S364,Murphy (D-CT),D,CT,Yes
Senate,4,S229,Murray (D-WA),D,WA,No
Senate,4,S414,Ossoff (D-GA),D,GA,Yes
Senate,4,S413,Padilla (D-CA),D,CA,Yes
Senate,4,S348,Paul (R-KY),R,KY,Yes
Senate,4,S380,Peters (D-MI),D,MI,Yes
Senate,4,S349,Portman (R-OH),R,OH,Yes
Senate,4,S259,Reed (D-RI),D,RI,Yes
Senate,4,S323,Risch (R-ID),R,ID,Yes
Senate,4,S401,Romney (R-UT),R,UT,Yes
Senate,4,S402,Rosen (D-NV),D,NV,No
Senate,4,S381,Rounds (R-SD),R,SD,Yes
Senate,4,S350,Rubio (R-FL),R,FL,No
Senate,4,S313,Sanders (I-VT),I,VT,Yes
Senate,4,S382,Sasse (R-NE),R,NE,No
Senate,4,S353,Schatz (D-HI),D,HI,Yes
Senate,4,S270,Schumer (D-NY),D,NY,Yes
Senate,4,S404,Scott (R-FL),R,FL,No
Senate,4,S365,Scott (R-SC),R,SC,Yes
Senate,4,S324,Shaheen (D-NH),D,NH,Yes
Senate,4,S184,Shelby (R-AL),R,AL,Yes
Senate,4,S403,Sinema (D-AZ),D,AZ,Yes
Senate,4,S394,Smith (D-MN),D,MN,Yes
Senate,4,S284,Stabenow (D-MI),D,MI,Yes
Senate,4,S383,Sullivan (R-AK),R,AK,Yes
Senate,4,S314,Tester (D-MT),D,MT,No
Senate,4,S303,Thune (R-SD),R,SD,Yes
Senate,4,S384,Tillis (R-NC),R,NC,Not Voting
Senate,4,S351,Toomey (R-PA),R,PA,No
Senate,4,S412,Tuberville (R-AL),R,AL,Yes
Senate,4,S390,Van Hollen (D-MD),D,MD,No
Senate,4,S327,Warner (D-VA),D,VA,Yes
Senate,4,S415,Warnock (D-GA),D,GA,Yes
Senate,4,S366,Warren (D-MA),D,MA,No
Senate,4,S316,Whitehouse (D-RI),D,RI,Yes
Senate,4,S318,Wicker (R-MS),R,MS,Yes
Senate,4,S247,Wyden (D-OR),D,OR,No
Senate,4,S391,Young (R-IN),R,IN,No
Senate,5,S354,Baldwin (D-WI),D,WI,Yes
Senate,5,S317,Barrasso (R-WY),R,WY,Yes
Senate,5,S330,Bennet (D-CO),D,CO,Yes
Senate,5,S396,Blackburn (R-TN),R,TN,Yes
Senate,5,S341,Blumenthal (D-CT),D,CT,Yes
Senate,5,S342,Blunt (R-MO),R,MO,Yes
Senate,5,S370,Booker (D-NJ),D,NJ,Yes
Senate,5,S343,Boozman (R-AR),R,AR,Yes
Senate,5,S397,Braun (R-IN),R,IN,Yes
Senate,5,S307,Brown (D-OH),D,OH,Yes
Senate,5,S300,Burr (R-NC),R,NC,Not Voting
Senate,5,S275,Cantwell (D-WA),D,WA,Yes
Senate,5,S372,Capito (R-WV),R,WV,Not Voting
Senate,5,S308,Cardin (D-MD),D,MD,Yes
Senate,5,S277,Carper (D-DE),D,DE,Yes
Senate,5,S309,Casey (D-PA),D,PA,Yes
Senate,5,S373,Cassidy (R-LA),R,LA,Yes
Senate,5,S252,Collins (R-ME),R,ME,Yes
Senate,5,S337,Coons (D-DE),D,DE,Yes
Senate,5,S287,Cornyn (R-TX),R,TX,Yes
Senate,5,S385,Cortez Masto (D-NV),D,NV,Yes
Senate,5,S374,Cotton (R-AR),R,AR,Yes
Senate,5,S398,Cramer (R-ND),R,ND,Yes
Senate,5,S266,Crapo (R-ID),R,ID,Yes
Senate,5,S355,Cruz (R-TX),R,TX,Yes
Senate,5,S375,Daines (R-MT),R,MT,Yes
Senate,5,S386,Duckworth (D-IL),D,IL,Yes
Senate,5,S253,Durbin (D-IL),D,IL,Yes
Senate,5,S376,Ernst (R-IA),R,IA,Yes
Senate,5,S221,Feinstein (D-CA),D,CA,Yes
Senate,5,S357,Fischer (R-NE),R,NE,Yes
Senate,5,S331,Gillibrand (D-NY),D,NY,Yes
Senate,5,S293,Graham (R-SC),R,SC,Yes
Senate,5,S153,Grassley (R-IA),R,IA,Yes
Senate,5,S407,Hagerty (R-TN),R,TN,Yes
Senate,5,S388,Hassan (D-NH),D,NH,Yes
Senate,5,S399,Hawley (R-MO),R,MO,No
Senate,5,S359,Heinrich (D-NM),D,NM,Yes
Senate,5,S408,Hickenlooper (D-CO),D,CO,Yes
Senate,5,S361,Hirono (D-HI),D,HI,Yes
Senate,5,S344,Hoeven (R-ND),R,ND,Yes
Senate,5,S395,Hyde-Smith (R-MS),R,MS,Not Voting
Senate,5,S236,Inhofe (R-OK),R,OK,Yes
Senate,5,S345,Johnson (R-WI),R,WI,Yes
Senate,5,S362,Kaine (D-VA),D,VA,Yes
Senate,5,S406,Kelly (D-AZ),D,AZ,Yes
Senate,5,S389,Kennedy (R-LA),R,LA,Yes
Senate,5,S363,King (I-ME),I,ME,Yes
Senate,5,S311,Klobuchar (D-MN),D,MN,Yes
Senate,5,S378,Lankford (R-OK),R,OK,Yes
Senate,5,S057,Leahy (D-VT),D,VT,Yes
Senate,5,S346,Lee (R-UT),R,UT,No
Senate,5,S409,Lujan (D-NM),D,NM,Yes
Senate,5,S410,Lummis (R-WY),R,WY,Yes
Senate,5,S338,Manchin (D-WV),D,WV,Yes
Senate,5,S369,Markey (D-MA),D,MA,Yes
Senate,5,S411,Marshall (R-KS),R,KS,Yes
Senate,5,S174,McConnell (R-KY),R,KY,Yes
Senate,5,S306,Menendez (D-NJ),D,NJ,Yes
Senate,5,S322,Merkley (D-OR),D,OR,Yes
Senate,5,S347,Moran (R-KS),R,KS,Not Voting
Senate,5,S288,Murkowski (R-AK),R,AK,Yes
Senate,5,S364,Murphy (D-CT),D,CT,Yes
Senate,5,S229,Murray (D-WA),D,WA,Yes
Senate,5,S414,Ossoff (D-GA),D,GA,Yes
Senate,5,S413,Padilla (D-CA),D,CA,Yes
Senate,5,S348,Paul (R-KY),R,KY,Yes
Senate,5,S380,Peters (D-MI),D,MI,Yes
Senate,5,S349,Portman (R-OH),R,OH,Yes
Senate,5,S259,Reed (D-RI),D,RI,Yes
Senate,5,S323,Risch (R-ID),R,ID,Yes
Senate,5,S401,Romney (R-UT),R,UT,Yes
Senate,5,S402,Rosen (D-NV),D,NV,Yes
Senate,5,S381,Rounds (R-SD),R,SD,Yes
Senate,5,S350,Rubio (R-FL),R,FL,Yes
Senate,5,S313,Sanders (I-VT),I,VT,Yes
Senate,5,S382,Sasse (R-NE),R,NE,Yes
Senate,5,S353,Schatz (D-HI),D,HI,Yes
Senate,5,S270,Schumer (D-NY),D,NY,Yes
Senate,5,S404,Scott (R-FL),R,FL,Yes
Senate,5,S365,Scott (R-SC),R,SC,Yes
Senate,5,S324,Shaheen (D-NH),D,NH,Yes
Senate,5,S184,Shelby (R-AL),R,AL,Yes
Senate,5,S403,Sinema (D-AZ),D,AZ,Yes
Senate,5,S394,Smith (D-MN),D,MN,Yes
Senate,5,S284,Stabenow (D-MI),D,MI,Yes
Senate,5,S383,Sullivan (R-AK),R,AK,Yes
Senate,5,S314,Tester (D-MT),D,MT,Yes
Senate,5,S303,Thune (R-SD),R,SD,Yes
Senate,5,S384,Tillis (R-NC),R,NC,Not Voting
Senate,5,S351,Toomey (R-PA),R,PA,Yes
Senate,5,S412,Tuberville (R-AL),R,AL,Yes
Senate,5,S390,Van Hollen (D-MD),D,MD,Yes
Senate,5,S327,Warner (D-VA),D,VA,Yes
Senate,5,S415,Warnock (D-GA),D,GA,Yes
Senate,5,S366,Warren (D-MA),D,MA,Yes
Senate,5,S316,Whitehouse (D-RI),D,RI,Yes
Senate,5,S318,Wicker (R-MS),R,MS,Yes
Senate,5,S247,Wyden (D-OR),D,OR,Yes
Senate,5,S391,Young (R-IN),R,IN,Yes
Senate,6,S354,Baldwin (D-WI),D,WI,Yes
Senate,6,S317,Barrasso (R-WY),R,WY,No
Senate,6,S330,Bennet (D-CO),D,CO,Yes
Senate,6,S396,Blackburn (R-TN),R,TN,No
Senate,6,S341,Blumenthal (D-CT),D,CT,Yes
Senate,6,S342,Blunt (R-MO),R,MO,Yes
Senate,6,S370,Booker (D-NJ),D,NJ,Yes
Senate,6,S343,Boozman (R-AR),R,AR,No
Senate,6,S397,Braun (R-IN),R,IN,Yes
Senate,6,S307,Brown (D-OH),D,OH,Yes
Senate,6,S300,Burr (R-NC),R,NC,Yes
Senate,6,S275,Cantwell (D-WA),D,WA,Yes
