chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
House,113,2,14,14,2014-01-14,To amend the Securities Exchange Act of 1934 to provide for a notice-filing registration procedure for brokers performing services in connection with the transfer of ownership of smaller privately held companies and to provide for regulation appropriate to the limited scope of the activities of such brokers,"On Motion to Suspend the Rules and Pass, as Amended",Passed,422,0,0,10
House,113,2,15,15,2014-01-14,To amend the Securities Exchange Act of 1934 to make the shareholder threshold for registration of savings and loan holding companies the same as for bank holding companies,On Motion to Suspend the Rules and Pass,Passed,417,4,0,11
House,113,2,16,16,2014-01-14,,On Approving the Journal,Passed,274,138,3,17
House,113,2,18,18,2014-01-14,Presidential and Federal Records Act Amendments,"On Motion to Suspend the Rules and Pass, as Amended",Passed,420,0,0,12
House,113,2,17,17,2014-01-14,OPM IG Act,On Motion to Suspend the Rules and Pass,Passed,418,0,0,14
House,113,2,19,19,2014-01-15,"Providing for consideration of the Senate amendments to the bill (H.R. 3547) to extend the application of certain space launch liability provisions through 2014; providing for proceedings during the period from January 17, 2014, through January 24, 2014; and for other purposes",On Ordering the Previous Question,Passed,228,195,0,9
House,113,2,20,20,2014-01-15,"Providing for consideration of the Senate amendments to the bill (H.R. 3547) to extend the application of certain space launch liability provisions through 2014; providing for proceedings during the period from January 17, 2014, through January 24, 2014; and for other purposes",On Agreeing to the Resolution,Passed,230,191,0,11
House,113,2,21,21,2014-01-15,To extend the application of certain space launch liability provisions through 2014,Concurring in the Senate Amendments with an Amendment,Passed,359,67,0,7
House,113,2,22,22,2014-01-16,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,On Motion to Recommit with Instructions,Failed,186,226,0,20
House,113,2,24,24,2014-01-27,Good Samaritan Search and Recovery Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,394,0,0,37
House,113,2,25,25,2014-01-27,"To provide for the conveyance of a small parcel of National Forest System land in Los Padres National Forest in California, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,367,27,0,37
House,113,2,23,23,2014-01-16,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,On Passage,Passed,259,154,0,19
House,113,2,26,26,2014-01-28,"Providing for consideration of H.R. 7, to prohibit taxpayer funded abortions; and providing for consideration of the conference report to accompany H.R. 2642, to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018",On Ordering the Previous Question,Passed,222,194,0,15
House,113,2,27,27,2014-01-28,"Providing for consideration of H.R. 7, to prohibit taxpayer funded abortions; and providing for consideration of the conference report to accompany H.R. 2642, to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018",On Agreeing to the Resolution,Passed,224,192,0,15
House,113,2,28,28,2014-01-28,,On Approving the Journal,Passed,260,142,3,26
House,113,2,29,29,2014-01-28,To prohibit taxpayer funded abortions,On Motion to Recommit with Instructions,Failed,192,221,1,17
House,113,2,30,30,2014-01-28,To prohibit taxpayer funded abortions,On Passage,Passed,227,188,1,15
House,113,2,31,31,2014-01-29,"To provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018, and for other purposes",On Agreeing to the Conference Report,Passed,251,166,0,14
House,113,2,32,32,2014-02-03,Medical Preparedness Allowable Use Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,391,2,0,38
House,113,2,33,33,2014-02-03,GI Bill Tuition Fairness Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",Passed,390,0,0,41
House,113,2,34,34,2014-02-04,"Providing for consideration of the bill (H.R. 3590) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes",On Ordering the Previous Question,Passed,225,193,0,13
House,113,2,35,35,2014-02-04,"Providing for consideration of the bill (H.R. 3590) to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes",On Agreeing to the Resolution,Passed,234,185,0,12
House,113,2,37,37,2014-02-05,"Providing for consideration of H.R. 2954, to authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument; and providing for consideration of H.R. 3964, the Sacramento-San Joaquin Valley Emergency Water Delivery Act",On Agreeing to the Resolution,Passed,229,190,0,12
House,113,2,36,36,2014-02-05,"Providing for consideration of H.R. 2954, to authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument; and providing for consideration of H.R. 3964, the Sacramento-San Joaquin Valley Emergency Water Delivery Act",On Ordering the Previous Question,Passed,226,196,0,9
House,113,2,38,38,2014-02-05,,On Agreeing to the Amendment,Failed,185,237,0,9
House,113,2,39,39,2014-02-05,,On Agreeing to the Amendment,Failed,181,242,0,8
House,113,2,40,40,2014-02-05,Sportmenâs Heritage And Recreational Enhancement (SHARE) Act of 2013,On Motion to Recommit with Instructions,Failed,187,231,0,13
House,113,2,41,41,2014-02-05,Sportmenâs Heritage And Recreational Enhancement (SHARE) Act of 2013,On Passage,Passed,268,154,0,9
House,113,2,43,43,2014-02-05,,On Agreeing to the Amendment,Failed,193,228,0,10
House,113,2,42,42,2014-02-05,,On Agreeing to the Amendment,Failed,179,239,0,13
House,113,2,44,44,2014-02-05,,On Agreeing to the Amendment,Failed,194,226,0,11
House,113,2,46,46,2014-02-05,,On Agreeing to the Amendment,Failed,189,231,0,11
House,113,2,45,45,2014-02-05,,On Agreeing to the Amendment,Failed,194,227,0,10
House,113,2,47,47,2014-02-05,,On Agreeing to the Amendment,Failed,193,230,0,8
House,113,2,49,49,2014-02-05,Sacramento-San Joaquin Valley Emergency Water Delivery Act,On Motion to Recommit with Instructions,Failed,191,231,0,9
House,113,2,48,48,2014-02-05,,On Agreeing to the Amendment,Failed,192,231,0,8
House,113,2,50,50,2014-02-05,Sacramento-San Joaquin Valley Emergency Water Delivery Act,On Passage,Passed,229,191,0,11
House,113,2,51,51,2014-02-06,,On Agreeing to the Amendment,Failed,190,224,0,17
House,113,2,52,52,2014-02-06,,On Agreeing to the Amendment,Agreed to,218,198,0,15
House,113,2,53,53,2014-02-06,"To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on use and reconveyance",On Motion to Recommit with Instructions,Failed,194,222,0,15
House,113,2,54,54,2014-02-06,"To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on use and reconveyance",On Passage,Passed,220,194,0,17
House,113,2,55,55,2014-02-10,National Integrated Drought Information System Reauthorization Act of 2013,"On Motion to Suspend the Rules and Pass, as Amended",Passed,365,21,0,45
House,113,2,56,56,2014-02-10,"Supporting the democratic and European aspirations of the people of the Ukraine, and their right to choose their own future free of intimidation and fear.","On Motion to Suspend the Rules and Agree, as Amended",Passed,381,2,0,48
House,113,2,58,58,2014-02-11,"Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations issued by the Bureau of Consumer Financial Protection, providing for proceedings from Feb. 13, 2014 - Feb. 24, 2014.",On Ordering the Previous Question,Passed,222,195,0,14
House,113,2,57,57,2014-02-10,,On Approving the Journal,Passed,241,123,1,66
House,113,2,59,59,2014-02-11,"Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations issued by the Bureau of Consumer Financial Protection, providing for proceedings from Feb. 13, 2014 - Feb. 24, 2014.",On Agreeing to the Resolution,Passed,223,193,1,14
House,113,2,60,60,2014-02-11,"To direct the Secretary of the Interior to convey certain Federal features of the electric distribution system to the South Utah Valley Electric Service District, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,326,90,1,14
House,113,2,61,61,2014-02-11,"To designate the air route traffic control center located in Nashua, New Hampshire, as the âPatricia Clark Boston Air Route Traffic Control Centerâ",On Passage,Passed,221,201,0,10
House,113,2,62,62,2014-02-11,To amend the Securities Exchange Act of 1934 to provide for an optional pilot program allowing certain emerging growth companies to increase the tick sizes of their stocks,"On Motion to Suspend the Rules and Pass, as Amended",Passed,412,4,0,15
House,113,2,63,63,2014-02-25,FOIA Oversight and Implementation Act of 2014,"On Motion to Suspend the Rules and Pass, as Amended",Passed,410,0,0,20
House,113,2,64,64,2014-02-25,Unlocking Consumer Choice and Wireless Competition Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,295,114,0,21
House,113,2,65,65,2014-02-26,Providing for consideration of the bill (H.R. 3865) Stop Targeting of Political Beliefs by the IRS Act and providing for consideration of the bill (H.R. 2804) All Economic Regulations are Transparent Act or the ALERT Act; and providing for consideration of motions to suspend the rules.,On Ordering the Previous Question,Passed,224,192,0,14
House,113,2,67,67,2014-02-26,Private Property Rights Protection Act,On Motion to Suspend the Rules and Pass,Passed,353,65,0,12
House,113,2,66,66,2014-02-26,Providing for consideration of the bill (H.R. 3865) Stop Targeting of Political Beliefs by the IRS Act and providing for consideration of the bill (H.R. 2804) All Economic Regulations are Transparent Act or the ALERT Act; and providing for consideration of motions to suspend the rules.,On Agreeing to the Resolution,Passed,231,185,0,14
House,113,2,68,68,2014-02-26,Stop Targeting of Political Beliefs by the IRS Act of 2014,On Motion to Recommit with Instructions,Failed,191,230,0,9
House,113,2,70,70,2014-02-26,,On Agreeing to the Amendment,Failed,177,241,0,12
House,113,2,69,69,2014-02-26,Stop Targeting of Political Beliefs by the IRS Act of 2014,On Passage,Passed,243,176,0,11
House,113,2,71,71,2014-02-27,,On Agreeing to the Amendment,Agreed to,249,162,0,19
House,113,2,72,72,2014-02-27,,On Agreeing to the Amendment,Failed,181,235,0,14
House,113,2,73,73,2014-02-27,,On Agreeing to the Amendment,Failed,180,232,0,18
House,113,2,74,74,2014-02-27,,On Agreeing to the Amendment,Failed,179,235,0,16
House,113,2,75,75,2014-02-27,,On Agreeing to the Amendment,Failed,183,229,0,18
House,113,2,76,76,2014-02-27,,On Agreeing to the Amendment,Failed,181,232,0,17
House,113,2,77,77,2014-02-27,"To amend title 5, United States Code, to require the Administrator of the Office of Information of Regulatory Affairs to publish information about rules on the Internet, and for other purposes",On Motion to Recommit with Instructions,Failed,187,229,0,14
House,113,2,78,78,2014-02-27,"To amend title 5, United States Code, to require the Administrator of the Office of Information of Regulatory Affairs to publish information about rules on the Internet, and for other purposes",On Passage,Passed,236,179,0,15
House,113,2,79,79,2014-02-27,"Providing for consideration of the bill (H.R. 899) to provide for additional safeguards with respect to imposing Federal mandates, and for other purposes",On Ordering the Previous Question,Passed,225,192,0,13
House,113,2,80,80,2014-02-27,"Providing for consideration of the bill (H.R. 899) to provide for additional safeguards with respect to imposing Federal mandates, and for other purposes",On Agreeing to the Resolution,Passed,227,190,0,13
House,113,2,81,81,2014-02-27,,On Agreeing to the Amendment,Agreed to,250,167,0,13
House,113,2,82,82,2014-02-27,,On Agreeing to the Amendment,Agreed to,227,186,0,17
House,113,2,83,83,2014-02-27,,On Agreeing to the Amendment,Failed,181,236,0,13
House,113,2,84,84,2014-02-27,Consumer Financial Protection Safety and Soundness Improvement Act of 2013,On Motion to Recommit with Instructions,Failed,194,223,0,13
House,113,2,85,85,2014-02-27,Consumer Financial Protection Safety and Soundness Improvement Act of 2013,On Passage,Passed,232,182,0,16
House,113,2,86,86,2014-02-28,,On Agreeing to the Amendment,Failed,185,224,0,21
House,113,2,87,87,2014-02-28,,On Agreeing to the Amendment,Failed,194,216,0,20
House,113,2,88,88,2014-02-28,,On Agreeing to the Amendment,Failed,180,232,0,18
House,113,2,89,89,2014-02-28,Unfunded Mandates Information and Transparency Act of 2013,On Motion to Recommit with Instructions,Failed,192,218,0,20
House,113,2,90,90,2014-02-28,Unfunded Mandates Information and Transparency Act of 2013,On Passage,Passed,234,176,0,20
House,113,2,91,91,2014-03-04,Homeowner Flood Insurance Affordability Act of 2014,"On Motion to Suspend the Rules and Pass, as Amended",Passed,306,91,0,33
House,113,2,92,92,2014-03-04,Supporting the people of Venezuela as they protest peacefully for democratic change and calling to end the violence,"On Motion to Suspend the Rules and Agree, as Amended",Passed,393,1,0,36
House,113,2,93,93,2014-03-05,"Providing for consideration of H.R. 3826, Electricity Security and Affordability Act, and providing for consideration of H.R. 4118, Suspending the Individual Mandate Penalty Law Equals Fairness Act",On Ordering the Previous Question,Passed,221,184,0,25
House,113,2,95,95,2014-03-05,"To strengthen the strategic alliance between the United States and Israel, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,410,1,0,19
House,113,2,94,94,2014-03-05,"Providing for consideration of H.R. 3826, Electricity Security and Affordability Act, and providing for consideration of H.R. 4118, Suspending the Individual Mandate Penalty Law Equals Fairness Act",On Agreeing to the Resolution,Passed,228,182,0,20
House,113,2,96,96,2014-03-05,To amend the Internal Revenue Code of 1986 to delay the implementation of the penalty for failure to comply with the individual health insurance mandate,On Motion to Recommit with Instructions,Failed,185,227,0,18
House,113,2,97,97,2014-03-05,To amend the Internal Revenue Code of 1986 to delay the implementation of the penalty for failure to comply with the individual health insurance mandate,On Passage,Passed,250,160,0,20
House,113,2,98,98,2014-03-05,"To facilitate better alignment, cooperation, and best practices between commercial real estate landlords and tenants regarding energy efficiency in buildings, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,375,36,0,19
House,113,2,99,99,2014-03-06,Providing for consideration of the bill (H.R. 2824) Preventing Government Waste and Protecting Coal Mining Jobs in America; providing for consideration of the bill (H.R. 2641) Responsibly And Professionally Invigorating Development Act or as the âRAPID Actâ; and providing for motions to suspend the rules.,On Ordering the Previous Question,Passed,219,191,0,20
House,113,2,100,100,2014-03-06,Providing for consideration of the bill (H.R. 2824) Preventing Government Waste and Protecting Coal Mining Jobs in America; providing for consideration of the bill (H.R. 2641) Responsibly And Professionally Invigorating Development Act or as the âRAPID Actâ; and providing for motions to suspend the rules.,On Agreeing to the Resolution,Passed,225,190,0,15
House,113,2,101,101,2014-03-06,,On Agreeing to the Amendment,Agreed to,230,184,0,16
House,113,2,102,102,2014-03-06,,On Agreeing to the Amendment,Failed,184,228,0,18
House,113,2,103,103,2014-03-06,,On Agreeing to the Amendment,Failed,190,221,0,19
House,113,2,104,104,2014-03-06,,On Agreeing to the Amendment,Failed,178,231,0,21
House,113,2,105,105,2014-03-06,Electricity Security and Affordability Act,On Motion to Recommit with Instructions,Failed,184,223,0,23
House,113,2,106,106,2014-03-06,Electricity Security and Affordability Act,On Passage,Passed,229,183,0,18
House,113,2,107,107,2014-03-06,,On Motion to Table,Passed,211,186,10,23
House,113,2,108,108,2014-03-06,,On Agreeing to the Amendment,Failed,180,228,0,22
House,113,2,109,109,2014-03-06,,On Agreeing to the Amendment,Agreed to,222,188,0,20
House,113,2,110,110,2014-03-06,,On Agreeing to the Amendment,Failed,187,220,0,23
House,113,2,111,111,2014-03-06,,On Agreeing to the Amendment,Failed,192,217,0,21
House,113,2,112,112,2014-03-06,Responsibly And Professionally Invigorating Development (RAPID) Act of 2013,On Motion to Recommit with Instructions,Failed,190,217,0,23
House,113,2,113,113,2014-03-06,Responsibly And Professionally Invigorating Development (RAPID) Act of 2013,On Passage,Passed,229,179,0,22
House,113,2,114,114,2014-03-06,To provide for the costs of loan guarantees for Ukraine,On Motion to Suspend the Rules and Pass,Passed,385,23,0,22
House,113,2,115,115,2014-03-11,Hire More Heroes Act of 2013,On Motion to Suspend the Rules and Pass,Passed,406,1,0,23
House,113,2,116,116,2014-03-11,Protecting Volunteer Firefighters and Emergency Responders Act of 2014,"On Motion to Suspend the Rules and Pass, as Amended",Passed,410,0,0,20
House,113,2,117,117,2014-03-11,"Condemning the violation of Ukrainian sovereignty, independence, and territorial integrity by military forces of the Russian Federation","On Motion to Suspend the Rules and Agree, as Amended",Passed,402,7,1,20
House,113,2,118,118,2014-03-12,"Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code",On Ordering the Previous Question,Passed,227,190,0,13
House,113,2,119,119,2014-03-12,"Providing for consideration of the bill (H.R. 4138) to protect the separation of powers in the Constitution of the United States by ensuring that the President takes care that the laws be faithfully executed, and providing for consideration of the bill (H.R. 3973) to amend section 530D of title 28, United States Code",On Agreeing to the Resolution,Passed,229,192,0,9
House,113,2,120,120,2014-03-12,,On Agreeing to the Amendment,Failed,188,227,0,15
House,113,2,122,122,2014-03-12,,On Agreeing to the Amendment,Failed,185,231,0,14
House,113,2,121,121,2014-03-12,,On Agreeing to the Amendment,Failed,190,225,0,15
House,113,2,123,123,2014-03-12,Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014,On Motion to Recommit with Instructions,Failed,187,228,0,15
House,113,2,124,124,2014-03-12,Executive Needs to Faithfully Observe and Respect Congressional Enactments of the Law Act of 2014,On Passage,Passed,233,181,0,16
House,113,2,125,125,2014-03-13,"Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014",On Ordering the Previous Question,Passed,227,193,0,10
House,113,2,126,126,2014-03-13,"Providing for consideration of H.R. 3189, the Water Rights Protection Act; and providing for consideration of H.R. 4015, the SGR Repeal and Medicare Provider Payment Modernization Act of 2014",On Agreeing to the Resolution,Passed,228,184,0,19
House,113,2,127,127,2014-03-13,,On Agreeing to the Amendment,Failed,191,227,0,13
House,113,2,128,128,2014-03-13,Faithful Execution of the Law Act of 2014,On Motion to Recommit with Instructions,Failed,192,225,0,14
House,113,2,129,129,2014-03-13,Faithful Execution of the Law Act of 2014,On Passage,Passed,244,171,0,16
House,113,2,130,130,2014-03-13,,On Agreeing to the Amendment,Failed,175,236,0,20
House,113,2,131,131,2014-03-13,"To prohibit the conditioning of any permit, lease, or other use agreement on the transfer, relinquishment, or other impairment of any water right to the United States by the Secretaries of the Interior and Agriculture",On Motion to Recommit with Instructions,Failed,183,227,0,21
House,113,2,132,132,2014-03-13,"To prohibit the conditioning of any permit, lease, or other use agreement on the transfer, relinquishment, or other impairment of any water right to the United States by the Secretaries of the Interior and Agriculture",On Passage,Passed,238,174,0,19
House,113,2,133,133,2014-03-13,Raising a question of the privileges of the House,On Motion to Table,Passed,217,173,10,31
House,113,2,134,134,2014-03-14,"To amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and improve Medicare payments for physicians and other professionals, and for other purposes",On Motion to Recommit with Instructions,Failed,191,226,0,14
House,113,2,135,135,2014-03-14,"To amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and improve Medicare payments for physicians and other professionals, and for other purposes",On Passage,Passed,238,181,0,12
House,113,2,136,136,2014-03-24,"Sergeant William Moody Post Office Building in Burleson, Texas",On Motion to Suspend the Rules and Pass,Passed,398,0,0,33
House,113,2,137,137,2014-03-24,"Lance Corporal Daniel Nathan Deyarmin Post Office Building in Tallmadge, Ohio","On Motion to Suspend the Rules and Pass, as Amended",Passed,393,0,0,38
House,113,2,138,138,2014-03-25,,On Agreeing to the Amendment,Failed,188,231,0,12
House,113,2,139,139,2014-03-25,,On Agreeing to the Amendment,Failed,196,225,0,10
House,113,2,140,140,2014-03-25,"To amend the Surface Mining Control and Reclamation Act of 1977 to stop the ongoing waste by the Department of the Interior of taxpayer resources and implement the final rule on excess spoil, mining waste, and buffers for perennial and intermittent streams, and for other purposes",On Motion to Recommit with Instructions,Failed,197,224,0,10
House,113,2,141,141,2014-03-25,"To amend the Surface Mining Control and Reclamation Act of 1977 to stop the ongoing waste by the Department of the Interior of taxpayer resources and implement the final rule on excess spoil, mining waste, and buffers for perennial and intermittent streams, and for other purposes",On Passage,Passed,229,192,0,10
House,113,2,142,142,2014-03-26,"Providing for consideration of H.R. 1459, the Ensuring Public Involvement in the Creation of National Monuments Act",On Ordering the Previous Question,Passed,230,187,0,14
House,113,2,143,143,2014-03-26,"Providing for consideration of H.R. 1459, the Ensuring Public Involvement in the Creation of National Monuments Act",On Agreeing to the Resolution,Passed,227,190,0,14
House,113,2,144,144,2014-03-26,"Corporal Justin D. Ross Post Office Building in Green Bay, Wisconsin","On Motion to Suspend the Rules and Pass, as Amended",Passed,418,0,0,13
House,113,2,145,145,2014-03-26,,On Agreeing to the Amendment,Failed,197,223,0,11
House,113,2,146,146,2014-03-26,"To ensure that the National Environmental Policy Act of 1969 applies to the declaration of national monuments, and for other purposes",On Motion to Recommit with Instructions,Failed,193,227,0,11
House,113,2,147,147,2014-03-26,"To ensure that the National Environmental Policy Act of 1969 applies to the declaration of national monuments, and for other purposes",On Passage,Passed,222,201,0,8
House,113,2,148,148,2014-03-27,"To support the independence, sovereignty, and territorial integrity of Ukraine, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,399,19,0,13
House,113,2,149,149,2014-04-01,To provide for the costs of loan guarantees for Ukraine,On Motion to Suspend the Rules and Concur in the Senate Amendment,Passed,378,34,0,19
House,113,2,150,150,2014-04-01,United States international programming to Ukraine and neighboring regions,On Motion to Suspend the Rules and Pass,Passed,399,12,0,20
House,113,2,151,151,2014-04-01,,On Approving the Journal,Passed,261,140,2,28
House,113,2,152,152,2014-04-02,Providing for consideration of the bill (H.R. 2575) to amend the Internal Revenue Code of 1986 to repeal the 30-hour threshold for classification as a full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act and replace it with 40 hours,On Ordering the Previous Question,Passed,229,194,0,8
House,113,2,153,153,2014-04-02,Providing for consideration of the bill (H.R. 2575) to amend the Internal Revenue Code of 1986 to repeal the 30-hour threshold for classification as a full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act and replace it with 40 hours,On Agreeing to the Resolution,Passed,236,186,0,9
House,113,2,154,154,2014-04-02,,On Approving the Journal,Passed,262,157,2,10
House,113,2,155,155,2014-04-03,Save American Workers Act of 2014,On Motion to Recommit with Instructions,Failed,191,232,0,8
House,113,2,156,156,2014-04-03,Save American Workers Act of 2014,On Passage,Passed,248,179,0,4
House,113,2,157,157,2014-04-04,"Providing for consideration of the bill (H.R. 1874) the Pro-Growth Budgeting Act, providing for consideration of the bill (H.R. 1871) Baseline Reform Act and providing for consideration of the bill (H.R. 1872) Budget and Accounting Transparency Act and for other purposes",On Ordering the Previous Question,Passed,222,193,0,16
House,113,2,158,158,2014-04-04,"Providing for consideration of the bill (H.R. 1874) the Pro-Growth Budgeting Act, providing for consideration of the bill (H.R. 1871) Baseline Reform Act and providing for consideration of the bill (H.R. 1872) Budget and Accounting Transparency Act and for other purposes",On Agreeing to the Resolution,Passed,220,194,0,17
House,113,2,159,159,2014-04-04,,On Agreeing to the Amendment,Failed,182,214,0,35
House,113,2,160,160,2014-04-04,,On Agreeing to the Amendment,Failed,189,211,0,31
House,113,2,161,161,2014-04-04,,On Agreeing to the Amendment,Failed,186,219,0,26
House,113,2,162,162,2014-04-04,,On Agreeing to the Amendment,Failed,185,222,0,24
House,113,2,163,163,2014-04-04,Pro-Growth Budgeting Act,On Motion to Recommit with Instructions,Failed,187,218,0,26
House,113,2,164,164,2014-04-04,Pro-Growth Budgeting Act,On Passage,Passed,224,182,0,25
House,113,2,165,165,2014-04-07,Budget and Accounting Transparency Act,On Motion to Recommit with Instructions,Failed,179,217,0,35
House,113,2,166,166,2014-04-07,Budget and Accounting Transparency Act,On Passage,Passed,230,165,0,36
House,113,2,167,167,2014-04-08,Baseline Reform Act,On Motion to Recommit with Instructions,Failed,191,221,0,19
House,113,2,168,168,2014-04-08,Baseline Reform Act,On Passage,Passed,230,185,0,16
House,113,2,169,169,2014-04-08,"Providing for consideration of the concurrent resolution (H.Con.Res. 96) establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024, and providing for proceedings from April 11, 2014, through April 25, 2014",On Ordering the Previous Question,Passed,219,190,0,22
House,113,2,170,170,2014-04-08,"Providing for consideration of the concurrent resolution (H.Con.Res. 96) establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024, and providing for proceedings from April 11, 2014, through April 25, 2014",On Agreeing to the Resolution,Passed,222,194,0,15
House,113,2,171,171,2014-04-09,,On Agreeing to the Amendment,Failed,2,413,0,16
House,113,2,172,172,2014-04-09,,On Agreeing to the Amendment,Failed,116,300,0,15
House,113,2,173,173,2014-04-09,,On Agreeing to the Amendment,Failed,89,327,0,15
House,113,2,174,174,2014-04-09,Expatriate Health Coverage Clarification Act of 2014,On Motion to Suspend the Rules and Pass,Failed,257,159,0,15
House,113,2,176,176,2014-04-10,,On Agreeing to the Amendment,Failed,163,261,0,7
House,113,2,175,175,2014-04-10,,On Agreeing to the Amendment,Failed,133,291,0,7
House,113,2,177,177,2014-04-10,Establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024,On Agreeing to the Resolution,Passed,219,205,0,8
House,113,2,178,178,2014-04-28,To amend the Act entitled âAn Act to regulate the height of buildings in the District of Columbiaâ to clarify the rules of the District of Columbia regarding human occupancy of penthouses above the top story of the building upon which the penthouse is placed.,"On Motion to Suspend the Rules and Pass, as Amended",Passed,367,16,0,48
House,113,2,180,180,2014-04-29,"Providing for consideration of H.R. 4414, Expatriate Health Coverage Clarification Act of 2014",On Ordering the Previous Question,Passed,226,189,0,16
House,113,2,179,179,2014-04-28,To amend the National Law Enforcement Museum Act to extend the termination date,On Motion to Suspend the Rules and Pass,Passed,384,0,0,47
House,113,2,181,181,2014-04-29,"Providing for consideration of H.R. 4414, Expatriate Health Coverage Clarification Act of 2014",On Agreeing to the Resolution,Passed,238,181,0,12
