chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
House,117,1,41,41,2021-02-26,,On Agreeing to the Amendment,Agreed to,229,198,0,4
House,117,1,40,40,2021-02-25,Equality Act,Table Motion to Reconsider,Passed,211,195,0,25
House,117,1,42,42,2021-02-26,,On Agreeing to the Amendment,Agreed to,221,205,0,5
House,117,1,43,43,2021-02-26,,On Agreeing to the Amendment,Failed,197,226,0,8
House,117,1,44,44,2021-02-26,Colorado Wilderness Act,On Motion to Recommit,Failed,204,221,0,6
House,117,1,45,45,2021-02-26,Colorado Wilderness Act,On Passage,Passed,227,200,0,4
House,117,1,46,46,2021-02-26,Providing for consideration of the bill (H.R. 1319) to provide for reconciliation pursuant to title II of S. Con. Res. 5,On Ordering the Previous Question,Passed,217,205,0,9
House,117,1,47,47,2021-02-26,Providing for consideration of the bill (H.R. 1319) to provide for reconciliation pursuant to title II of S. Con. Res. 5,On Agreeing to the Resolution,Passed,219,210,0,2
House,117,1,48,48,2021-02-27,American Rescue Plan Act,On Motion to Recommit,Failed,205,218,0,8
House,117,1,49,49,2021-02-27,American Rescue Plan Act,On Passage,Passed,219,212,0,1
House,117,1,50,50,2021-03-01,Providing for consideration of the bill (H.R. 1) For the People Act and providing for consideration of the bill (H.R. 1280) George Floyd Justice in Policing Act.,On Ordering the Previous Question,Passed,220,201,0,10
House,117,1,51,51,2021-03-01,Providing for consideration of the bill (H.R. 1) For the People Act and providing for consideration of the bill (H.R. 1280) George Floyd Justice in Policing Act.,On Agreeing to the Resolution,Passed,218,207,0,6
House,117,1,53,53,2021-03-02,,On Agreeing to the Amendment,Failed,97,328,0,6
House,117,1,52,52,2021-03-02,,On Agreeing to the Amendment,Agreed to,218,210,0,3
House,117,1,54,54,2021-03-02,,On Agreeing to the Amendment,Failed,207,218,0,6
House,117,1,56,56,2021-03-03,,On Motion to Adjourn,Failed,182,222,0,27
House,117,1,55,55,2021-03-02,,On Agreeing to the Amendment,Agreed to,221,207,0,3
House,117,1,57,57,2021-03-03,,On Agreeing to the Amendment,Failed,125,302,0,4
House,117,1,58,58,2021-03-03,,On Agreeing to the Amendment,Agreed to,223,208,0,0
House,117,1,59,59,2021-03-03,George Floyd Justice in Policing Act of 2021,On Motion to Recommit,Failed,208,219,0,4
House,117,1,60,60,2021-03-03,George Floyd Justice in Policing Act of 2021,On Passage,Passed,220,212,0,0
House,117,1,61,61,2021-03-03,For the People Act,On Motion to Recommit,Failed,210,219,0,2
House,117,1,62,62,2021-03-03,For the People Act,On Passage,Passed,220,210,0,2
House,117,1,63,63,2021-03-08,"Providing for consideration of H.R. 842, Protecting the Right to Organize Act; H.R. 8, Bipartisan Background Checks Act; H.R. 1446, Enhanced Background Checks Act; and for other purposes",On Ordering the Previous Question,Passed,213,195,0,23
House,117,1,65,65,2021-03-09,Providing for consideration of the Senate amendment to the bill (H.R. 1319) to provide for reconciliation pursuant to title II of S. Con. Res. 5,On Ordering the Previous Question,Passed,216,206,0,9
House,117,1,64,64,2021-03-08,"Providing for consideration of H.R. 842, Protecting the Right to Organize Act; H.R. 8, Bipartisan Background Checks Act; H.R. 1446, Enhanced Background Checks Act; and for other purposes",On Agreeing to the Resolution,Passed,218,197,0,16
House,117,1,66,66,2021-03-09,Providing for consideration of the Senate amendment to the bill (H.R. 1319) to provide for reconciliation pursuant to title II of S. Con. Res. 5,On Agreeing to the Resolution,Passed,219,210,0,2
House,117,1,68,68,2021-03-09,,On Agreeing to the Amendment,Failed,185,243,0,3
House,117,1,67,67,2021-03-09,,On Agreeing to the Amendment,Agreed to,227,196,0,8
House,117,1,69,69,2021-03-09,Protecting the Right to Organize Act,On Motion to Recommit,Failed,206,218,0,7
House,117,1,71,71,2021-03-10,,On Motion to Adjourn,Failed,149,235,0,47
House,117,1,70,70,2021-03-09,Protecting the Right to Organize Act,On Passage,Passed,225,206,0,1
House,117,1,72,72,2021-03-10,American Rescue Plan Act,On Motion to Concur in the Senate Amendment,Passed,220,211,0,1
House,117,1,73,73,2021-03-10,,On Agreeing to the Amendment,Agreed to,225,202,0,3
House,117,1,74,74,2021-03-11,Bipartisan Background Checks Act,On Motion to Recommit,Failed,207,217,0,6
House,117,1,76,76,2021-03-11,Enhanced Background Checks Act of 2021,On Motion to Recommit,Failed,206,212,0,12
House,117,1,75,75,2021-03-11,Bipartisan Background Checks Act,On Passage,Passed,227,203,0,1
House,117,1,77,77,2021-03-11,Enhanced Background Checks Act of 2021,On Passage,Passed,219,210,0,1
House,117,1,78,78,2021-03-16,"Providing for consideration of the bill H.R. 1620, Violence Against Women Reauthorization Act; H.R. 6, American Dream and Promise Act; H.R. 1603, Farm Workforce Modernization Act; H.R. 1868, to prevent across-the-board direct spending cuts and H.J.Res. 17, removing deadline for the ratification of the equal rights adt",On Ordering the Previous Question,Passed,212,200,0,17
House,117,1,79,79,2021-03-16,"Providing for consideration of the bill H.R. 1620, Violence Against Women Reauthorization Act; H.R. 6, American Dream and Promise Act; H.R. 1603, Farm Workforce Modernization Act; H.R. 1868, to prevent across-the-board direct spending cuts and H.J.Res. 17, removing deadline for the ratification of the equal rights adt",On Agreeing to the Resolution,Passed,216,204,0,9
House,117,1,80,80,2021-03-16,PPP Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,415,3,0,11
House,117,1,81,81,2021-03-16,Stronger Child Abuse Prevention and Treatment Act,On Motion to Suspend the Rules and Pass,Passed,345,73,0,11
House,117,1,82,82,2021-03-17,Removing the deadline for the ratification of the equal rights amendment,On Passage,Passed,222,204,0,4
House,117,1,83,83,2021-03-17,,On Agreeing to the Amendment,Agreed to,228,197,0,4
House,117,1,84,84,2021-03-17,,On Agreeing to the Amendment,Agreed to,242,174,0,13
House,117,1,85,85,2021-03-17,,On Agreeing to the Amendment,Failed,177,249,0,3
House,117,1,86,86,2021-03-17,The Violence Against Women Reauthorization Act of 2021,On Passage,Passed,244,172,0,14
House,117,1,87,87,2021-03-17,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021","On Motion to Suspend the Rules and Pass, as Amended",Passed,413,12,0,5
House,117,1,88,88,2021-03-17,COVID-19 Bankruptcy Relief Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,399,14,0,16
House,117,1,89,89,2021-03-17,VOCA Fix to Sustain the Crime Victims Fund Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,384,38,0,7
House,117,1,90,90,2021-03-18,Dream Act,On Motion to Recommit,Failed,203,216,0,10
House,117,1,91,91,2021-03-18,Dream Act,On Passage,Passed,228,197,0,5
House,117,1,92,92,2021-03-18,Farm Workforce Modernization Act,On Motion to Recommit,Failed,204,218,0,7
House,117,1,94,94,2021-03-18,Removing a certain Member from a certain committee of the House of Representatives,On Motion to Table,Passed,218,200,3,9
House,117,1,93,93,2021-03-18,Farm Workforce Modernization Act,On Passage,Passed,247,174,0,8
House,117,1,95,95,2021-03-19,"To prevent across-the-board direct spending cuts, and for other purposes",On Motion to Recommit,Failed,202,216,0,11
House,117,1,96,96,2021-03-19,"To prevent across-the-board direct spending cuts, and for other purposes",On Passage,Passed,246,175,0,8
House,117,1,97,97,2021-03-19,"Condemning the military coup that took place on February 1, 2021, in Burma and the Burmese military detention of civilian leaders, calling for the release of all those detained and for those elected to serve Parliament to resume their duties, and for other purposes",On Motion to Suspend the Rules and Agree,Passed,398,14,1,17
House,117,1,98,98,2021-04-13,"To prevent across-the-board direct spending cuts, and for other purposes",On Motion to Suspend the Rules and Concur in the Senate Amendment,Passed,384,38,0,6
House,117,1,99,99,2021-04-14,United States Anti-Doping Agency Reauthorization Act,On Motion to Suspend the Rules and Pass,Passed,381,37,0,11
House,117,1,100,100,2021-04-14,"Food Allergy Safety, Treatment, Education, and Research Act",On Motion to Suspend the Rules and Pass,Passed,415,11,0,3
House,117,1,101,101,2021-04-14,Advancing Education on Biosimilars Act,On Motion to Suspend the Rules and Pass,Passed,412,8,0,9
House,117,1,103,103,2021-04-14,"Providing for consideration of H.R. 7, the Paycheck Fairness Act and H.R. 1195, the Workplace Violence Prevention for Health Care and Social Service Workers Act",On Agreeing to the Resolution,Passed,217,207,0,5
House,117,1,102,102,2021-04-14,"Providing for consideration of H.R. 7, the Paycheck Fairness Act and H.R. 1195, the Workplace Violence Prevention for Health Care and Social Service Workers Act",On Ordering the Previous Question,Passed,217,208,0,4
House,117,1,104,104,2021-04-15,Fraud and Scam Reduction Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,396,13,0,20
House,117,1,105,105,2021-04-15,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act,On Motion to Suspend the Rules and Pass,Passed,362,49,0,18
House,117,1,106,106,2021-04-15,,On Agreeing to the Amendment,Agreed to,216,207,0,6
House,117,1,107,107,2021-04-15,,On Agreeing to the Amendment,Failed,183,244,0,2
House,117,1,108,108,2021-04-15,Paycheck Fairness Act,On Passage,Passed,217,210,0,2
House,117,1,109,109,2021-04-15,TRANSPLANT Act,On Motion to Suspend the Rules and Pass,Passed,415,2,0,12
House,117,1,110,110,2021-04-15,Protecting Seniors from Emergency Scams Act,On Motion to Suspend the Rules and Pass,Passed,413,8,0,8
House,117,1,111,111,2021-04-15,Protecting Indian Tribes from Scams Act,On Motion to Suspend the Rules and Pass,Passed,408,10,0,11
House,117,1,112,112,2021-04-15,Debarment Enforcement of Bad Actor Registrants Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,411,5,0,13
House,117,1,113,113,2021-04-15,Ensuring Compliance Against Drug Diversion Act,On Motion to Suspend the Rules and Pass,Passed,412,5,0,12
House,117,1,114,114,2021-04-15,Microloan Improvement Act,On Motion to Suspend the Rules and Pass,Passed,397,16,0,16
House,117,1,115,115,2021-04-15,Microloan Transparency and Accountability Act,On Motion to Suspend the Rules and Pass,Passed,409,4,0,16
House,117,1,116,116,2021-04-15,504 Modernization and Small Manufacturer Enhancement Act,On Motion to Suspend the Rules and Pass,Passed,400,16,0,13
House,117,1,117,117,2021-04-16,,On Agreeing to the Amendment,Failed,168,256,0,5
House,117,1,118,118,2021-04-16,Workplace Violence Prevention for Health Care and Social Service Workers Act,On Passage,Passed,254,166,0,9
House,117,1,119,119,2021-04-16,504 Credit Risk Management Improvement Act,On Motion to Suspend the Rules and Pass,Passed,411,8,0,10
House,117,1,121,121,2021-04-19,Condemning the continued violation of rights and freedoms of the people of Hong Kong by the Peopleâs Republic of China and the Government of the Hong Kong Special Administrative Region,On Motion to Suspend the Rules and Agree,Passed,418,1,0,11
House,117,1,122,122,2021-04-20,Raising a question of the privileges of the House,On Motion to Table,Passed,216,210,0,4
House,117,1,120,120,2021-04-19,SAFE Banking Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,321,101,0,7
House,117,1,123,123,2021-04-20,"Providing for consideration of the bill (H.R. 51) Washington, D.C. Admission Act; providing for consideration of the bill (H.R. 1573) Access to Counsel Act; providing for consideration of the bill (H.R. 1333) NO BAN Act; and for other purposes",On Ordering the Previous Question,Passed,216,206,0,7
House,117,1,125,125,2021-04-20,,On Motion to Suspend the Rules and Pass Certain Bills and Agree to a Resolution,Passed,355,69,0,5
House,117,1,124,124,2021-04-20,"Providing for consideration of the bill (H.R. 51) Washington, D.C. Admission Act; providing for consideration of the bill (H.R. 1573) Access to Counsel Act; providing for consideration of the bill (H.R. 1333) NO BAN Act; and for other purposes",On Agreeing to the Resolution,Passed,214,207,0,8
House,117,1,127,127,2021-04-21,NO BAN Act,On Passage,Passed,218,208,0,3
House,117,1,128,128,2021-04-21,Access to Counsel Act,On Motion to Recommit,Failed,209,215,0,5
House,117,1,126,126,2021-04-21,NO BAN Act,On Motion to Recommit,Failed,208,216,0,5
House,117,1,130,130,2021-04-21,Protection of Saudi Dissidents Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,350,71,0,8
House,117,1,129,129,2021-04-21,Access to Counsel Act,On Passage,Passed,217,207,0,5
House,117,1,131,131,2021-04-22,"Washington, D.C. Admission Act",On Motion to Recommit,Failed,205,215,0,9
House,117,1,132,132,2021-04-22,"Washington, D.C. Admission Act",On Passage,Passed,216,208,0,6
House,117,1,133,133,2021-04-22,,Table Motion to Reconsider,Passed,292,123,0,14
House,117,1,134,134,2021-05-11,Fairness in Orphan Drug Exclusivity Act,On Motion to Suspend the Rules and Pass,Failed,250,168,0,12
House,117,1,135,135,2021-05-12,Providing for consideration of the bill (H.R. 2547) Comprehensive Debt Collection Improvement Act; providing for consideration of the bill (H.R. 1065) Pregnant Workers Fairness Act and for other purposes,On Ordering the Previous Question,Passed,212,206,0,12
House,117,1,136,136,2021-05-12,Providing for consideration of the bill (H.R. 2547) Comprehensive Debt Collection Improvement Act; providing for consideration of the bill (H.R. 1065) Pregnant Workers Fairness Act and for other purposes,On Agreeing to the Resolution,Passed,214,210,0,6
House,117,1,137,137,2021-05-12,,On Motion to Suspend the Rules and Pass Certain Bills,Passed,349,74,0,7
House,117,1,139,139,2021-05-13,,On Agreeing to the Amendment,Failed,208,214,0,8
House,117,1,140,140,2021-05-13,,On Agreeing to the Amendment,Failed,199,224,0,7
House,117,1,138,138,2021-05-13,,On Agreeing to the Amendment,Agreed to,210,202,0,18
House,117,1,141,141,2021-05-13,Comprehensive Debt Collection Improvement Act,On Passage,Passed,215,207,0,8
House,117,1,142,142,2021-05-13,Behavioral Intervention Guidelines Act of 2021,On Motion to Suspend the Rules and Pass,Passed,323,93,2,12
House,117,1,143,143,2021-05-14,Pregnant Workers Fairness Act,On Passage,Passed,315,101,0,14
House,117,1,144,144,2021-05-17,VA Transparency & Trust Act,On Motion to Suspend the Rules and Pass,Passed,411,4,0,14
House,117,1,145,145,2021-05-18,COVID-19 Hate Crimes Act,On Motion to Suspend the Rules and Pass,Passed,364,62,0,3
House,117,1,146,146,2021-05-18,"Providing for consideration of H.R. 1629,the Fairness in Orphan Drug Exclusivity Act; and H. Res. 275, condemning the horrific shootings in Atlanta, GA on March 16, 2021",On Ordering the Previous Question,Passed,217,209,0,3
House,117,1,147,147,2021-05-18,"Providing for consideration of H.R. 1629,the Fairness in Orphan Drug Exclusivity Act; and H. Res. 275, condemning the horrific shootings in Atlanta, GA on March 16, 2021",On Agreeing to the Resolution,Passed,212,206,0,11
House,117,1,148,148,2021-05-18,,On Motion to Suspend the Rules and Pass Certain Bills,Passed,350,75,0,4
House,117,1,149,149,2021-05-19,"Condemning the horrific shootings in Atlanta, Georgia, on March 16, 2021, and reaffirming the House of Representativeâs commitment to combating hate, bigotry, and violence against the Asian-American and Pacific Islander community",On Agreeing to the Resolution,Passed,245,180,0,4
House,117,1,150,150,2021-05-19,Fairness in Orphan Drug Exclusivity Act,On Passage,Passed,402,23,0,4
House,117,1,151,151,2021-05-19,"Providing for consideration of the bill (H.R. 3233) National Commission to Investigate the January 6 Attack on the United States Capitol Complex Act; and providing for consideration of the bill (H.R. 3237) Emergency Security Supplemental to Respond to January 6th Appropriations Act, 2021, and for other purposes",On Ordering the Previous Question,Passed,217,208,0,4
House,117,1,152,152,2021-05-19,"Providing for consideration of the bill (H.R. 3233) National Commission to Investigate the January 6 Attack on the United States Capitol Complex Act; and providing for consideration of the bill (H.R. 3237) Emergency Security Supplemental to Respond to January 6th Appropriations Act, 2021, and for other purposes",On Agreeing to the Resolution,Passed,216,208,0,5
House,117,1,153,153,2021-05-19,"Directing the Attending Physician to take timely action to provide updated mask wearing guidance applicable to the Hall of the House of Representatives and committee meeting spaces for Members & staff who are vaccinated against Covid-19, consistent with the public guidance released by the CDC & Prevention May 13, 2021",On Motion to Table,Passed,218,210,0,2
House,117,1,154,154,2021-05-19,National Commission to Investigate the January 6 Attack on the United States Capitol Complex Act,On Passage,Passed,252,175,0,3
House,117,1,155,155,2021-05-20,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2021, and for other purposes",On Motion to Recommit,Failed,209,218,0,2
House,117,1,156,156,2021-05-20,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2021, and for other purposes",On Passage,Passed,213,212,3,2
House,117,1,157,157,2021-06-14,"Providing for consideration of the bill (H.R. 256) to repeal the Authorization for Use of Military Force Against Iraq Resolution of 2002; providing for consideration of the bill (H.R. 1187) ESG Disclosure Simplification Act, and for other purposes; and for other purposes",On Ordering the Previous Question,Passed,217,203,0,10
House,117,1,158,158,2021-06-14,"Providing for consideration of the bill (H.R. 256) to repeal the Authorization for Use of Military Force Against Iraq Resolution of 2002; providing for consideration of the bill (H.R. 1187) ESG Disclosure Simplification Act, and for other purposes; and for other purposes",On Agreeing to the Resolution,Passed,216,206,0,8
House,117,1,159,159,2021-06-15,,On Motion to Suspend the Rules and Pass Certain Bills,Passed,287,140,0,3
House,117,1,160,160,2021-06-15,Equal Access to Contraception for Veterans Act,On Motion to Suspend the Rules and Pass,Failed,240,188,0,2
House,117,1,161,161,2021-06-15,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021","On Motion to Suspend the Rules and Pass, as Amended",Passed,406,21,0,4
House,117,1,162,162,2021-06-15,LGBTQ Business Equal Credit Enforcement and Investment Act,"On Motion to Suspend the Rules and Pass, as Amended",Failed,248,177,0,5
House,117,1,163,163,2021-06-16,"Providing for consideration of the bill (S. 475) to amend title 5, United States Code, to designate Juneteenth National Independence Day as a legal public holiday",On Agreeing to the Resolution,Passed,214,208,0,8
House,117,1,164,164,2021-06-16,,On Agreeing to the Amendment,Failed,209,218,0,3
House,117,1,165,165,2021-06-16,,On Agreeing to the Amendment,Agreed to,215,211,0,4
House,117,1,166,166,2021-06-16,,On Agreeing to the Amendment,Failed,204,225,0,1
House,117,1,167,167,2021-06-16,,On Agreeing to the Amendment,Agreed to,380,47,0,3
House,117,1,168,168,2021-06-16,ESG Disclosure Simplification Act,On Motion to Recommit,Failed,207,218,0,5
House,117,1,170,170,2021-06-16,Juneteenth National Independence Day Act,On Passage,Passed,415,14,0,2
House,117,1,169,169,2021-06-16,ESG Disclosure Simplification Act,On Passage,Passed,215,214,0,2
House,117,1,171,171,2021-06-17,To repeal the Authorization for Use of Military Force Against Iraq Resolution of 2002,On Motion to Recommit,Failed,204,219,0,7
House,117,1,173,173,2021-06-22,Enhancing State Energy Security Planning and Emergency Preparedness Act,On Motion to Suspend the Rules and Pass,Passed,398,21,0,11
House,117,1,172,172,2021-06-17,To repeal the Authorization for Use of Military Force Against Iraq Resolution of 2002,On Passage,Passed,268,161,0,2
House,117,1,174,174,2021-06-22,Preventing Crimes Against Veterans Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,416,5,0,9
House,117,1,175,175,2021-06-23,Providing for consideration of the bills (H.R. 2062) Protecting Older Workers Against Discrimination Act; (H.R. 239) Equal Access to Contraception for Veterans Act; (H.R. 1443) LGBTQ Business Equal Credit Enforcement and Investment Act; S.J.Res. 13; S.J.Res. 14 and S. J.Res. 15; and for other purposes.,On Ordering the Previous Question,Passed,218,209,0,3
House,117,1,176,176,2021-06-23,Providing for consideration of the bills (H.R. 2062) Protecting Older Workers Against Discrimination Act; (H.R. 239) Equal Access to Contraception for Veterans Act; (H.R. 1443) LGBTQ Business Equal Credit Enforcement and Investment Act; S.J.Res. 13; S.J.Res. 14 and S. J.Res. 15; and for other purposes.,On Agreeing to the Resolution,Passed,218,205,0,7
House,117,1,177,177,2021-06-23,,On Motion to Suspend the Rules and Pass Certain Bills,Passed,325,103,0,2
House,117,1,178,178,2021-06-23,,On Agreeing to the Amendment,Agreed to,231,192,0,7
House,117,1,179,179,2021-06-23,,On Agreeing to the Amendment,Failed,182,243,0,5
House,117,1,180,180,2021-06-23,Protecting Older Workers Against Discrimination Act of 2021,On Passage,Passed,247,178,0,5
House,117,1,181,181,2021-06-24,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of Currency relating to âNational Banks and Federal Savings Associations as Lendersâ",On Passage,Passed,218,208,0,4
House,117,1,182,182,2021-06-24,LGBTQ Business Equal Credit Enforcement and Investment Act,On Passage,Passed,252,176,0,2
House,117,1,183,183,2021-06-24,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Equal Employment Opportunity Commission relating to âUpdate of Commissionâs Conciliation Proceduresâ",On Passage,Passed,219,210,0,1
House,117,1,185,185,2021-06-25,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to âOil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources Reviewâ",On Passage,Passed,229,191,0,10
House,117,1,184,184,2021-06-24,Equal Access to Contraception for Veterans Act,On Passage,Passed,245,181,0,4
House,117,1,186,186,2021-06-28,National Science Foundation for the Future Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,345,67,0,18
House,117,1,187,187,2021-06-28,Department of Energy Science for the Future Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,351,68,0,11
House,117,1,188,188,2021-06-28,Global Health Security Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,307,112,0,11
House,117,1,189,189,2021-06-29,"Providing for consideration of H.R. 2662, IG Independence and Empowerment Act; H.R. 3005, directing the Joint Committee on the Library to replace certain statues in the Capitol; H.R. 3684, INVEST in America Act; H. Res. 503, establishing a Select Committee to Investigate the January 6th attack on the Capitol",On Ordering the Previous Question,Passed,214,195,0,21
House,117,1,190,190,2021-06-29,"Providing for consideration of H.R. 2662, IG Independence and Empowerment Act; H.R. 3005, directing the Joint Committee on the Library to replace certain statues in the Capitol; H.R. 3684, INVEST in America Act; H. Res. 503, establishing a Select Committee to Investigate the January 6th attack on the Capitol",On Agreeing to the Resolution,Passed,218,197,0,15
