chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
House,115,1,263,263,2017-05-18,"Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18, United States Code, to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties.",On Ordering the Previous Question,Passed,226,188,0,16
House,115,1,264,264,2017-05-18,"Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18, United States Code, to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties.",On Agreeing to the Resolution,Passed,230,184,0,16
House,115,1,265,265,2017-05-18,Thin Blue Line Act,On Passage,Passed,271,143,0,16
House,115,1,266,266,2017-05-18,Honoring Hometown Heroes Act,On Motion to Suspend the Rules and Pass,Passed,411,1,0,18
House,115,1,267,267,2017-05-19,,On Agreeing to the Amendment,Failed,178,229,0,23
House,115,1,268,268,2017-05-19,Probation Officer Protection Act of 2017,On Passage,Passed,229,177,0,24
House,115,1,269,269,2017-05-22,Global Child Protection Act of 2017,On Motion to Suspend the Rules and Pass,Passed,372,30,0,28
House,115,1,270,270,2017-05-22,Strengthening Children’s Safety Act of 2017,On Motion to Suspend the Rules and Pass,Passed,371,30,1,28
House,115,1,271,271,2017-05-23,"Providing for consideration of H. R. 953, the Reducing Regulatory Burdens Act of 2017",On Ordering the Previous Question,Passed,229,191,0,10
House,115,1,272,272,2017-05-23,"Providing for consideration of H. R. 953, the Reducing Regulatory Burdens Act of 2017",On Agreeing to the Resolution,Passed,232,189,0,9
House,115,1,273,273,2017-05-23,Veterans Appeals Improvement and Modernization Act of 2017,"On Motion to Suspend the Rules and Pass, as Amended",Passed,418,0,0,12
House,115,1,274,274,2017-05-24,,Table Appeal of the Ruling of the Chair,Passed,225,187,1,17
House,115,1,275,275,2017-05-24,"Providing for consideration of H.R. 1973, Protecting Young Victims from Sexual Abuse Act of 2017; providing for consideration of HR 1761, Protecting Against Child Exploitation Act of 2017; providing for proceedings during the period from May 26, 2017, through June 5, 2017",On Ordering the Previous Question,Passed,231,188,0,11
House,115,1,276,276,2017-05-24,"Providing for consideration of H.R. 1973, Protecting Young Victims from Sexual Abuse Act of 2017; providing for consideration of HR 1761, Protecting Against Child Exploitation Act of 2017; providing for proceedings during the period from May 26, 2017, through June 5, 2017",On Agreeing to the Resolution,Passed,239,179,0,12
House,115,1,277,277,2017-05-24,PRIVATE Act,On Motion to Suspend the Rules and Pass,Passed,418,0,0,12
House,115,1,278,278,2017-05-24,VA Scheduling Accountability Act,On Motion to Suspend the Rules and Pass,Passed,419,0,0,11
House,115,1,279,279,2017-05-24,,On Agreeing to the Amendment,Failed,191,229,0,10
House,115,1,280,280,2017-05-24,,On Agreeing to the Amendment,Failed,189,230,0,11
House,115,1,281,281,2017-05-24,Reducing Regulatory Burdens Act,On Motion to Recommit with Instructions,Failed,183,230,0,17
House,115,1,282,282,2017-05-24,Reducing Regulatory Burdens Act,On Passage,Passed,256,165,0,9
House,115,1,283,283,2017-05-25,,On Agreeing to the Amendment,Failed,180,238,0,12
House,115,1,284,284,2017-05-25,Protecting Against Child Exploitation Act of 2017,On Passage,Passed,368,51,0,11
House,115,1,285,285,2017-05-25,Protecting Young Victims from Sexual Abuse Act of 2017,On Passage,Passed,415,3,0,12
House,115,1,286,286,2017-06-06,"Condemning the violence against peaceful protesters outside the Turkish Ambassador’s residence on May 16, 2017, and calling for the perpetrators to be brought to justice and measures to be taken to prevent similar incidents in the future","On Motion to Suspend the Rules and Agree, as Amended",Passed,397,0,0,33
House,115,1,287,287,2017-06-06,"Condemning in the strongest terms the terrorist attacks in Manchester, United Kingdom, on May 22, 2017, expressing heartfelt condolences, and reaffirming unwavering support for the special relationship between our peoples and nations in the wake of these attacks","On Motion to Suspend the Rules and Agree, as Amended",Passed,397,0,0,33
House,115,1,288,288,2017-06-07,"Providing for consideration of H.R. 2213, the Anti-Border Corruption Reauthorization Act of 2017, and for other purposes",On Ordering the Previous Question,Passed,228,189,0,13
House,115,1,289,289,2017-06-07,"Providing for consideration of H.R. 2213, the Anti-Border Corruption Reauthorization Act of 2017, and for other purposes",On Agreeing to the Resolution,Passed,231,185,0,14
House,115,1,290,290,2017-06-07,"Providing for consideration of H.R. 10, the Financial CHOICE Act of 2017, and for other purposes",On Ordering the Previous Question,Passed,228,185,0,17
House,115,1,291,291,2017-06-07,"Providing for consideration of H.R. 10, the Financial CHOICE Act of 2017, and for other purposes",On Agreeing to the Resolution,Passed,231,188,0,11
House,115,1,292,292,2017-06-07,,Table Appeal of the Ruling of the Chair,Passed,228,186,1,15
House,115,1,293,293,2017-06-07,,On Agreeing to the Amendment,Failed,179,238,0,13
House,115,1,294,294,2017-06-07,Anti-Border Corruption Reauthorization Act,On Passage,Passed,282,137,0,11
House,115,1,295,295,2017-06-08,,On Agreeing to the Amendment,Agreed to,232,185,0,13
House,115,1,296,296,2017-06-08,,On Agreeing to the Amendment,Agreed to,231,180,0,19
House,115,1,297,297,2017-06-08,,On Agreeing to the Amendment,Agreed to,235,184,0,11
House,115,1,298,298,2017-06-08,,On Agreeing to the Amendment,Agreed to,233,185,0,12
House,115,1,299,299,2017-06-08,Financial CHOICE Act of 2017,On Passage,Passed,233,186,0,11
House,115,1,300,300,2017-06-12,To extend a project of the Federal Energy Regulatory Commission involving the Cannonsville Dam,On Motion to Suspend the Rules and Pass,Passed,400,1,0,29
House,115,1,301,301,2017-06-12,J. Bennett Johnston Waterway Hydropower Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,402,1,0,27
House,115,1,302,302,2017-06-13,"Providing for consideration of H.R. 2581, the Verify First Act; and providing for consideration of S. 1094, the Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017, and for other purposes",On Ordering the Previous Question,Passed,229,189,0,12
House,115,1,303,303,2017-06-13,"Providing for consideration of H.R. 2581, the Verify First Act; and providing for consideration of S. 1094, the Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017, and for other purposes",On Agreeing to the Resolution,Passed,229,190,0,11
House,115,1,304,304,2017-06-13,,On Approving the Journal,Passed,238,166,2,24
House,115,1,305,305,2017-06-13,Verify First Act,On Motion to Recommit with Instructions,Failed,193,231,0,6
House,115,1,306,306,2017-06-13,Verify First Act,On Passage,Passed,238,184,0,8
House,115,1,307,307,2017-06-13,Department of Veterans Affairs Accountability and Whistleblower Protection Act,On Passage,Passed,368,55,0,7
House,115,1,308,308,2017-06-15,Broader Options for Americans Act,On Passage,Passed,267,144,0,19
House,115,1,309,309,2017-06-20,Improving Services for Older Youth in Foster Care Act,On Motion to Suspend the Rules and Pass,Passed,391,8,0,31
House,115,1,310,310,2017-06-20,Reducing Unnecessary Barriers for Relative Foster Parents Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,382,19,0,29
House,115,1,311,311,2017-06-21,,Table Appeal of the Ruling of the Chair,Passed,227,188,1,14
House,115,1,312,312,2017-06-21,"Providing for consideration of H.R. 1873, the Electricity and Reliability and Forest Protection Act; and H.R.1654, the Water Supply Permitting Coordination Act",On Ordering the Previous Question,Passed,229,186,0,16
House,115,1,313,313,2017-06-21,"Providing for consideration of H.R. 1873, the Electricity and Reliability and Forest Protection Act; and H.R.1654, the Water Supply Permitting Coordination Act",On Agreeing to the Resolution,Passed,230,185,0,16
House,115,1,314,314,2017-06-21,,On Agreeing to the Amendment,Failed,171,243,0,17
House,115,1,316,316,2017-06-22,"Providing for consideration of the bill (H.R. 2842) to provide for the conduct of demonstration projects to test the effectiveness of subsidized employment for TANF recipients, and providing for consideration of motions to suspend the rules.",On Ordering the Previous Question,Passed,226,184,0,21
House,115,1,315,315,2017-06-21,Electricity Reliability and Forest Protection Act,On Passage,Passed,300,118,0,13
House,115,1,317,317,2017-06-22,"Providing for consideration of the bill (H.R. 2842) to provide for the conduct of demonstration projects to test the effectiveness of subsidized employment for TANF recipients, and providing for consideration of motions to suspend the rules.",On Agreeing to the Resolution,Passed,233,179,0,19
House,115,1,319,319,2017-06-22,Water Supply Permitting Coordination Act,On Passage,Passed,233,180,0,18
House,115,1,318,318,2017-06-22,,On Agreeing to the Amendment,Failed,179,232,0,20
House,115,1,320,320,2017-06-23,,On Agreeing to the Amendment,Agreed to,380,32,0,19
House,115,1,322,322,2017-06-23,Accelerating Individuals into the Workforce Act,On Passage,Passed,377,34,0,20
House,115,1,321,321,2017-06-23,,On Agreeing to the Amendment,Agreed to,264,147,0,20
House,115,1,323,323,2017-06-26,Veterans Expanded Trucking Opportunities Act of 2017,"On Motion to Suspend the Rules and Pass, as Amended",Passed,409,0,0,22
House,115,1,325,325,2017-06-27,"Providing for consideration of H.R. 1215, the Protecting Access to Care Act of 2017",On Ordering the Previous Question,Passed,234,184,0,15
House,115,1,324,324,2017-06-26,Active Duty Voluntary Acquisition of Necessary Credentials for Employment (ADVANCE) Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,409,0,0,24
House,115,1,326,326,2017-06-27,"Providing for consideration of H.R. 1215, the Protecting Access to Care Act of 2017",On Agreeing to the Resolution,Passed,235,186,0,12
House,115,1,327,327,2017-06-27,,On Approving the Journal,Passed,238,178,2,15
House,115,1,328,328,2017-06-27,Solemnly reaffirming the commitment of the United States to the North Atlantic Treaty Organization’s principle of collective defense as enumerated in Article 5 of the North Atlantic Treaty,On Motion to Suspend the Rules and Agree,Passed,423,4,0,6
House,115,1,329,329,2017-06-27,Santa Ana River Wash Plan Land Exchange Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,424,0,0,9
House,115,1,330,330,2017-06-27,"To authorize the expansion of an existing hydroelectric project, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,424,1,0,8
House,115,1,331,331,2017-06-28,"Providing for consideration of H.R. 3003, the No Sanctuary for Criminals Act",On Ordering the Previous Question,Passed,235,190,0,8
House,115,1,332,332,2017-06-28,"Providing for consideration of H.R. 3003, the No Sanctuary for Criminals Act",On Agreeing to the Resolution,Passed,235,190,0,8
House,115,1,333,333,2017-06-28,,On Approving the Journal,Passed,232,183,2,16
House,115,1,334,334,2017-06-28,,On Agreeing to the Amendment,Agreed to,222,197,0,14
House,115,1,335,335,2017-06-28,,On Agreeing to the Amendment,Failed,116,310,0,7
House,115,1,336,336,2017-06-28,Protecting Access to Care Act,On Motion to Recommit with Instructions,Failed,191,235,0,7
House,115,1,337,337,2017-06-28,Protecting Access to Care Act,On Passage,Passed,218,210,0,6
House,115,1,338,338,2017-06-28,Robert Emmet Park Act,On Motion to Suspend the Rules and Pass,Passed,423,0,0,10
House,115,1,339,339,2017-06-29,"Providing for consideration of the bill (H.R. 3004) to amend section 276 of the Immigration and Nationality Act relating to reentry of removed aliens, and providing for proceedings during the period from July 3, 2017, through July 10, 2017",On Ordering the Previous Question,Passed,235,190,0,8
House,115,1,340,340,2017-06-29,"Providing for consideration of the bill (H.R. 3004) to amend section 276 of the Immigration and Nationality Act relating to reentry of removed aliens, and providing for proceedings during the period from July 3, 2017, through July 10, 2017",On Agreeing to the Resolution,Passed,236,191,0,6
House,115,1,341,341,2017-06-29,No Sanctuary for Criminals Act,On Motion to Recommit with Instructions,Failed,181,230,0,22
House,115,1,343,343,2017-06-29,Kate’s Law,On Motion to Recommit with Instructions,Failed,193,232,0,8
House,115,1,342,342,2017-06-29,No Sanctuary for Criminals Act,On Passage,Passed,228,195,0,10
House,115,1,344,344,2017-06-29,Kate’s Law,On Passage,Passed,257,167,0,9
House,115,1,346,346,2017-07-11,"To authorize the Secretary of the Interior to acquire approximately 44 acres of land in Martinez, California, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,401,15,0,17
House,115,1,345,345,2017-07-11,"To authorize, direct, facilitate, and expedite the transfer of administrative jurisdiction of certain Federal land, and for other purposes",On Motion to Suspend the Rules and Pass,Passed,406,0,0,26
House,115,1,347,347,2017-07-12,"Providing for consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018; and H.R. 23, Gaining Responsibility on Water Act of 2017",On Ordering the Previous Question,Passed,234,183,0,16
House,115,1,348,348,2017-07-12,"Providing for consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018; and H.R. 23, Gaining Responsibility on Water Act of 2017",On Agreeing to the Resolution,Passed,232,187,0,14
House,115,1,349,349,2017-07-12,Medical Controlled Substances Transportation Act,On Motion to Suspend the Rules and Pass,Passed,416,2,0,15
House,115,1,350,350,2017-07-12,,On Agreeing to the Amendment,Failed,201,221,0,11
House,115,1,352,352,2017-07-12,Gaining Responsibility on Water Act,On Passage,Passed,230,190,0,13
House,115,1,351,351,2017-07-12,Gaining Responsibility on Water Act,On Motion to Recommit with Instructions,Failed,189,230,0,14
House,115,1,354,354,2017-07-13,"Providing for further consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018",On Ordering the Previous Question,Passed,234,187,0,12
House,115,1,355,355,2017-07-13,"Providing for further consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018",On Agreeing to the Resolution,Passed,230,190,0,13
House,115,1,353,353,2017-07-13,,On Motion to Adjourn,Failed,77,326,0,30
House,115,1,356,356,2017-07-13,,On Agreeing to the Amendment,Failed,198,225,0,10
House,115,1,357,357,2017-07-13,,On Agreeing to the Amendment,Failed,73,351,0,9
House,115,1,358,358,2017-07-13,,On Agreeing to the Amendment,Failed,179,245,0,9
House,115,1,359,359,2017-07-13,,On Agreeing to the Amendment,Failed,167,257,0,9
House,115,1,360,360,2017-07-13,,On Agreeing to the Amendment,Failed,173,249,0,11
House,115,1,361,361,2017-07-13,,On Agreeing to the Amendment,Failed,188,235,0,10
House,115,1,362,362,2017-07-13,,On Agreeing to the Amendment,Agreed to,253,172,0,8
House,115,1,363,363,2017-07-13,,On Agreeing to the Amendment,Failed,192,232,0,9
House,115,1,364,364,2017-07-13,,On Agreeing to the Amendment,Failed,169,254,0,10
House,115,1,365,365,2017-07-13,,On Agreeing to the Amendment,Failed,175,248,0,10
House,115,1,366,366,2017-07-13,,On Agreeing to the Amendment,Failed,198,220,0,15
House,115,1,367,367,2017-07-13,,On Agreeing to the Amendment,Failed,203,218,0,12
House,115,1,368,368,2017-07-13,,On Agreeing to the Amendment,Failed,185,234,0,14
House,115,1,369,369,2017-07-13,,On Agreeing to the Amendment,Failed,209,214,0,10
House,115,1,370,370,2017-07-13,,On Agreeing to the Amendment,Failed,183,242,0,8
